frame,flow_left,flow_center,flow_right,delta_left,delta_center,delta_right,flow_std,left_count,center_count,right_count,brake_thres,dodge_thres,probe_req,fps,state,collided,obstacle,side_safe,pos_x,pos_y,pos_z,yaw,speed,time,features,simgetimage_s,decode_s,processing_s,loop_s
50,13.217,3.514,13.686,0.399,-0.289,0.493,75.478,52,29,69,13.77,4.91,0.00,6.72,none,0,0,1,5.84,-0.00,0.02,-0.00,1.94,1751310846.65,150,0.104,0.018,0.025,0.149
51,13.800,2.920,14.155,0.583,-0.594,0.468,107.204,53,10,87,13.79,4.92,0.00,8.09,none,0,0,0,6.08,-0.00,0.02,-0.00,1.95,1751310846.80,150,0.077,0.020,0.025,0.124
52,14.515,3.213,14.759,0.715,0.293,0.604,118.411,59,9,82,13.81,4.93,0.00,8.67,none,0,0,0,6.31,-0.00,0.02,-0.00,1.95,1751310846.92,150,0.066,0.021,0.024,0.115
53,15.409,3.719,15.387,0.895,0.506,0.629,126.970,41,16,91,13.83,4.94,0.00,8.84,resume_reinforce,0,0,0,6.52,-0.00,0.02,-0.00,1.96,1751310847.04,148,0.069,0.019,0.024,0.113
54,15.740,4.323,15.897,0.331,0.605,0.510,147.353,23,18,108,13.84,4.94,0.00,9.28,none,0,0,0,6.74,-0.00,0.01,-0.00,1.96,1751310847.15,149,0.065,0.018,0.024,0.108
55,15.984,4.914,16.072,0.243,0.590,0.175,149.087,40,13,93,13.85,4.94,0.00,8.47,none,0,0,0,6.97,-0.00,0.01,-0.00,1.96,1751310847.26,146,0.074,0.019,0.024,0.118
56,15.758,5.290,16.067,-0.226,0.377,-0.005,90.021,45,9,94,13.86,4.95,0.00,8.64,none,0,0,0,7.19,-0.00,0.01,-0.00,1.97,1751310847.37,148,0.070,0.019,0.026,0.116
57,15.438,5.793,15.723,-0.320,0.503,-0.344,94.157,54,12,81,13.87,4.95,0.00,7.93,none,0,0,0,7.44,-0.00,0.01,-0.00,1.97,1751310847.49,147,0.082,0.018,0.024,0.126
58,15.044,5.685,14.908,-0.394,-0.108,-0.815,112.491,83,12,55,13.87,4.95,0.00,8.36,none,0,0,0,7.67,-0.00,0.01,-0.00,1.97,1751310847.62,150,0.072,0.021,0.023,0.120
59,14.302,5.489,14.021,-0.742,-0.196,-0.887,116.251,73,10,64,13.88,4.96,0.00,9.32,none,0,0,0,7.88,-0.00,0.01,-0.00,1.97,1751310847.74,147,0.065,0.018,0.023,0.107
60,14.475,5.257,13.841,0.173,-0.232,-0.180,123.631,63,12,75,13.88,4.96,0.00,8.71,none,0,0,0,8.11,-0.00,0.01,-0.00,1.97,1751310847.84,150,0.070,0.019,0.024,0.115
61,14.384,5.595,13.575,-0.091,0.338,-0.266,100.140,69,14,62,13.89,4.96,0.00,8.94,none,0,0,0,8.33,-0.00,0.01,-0.00,1.97,1751310847.96,145,0.067,0.020,0.024,0.112
62,14.374,5.843,13.447,-0.010,0.247,-0.128,133.890,66,11,68,13.89,4.96,0.00,8.45,none,0,0,0,8.57,-0.00,0.01,-0.00,1.97,1751310848.07,145,0.074,0.019,0.023,0.118
63,14.056,6.038,13.265,-0.318,0.196,-0.182,134.712,66,13,65,13.89,4.96,0.00,8.75,none,0,0,0,8.78,-0.00,0.01,-0.00,1.97,1751310848.19,144,0.068,0.018,0.026,0.114
64,14.478,5.841,13.369,0.422,-0.198,0.104,126.958,62,11,73,13.90,4.96,0.00,8.21,none,0,0,0,9.03,-0.00,0.01,-0.00,1.97,1751310848.30,146,0.073,0.022,0.025,0.122
65,14.795,5.388,13.398,0.317,-0.453,0.029,136.637,66,6,78,13.90,4.96,0.00,8.93,none,0,0,0,9.25,-0.00,0.01,-0.00,1.97,1751310848.42,150,0.070,0.017,0.024,0.112
66,15.277,5.237,13.304,0.482,-0.151,-0.093,104.957,66,7,72,13.90,4.96,0.00,8.39,none,0,0,0,9.48,-0.00,0.01,-0.00,1.98,1751310848.54,145,0.070,0.022,0.023,0.119
67,15.401,5.056,13.255,0.124,-0.181,-0.049,97.603,76,8,66,13.90,4.96,0.00,9.27,none,0,0,0,9.69,-0.00,0.01,-0.00,1.98,1751310848.65,150,0.067,0.018,0.021,0.108
68,15.230,4.683,13.413,-0.171,-0.372,0.158,104.951,49,7,91,13.90,4.96,0.00,8.89,none,0,0,0,9.91,-0.00,0.01,-0.00,1.98,1751310848.76,147,0.065,0.021,0.024,0.113
69,15.024,4.405,14.014,-0.207,-0.279,0.601,96.841,47,7,93,13.90,4.96,0.00,7.08,none,0,0,0,10.19,-0.00,0.01,-0.00,1.98,1751310848.88,147,0.091,0.023,0.024,0.141
70,15.093,4.282,14.516,0.069,-0.123,0.502,144.606,56,8,85,13.90,4.96,0.00,8.82,none,0,0,0,10.41,-0.00,0.01,-0.00,1.98,1751310849.02,149,0.067,0.018,0.026,0.113
71,15.398,4.064,14.800,0.305,-0.218,0.284,120.906,43,9,96,13.91,4.96,0.00,7.99,none,0,0,0,10.66,-0.00,0.01,-0.00,1.98,1751310849.13,148,0.082,0.017,0.024,0.125
72,15.085,4.033,15.010,-0.313,-0.031,0.209,144.677,41,9,97,13.91,4.96,0.00,8.48,resume_reinforce,0,0,0,10.89,-0.00,0.01,-0.00,1.98,1751310849.26,147,0.073,0.020,0.024,0.118
73,14.440,3.664,14.986,-0.645,-0.369,-0.024,112.612,48,8,93,13.91,4.96,0.00,8.29,none,0,0,0,11.13,-0.00,0.01,-0.00,1.98,1751310849.37,149,0.076,0.018,0.025,0.121
74,13.775,3.740,14.776,-0.665,0.076,-0.210,79.110,42,10,96,13.91,4.97,0.00,7.40,none,0,0,0,11.40,-0.00,0.01,-0.00,1.98,1751310849.49,148,0.090,0.019,0.026,0.135
75,13.505,4.248,14.688,-0.270,0.508,-0.088,102.954,77,12,60,13.91,4.97,0.00,8.45,none,0,0,0,11.63,-0.00,0.01,-0.00,1.98,1751310849.63,149,0.069,0.021,0.025,0.118
76,13.561,4.560,14.525,0.056,0.312,-0.163,112.260,78,12,58,13.91,4.97,0.00,8.84,none,0,0,0,11.85,-0.00,0.01,-0.00,1.98,1751310849.75,148,0.067,0.020,0.025,0.113
77,13.742,4.693,14.289,0.181,0.133,-0.235,98.127,65,11,72,13.91,4.97,0.00,8.74,none,0,0,0,12.07,-0.00,0.01,-0.00,1.98,1751310849.86,148,0.072,0.018,0.023,0.114
78,13.873,4.901,14.069,0.130,0.208,-0.220,86.613,70,9,69,13.91,4.97,0.00,7.40,none,0,0,0,12.34,-0.00,0.01,-0.00,1.98,1751310849.97,148,0.087,0.020,0.025,0.135
79,14.291,5.132,13.828,0.418,0.232,-0.241,135.758,73,9,65,13.91,4.97,0.00,9.21,none,0,0,0,12.56,-0.00,0.01,-0.00,1.98,1751310850.11,147,0.068,0.018,0.021,0.109
80,14.244,5.042,13.560,-0.047,-0.090,-0.268,132.210,76,11,59,13.91,4.97,0.00,8.94,none,0,0,0,12.78,-0.00,0.01,-0.00,1.98,1751310850.22,146,0.069,0.019,0.023,0.112
81,14.048,5.091,13.843,-0.196,0.049,0.283,129.528,77,12,60,13.91,4.97,0.00,8.77,none,0,0,0,13.00,-0.00,0.01,-0.00,1.98,1751310850.33,149,0.069,0.019,0.024,0.114
82,14.411,5.086,13.641,0.362,-0.005,-0.203,134.019,82,9,58,13.91,4.97,0.00,8.86,none,0,0,0,13.22,-0.00,0.01,-0.00,1.98,1751310850.44,149,0.069,0.020,0.023,0.113
83,15.018,5.344,13.831,0.607,0.258,0.190,126.960,97,11,41,13.91,4.97,0.00,8.43,none,0,0,0,13.46,-0.00,0.01,-0.00,1.98,1751310850.56,149,0.069,0.020,0.026,0.119
84,15.160,5.598,13.877,0.142,0.254,0.046,85.238,99,10,39,13.91,4.97,0.00,8.24,none,0,0,0,13.70,-0.00,0.01,-0.00,1.98,1751310850.68,148,0.076,0.020,0.024,0.121
85,15.273,5.491,14.231,0.112,-0.107,0.354,114.322,96,8,46,13.91,4.97,0.00,8.67,none,0,0,0,13.92,-0.00,0.01,-0.00,1.98,1751310850.80,150,0.069,0.019,0.025,0.115
86,15.026,5.552,14.411,-0.246,0.061,0.180,95.394,98,13,38,13.91,4.97,0.00,8.06,none,0,0,0,14.16,-0.00,0.01,-0.00,1.98,1751310850.91,149,0.079,0.018,0.024,0.124
87,15.017,5.567,14.693,-0.009,0.015,0.282,128.271,102,14,31,13.91,4.97,0.00,8.85,none,0,0,0,14.39,-0.00,0.01,-0.00,1.98,1751310851.04,147,0.070,0.019,0.022,0.113
88,15.217,5.379,15.344,0.200,-0.189,0.652,120.252,64,25,60,13.91,4.97,0.00,8.88,none,0,0,0,14.61,-0.00,0.01,-0.00,1.98,1751310851.15,149,0.068,0.021,0.024,0.113
89,14.831,5.173,15.596,-0.387,-0.205,0.251,130.889,47,45,55,13.91,4.97,0.00,9.10,none,0,0,0,14.83,-0.00,0.01,-0.00,1.98,1751310851.26,147,0.065,0.019,0.025,0.110
90,14.720,5.081,16.052,-0.111,-0.092,0.456,133.955,39,74,36,13.91,4.97,0.00,8.68,resume_reinforce,0,0,0,15.05,-0.00,0.01,-0.00,1.98,1751310851.37,149,0.067,0.018,0.025,0.115
91,14.247,4.802,16.085,-0.472,-0.279,0.034,79.671,34,88,28,13.91,4.97,0.00,8.54,none,0,0,0,15.28,-0.00,0.01,-0.00,1.98,1751310851.49,150,0.072,0.022,0.024,0.117
92,13.717,4.488,15.869,-0.530,-0.313,-0.216,71.817,22,108,18,13.91,4.97,0.00,7.58,none,0,0,0,15.54,-0.00,0.01,-0.00,1.98,1751310851.60,148,0.083,0.022,0.025,0.132
93,13.302,4.115,16.180,-0.415,-0.373,0.311,27.880,3,143,3,13.91,4.97,0.00,7.72,none,0,0,1,15.80,-0.00,0.01,-0.00,1.98,1751310851.74,149,0.085,0.020,0.023,0.130
94,12.883,3.596,16.089,-0.420,-0.519,-0.091,17.936,1,148,1,13.91,4.97,0.00,8.94,none,0,0,1,16.02,-0.00,0.01,-0.00,1.98,1751310851.87,150,0.065,0.020,0.025,0.112
95,12.107,3.259,18.791,-0.776,-0.337,2.702,26.947,3,146,1,13.91,4.97,0.00,7.38,none,0,0,1,16.29,-0.00,0.01,-0.00,1.98,1751310851.98,150,0.092,0.019,0.022,0.135
96,11.495,2.956,17.989,-0.612,-0.303,-0.802,16.554,3,143,4,13.91,4.97,0.00,7.82,none,0,0,1,16.54,-0.00,0.01,-0.00,1.98,1751310852.11,150,0.082,0.019,0.025,0.128
97,10.604,2.783,17.093,-0.891,-0.173,-0.896,17.892,3,143,4,13.91,4.97,0.00,8.74,none,0,0,1,16.77,-0.00,0.01,-0.00,1.98,1751310852.24,150,0.070,0.020,0.023,0.114
98,9.868,2.858,16.286,-0.736,0.075,-0.807,63.591,29,76,36,13.91,4.97,0.00,8.61,none,0,0,0,17.00,-0.00,0.01,-0.00,1.98,1751310852.35,141,0.072,0.020,0.024,0.116
99,9.428,2.916,15.489,-0.440,0.058,-0.796,64.735,64,31,55,13.91,4.97,0.00,8.32,none,0,0,0,17.24,-0.00,0.01,-0.00,1.98,1751310852.47,150,0.074,0.021,0.024,0.120
100,8.845,2.982,14.469,-0.583,0.065,-1.021,63.975,62,24,64,13.91,4.97,0.00,8.78,none,0,0,0,17.46,-0.00,0.01,-0.00,1.98,1751310852.59,150,0.066,0.021,0.024,0.114
101,8.657,3.119,13.529,-0.188,0.137,-0.939,58.928,56,28,63,13.91,4.97,0.00,8.11,none,0,0,1,17.70,-0.00,0.01,-0.00,1.98,1751310852.71,147,0.074,0.022,0.025,0.123
102,8.423,3.333,13.237,-0.234,0.215,-0.292,62.504,58,32,59,13.91,4.97,0.00,8.09,none,0,0,1,17.95,-0.00,0.01,-0.00,1.98,1751310852.83,149,0.079,0.019,0.025,0.124
103,8.219,3.610,12.163,-0.204,0.277,-1.074,57.621,72,34,43,13.91,4.97,0.00,8.38,none,0,0,1,18.18,-0.00,0.01,-0.00,1.98,1751310852.95,149,0.074,0.019,0.024,0.119
104,8.321,3.931,11.542,0.101,0.321,-0.621,57.958,67,37,44,13.91,4.97,0.00,8.27,none,0,0,1,18.42,-0.00,0.01,-0.00,1.98,1751310853.07,148,0.076,0.019,0.024,0.121
105,8.674,4.395,8.058,0.354,0.465,-3.484,68.307,56,37,57,13.91,4.97,0.00,8.56,none,0,0,1,18.65,-0.00,0.01,-0.00,1.98,1751310853.19,150,0.073,0.019,0.024,0.117
106,8.979,4.910,8.299,0.304,0.514,0.241,52.339,59,44,45,13.91,4.97,0.00,7.03,none,0,0,1,18.93,-0.00,0.01,-0.00,1.98,1751310853.31,148,0.097,0.020,0.024,0.142
107,9.548,5.536,8.774,0.569,0.626,0.475,67.663,54,50,42,13.91,4.97,0.00,7.73,none,0,0,1,19.18,-0.00,0.01,-0.00,1.98,1751310853.45,146,0.080,0.023,0.024,0.129
108,9.910,6.337,8.847,0.362,0.801,0.073,74.945,52,51,44,13.91,4.97,0.00,7.80,resume_reinforce,0,0,1,19.44,-0.00,0.01,-0.00,1.98,1751310853.58,147,0.077,0.024,0.026,0.128
109,10.356,7.202,9.283,0.446,0.865,0.436,86.294,44,59,44,9.70,3.39,0.00,1.57,dodge_right,0,1,1,20.32,-0.00,-0.34,-0.00,0.92,1751310853.71,147,0.074,0.023,0.023,0.638
110,10.753,8.057,9.753,0.397,0.855,0.470,88.647,48,56,42,9.51,3.32,0.00,16.92,none,0,1,0,20.32,-0.00,-0.36,-0.00,0.88,1751310854.35,146,0.081,0.021,0.026,0.059
111,10.822,8.613,10.104,0.069,0.556,0.350,72.353,11,109,27,7.59,2.60,0.00,17.34,none,0,1,0,20.35,0.00,-0.42,-0.23,0.40,1751310854.41,147,0.073,0.020,0.024,0.058
112,11.786,9.226,10.345,0.964,0.613,0.241,98.175,15,113,18,6.47,2.18,0.00,8.27,none,0,1,0,20.36,0.01,-0.44,-0.56,0.12,1751310854.46,146,0.073,0.023,0.024,0.121
113,12.101,10.004,11.013,0.315,0.778,0.668,129.726,14,92,34,6.76,2.29,0.00,8.15,none,0,1,0,20.37,0.02,-0.44,-0.79,0.19,1751310854.58,140,0.072,0.022,0.025,0.123
114,12.530,10.841,11.470,0.429,0.837,0.457,87.102,21,87,38,7.24,2.47,0.00,7.59,none,0,1,0,20.36,0.06,-0.44,-0.90,0.31,1751310854.71,146,0.088,0.020,0.023,0.132
115,13.100,11.477,11.755,0.570,0.636,0.285,81.647,39,76,29,7.64,2.62,0.00,8.09,none,0,1,0,20.36,0.10,-0.44,-0.95,0.41,1751310854.84,144,0.076,0.021,0.026,0.124
116,13.341,11.896,11.943,0.241,0.419,0.189,67.211,35,81,30,8.03,2.76,0.00,7.65,none,0,1,0,20.35,0.16,-0.44,-0.97,0.51,1751310854.96,146,0.082,0.020,0.026,0.131
117,13.302,12.028,12.005,-0.039,0.132,0.062,99.629,32,75,43,8.34,2.88,0.00,7.85,none,0,1,0,20.35,0.23,-0.44,-0.97,0.59,1751310855.09,150,0.081,0.021,0.024,0.127
118,13.314,12.303,11.950,0.012,0.275,-0.055,89.324,25,68,57,8.63,2.99,0.00,7.47,none,0,1,0,20.34,0.31,-0.43,-0.97,0.66,1751310855.22,150,0.083,0.023,0.024,0.134
119,13.150,12.343,11.700,-0.164,0.039,-0.250,74.491,23,53,71,8.87,3.08,0.00,7.25,none,0,1,0,20.34,0.41,-0.43,-0.97,0.72,1751310855.35,147,0.094,0.020,0.023,0.138
120,13.135,12.642,11.382,-0.014,0.299,-0.318,81.206,41,45,61,9.06,3.15,0.00,7.50,none,0,1,0,20.34,0.50,-0.43,-0.97,0.77,1751310855.49,147,0.086,0.021,0.024,0.133
121,13.313,13.380,11.310,0.178,0.738,-0.072,83.905,45,53,49,9.23,3.21,0.00,6.86,none,0,1,0,20.33,0.62,-0.43,-0.97,0.81,1751310855.63,147,0.090,0.022,0.030,0.146
122,12.603,14.052,11.362,-0.711,0.673,0.053,100.474,45,47,56,9.37,3.26,0.00,7.14,none,0,1,0,20.33,0.73,-0.42,-0.97,0.84,1751310855.77,148,0.089,0.024,0.025,0.140
123,12.598,14.643,10.919,-0.004,0.591,-0.444,110.974,49,47,52,9.48,3.31,0.00,7.45,none,0,1,0,20.33,0.85,-0.42,-0.97,0.87,1751310855.91,148,0.085,0.021,0.026,0.134
124,12.635,14.678,10.473,0.037,0.035,-0.446,93.861,40,56,53,9.57,3.34,0.00,7.38,none,0,1,0,20.33,0.96,-0.42,-0.97,0.89,1751310856.05,149,0.086,0.022,0.025,0.135
125,12.495,14.469,10.141,-0.141,-0.208,-0.332,94.738,29,75,42,9.64,3.36,0.00,7.80,none,0,1,0,20.33,1.08,-0.42,-0.97,0.91,1751310856.18,146,0.083,0.021,0.024,0.128
126,12.930,14.306,10.010,0.436,-0.163,-0.131,111.827,28,94,27,9.70,3.39,0.00,7.92,none,0,1,0,20.33,1.20,-0.42,-0.97,0.92,1751310856.31,149,0.074,0.023,0.026,0.126
127,13.737,14.004,9.762,0.806,-0.301,-0.249,89.240,20,100,28,9.74,3.40,0.00,7.74,none,0,1,0,20.33,1.32,-0.41,-0.97,0.94,1751310856.44,148,0.079,0.023,0.026,0.129
128,14.392,13.450,9.586,0.655,-0.554,-0.175,87.062,18,94,36,9.78,3.42,0.00,8.01,none,0,1,0,20.34,1.43,-0.41,-0.97,0.95,1751310856.57,148,0.076,0.023,0.024,0.125
129,14.871,12.999,9.304,0.479,-0.452,-0.282,84.138,22,83,45,9.82,3.43,0.00,7.36,none,0,1,0,20.34,1.56,-0.41,-0.97,0.95,1751310856.69,150,0.084,0.025,0.025,0.136
130,15.388,12.300,9.181,0.517,-0.699,-0.124,79.298,22,64,62,9.84,3.44,0.00,7.98,none,0,1,0,20.34,1.68,-0.41,-0.97,0.96,1751310856.83,148,0.080,0.020,0.023,0.125
131,15.960,11.368,8.893,0.572,-0.932,-0.287,70.040,23,48,78,9.87,3.45,0.00,7.11,none,0,1,0,20.34,1.82,-0.41,-0.97,0.97,1751310856.95,149,0.093,0.022,0.023,0.141
132,16.543,10.432,8.587,0.583,-0.935,-0.306,77.886,24,40,84,9.89,3.46,0.00,7.38,none,0,1,0,20.34,1.95,-0.41,-0.96,0.97,1751310857.09,148,0.083,0.024,0.026,0.136
133,16.698,9.277,8.443,0.154,-1.155,-0.145,70.421,19,34,96,9.90,3.46,0.00,8.12,resume,0,0,0,20.34,2.07,-0.41,-0.96,0.98,1751310857.23,149,0.078,0.021,0.023,0.123
134,16.422,8.539,8.471,-0.276,-0.738,0.028,52.334,26,34,89,10.43,3.66,0.00,6.33,none,0,0,0,20.35,2.22,-0.36,-0.55,1.11,1751310857.35,149,0.110,0.023,0.025,0.158
135,16.211,8.780,8.885,-0.210,0.241,0.415,93.740,15,44,88,10.25,3.60,0.00,7.89,none,0,0,0,20.37,2.33,-0.29,-0.15,1.06,1751310857.51,147,0.078,0.021,0.025,0.127
136,15.931,8.880,9.204,-0.280,0.100,0.318,73.247,18,43,89,10.10,3.54,0.00,7.82,none,0,0,0,20.42,2.43,-0.22,0.07,1.02,1751310857.64,150,0.081,0.021,0.024,0.128
137,15.533,9.185,9.590,-0.398,0.305,0.387,25.694,5,53,92,10.27,3.60,0.00,6.32,none,0,0,1,20.52,2.54,-0.15,0.12,1.07,1751310857.76,150,0.112,0.020,0.024,0.158
138,15.187,9.130,9.323,-0.346,-0.055,-0.268,38.448,2,46,102,10.63,3.74,0.00,6.96,none,0,0,1,20.65,2.62,-0.09,0.05,1.16,1751310857.92,150,0.091,0.021,0.029,0.144
139,15.218,9.037,9.020,0.031,-0.093,-0.303,32.720,1,49,97,10.99,3.87,0.00,8.49,none,0,0,1,20.77,2.67,-0.06,-0.02,1.25,1751310858.07,147,0.072,0.020,0.024,0.118
140,14.806,8.725,8.807,-0.413,-0.312,-0.213,35.849,3,50,95,11.37,4.01,0.00,8.10,none,0,0,1,20.92,2.72,-0.03,-0.07,1.34,1751310858.18,148,0.077,0.020,0.024,0.123
141,14.567,8.407,8.879,-0.238,-0.319,0.072,40.003,3,51,94,11.78,4.17,0.00,7.04,none,0,0,1,21.11,2.77,0.00,-0.09,1.44,1751310858.31,148,0.094,0.023,0.023,0.142
142,14.394,8.085,8.953,-0.173,-0.322,0.074,49.373,3,49,98,12.13,4.30,0.00,7.43,none,0,0,1,21.31,2.80,0.02,-0.08,1.53,1751310858.45,150,0.090,0.021,0.024,0.135
