frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
17,1751125909.10,150,0.031,0.022,0.034,0.218,0.00,0.00,-0.85,0.00,0.01,none,1,0,0,20.09,2.01,0.00,0.92,0.077,0.022,0.020,1.087
18,1751125909.20,150,0.043,0.037,0.058,0.612,0.00,0.00,-0.85,0.00,0.01,none,0,0,0,20.12,2.02,0.00,4.47,0.067,0.022,0.020,0.224
19,1751125909.42,150,0.052,0.051,0.074,0.771,0.00,0.00,-0.85,0.00,0.01,none,0,0,0,20.13,2.02,0.00,4.33,0.072,0.020,0.022,0.231
20,1751125909.65,150,0.060,0.058,0.083,0.828,0.00,0.00,-0.85,0.00,0.01,none,0,0,0,20.13,2.02,0.00,4.45,0.067,0.019,0.021,0.225
21,1751125909.88,150,0.062,0.060,0.088,0.794,0.00,0.00,-0.86,0.00,0.01,none,0,0,0,20.11,2.02,0.00,4.19,0.072,0.019,0.021,0.238
22,1751125910.12,150,0.062,0.058,0.089,0.698,0.00,0.00,-0.86,0.00,0.01,resume_reinforce,0,0,0,20.10,2.02,0.00,4.50,0.067,0.018,0.020,0.222
27,1751125911.36,147,3.305,2.859,3.572,90.988,1.03,0.00,-0.98,0.00,1.53,none,0,0,0,35.32,4.30,0.00,0.80,0.069,0.019,0.021,1.251
28,1751125911.59,143,3.958,3.484,4.417,111.694,1.44,-0.00,-0.98,0.00,1.67,none,0,0,0,36.71,4.51,0.00,3.90,0.092,0.018,0.023,0.257
29,1751125911.85,137,4.509,4.085,5.164,51.444,1.84,-0.00,-0.98,0.00,1.76,none,0,0,0,37.61,4.64,0.00,4.27,0.073,0.020,0.021,0.234
30,1751125912.08,149,5.126,4.722,5.902,62.212,2.26,-0.00,-0.98,0.00,1.82,none,0,0,0,38.23,4.73,0.00,4.32,0.073,0.020,0.022,0.231
31,1751125912.31,150,5.846,5.301,6.664,59.596,2.72,-0.00,-0.98,0.00,1.87,none,0,0,0,38.72,4.81,0.00,3.90,0.083,0.020,0.024,0.256
32,1751125912.57,150,6.541,6.011,7.385,61.870,3.19,-0.00,-0.97,-0.00,1.90,resume_reinforce,0,0,0,39.04,4.86,0.00,4.06,0.076,0.022,0.023,0.246
33,1751125912.81,148,6.534,6.075,7.458,59.274,3.65,-0.00,-0.97,-0.00,1.93,none,0,0,0,39.27,4.89,0.00,4.09,0.075,0.022,0.022,0.245
34,1751125913.06,149,6.813,5.793,7.644,75.991,4.16,-0.00,-0.97,-0.00,1.94,none,0,0,0,39.43,4.91,0.00,3.84,0.084,0.022,0.022,0.260
35,1751125913.32,150,6.880,5.290,7.432,109.178,4.70,0.00,-0.97,-0.00,1.95,none,0,0,0,39.55,4.93,0.00,3.59,0.086,0.023,0.022,0.278
36,1751125913.60,144,6.887,4.741,7.319,181.799,5.16,0.00,-0.97,-0.00,1.96,none,0,0,0,39.61,4.94,0.00,4.24,0.070,0.019,0.021,0.236
37,1751125913.83,129,7.036,4.166,7.279,327.545,5.62,0.00,-0.97,-0.00,1.97,none,0,0,0,39.66,4.95,0.00,4.20,0.072,0.021,0.023,0.238
38,1751125914.07,148,7.143,3.654,7.132,87.608,6.10,0.00,-0.96,-0.00,1.97,none,0,0,0,39.69,4.95,0.00,4.11,0.074,0.022,0.027,0.243
39,1751125914.31,146,7.332,3.216,7.229,118.620,6.56,0.00,-0.96,-0.00,1.97,none,0,0,0,39.72,4.96,0.00,4.21,0.067,0.021,0.021,0.238
40,1751125914.55,150,7.497,2.750,7.193,80.413,7.05,0.00,-0.96,-0.00,1.97,none,0,0,0,39.73,4.96,0.00,4.05,0.085,0.020,0.023,0.247
41,1751125914.80,149,7.518,2.480,7.224,70.856,7.53,0.00,-0.96,-0.00,1.97,none,0,0,0,39.75,4.96,0.00,4.09,0.071,0.020,0.025,0.245
42,1751125915.04,145,7.570,2.031,7.353,103.589,8.00,0.00,-0.96,-0.00,1.98,resume_reinforce,0,0,0,39.75,4.96,0.00,4.15,0.074,0.019,0.022,0.241
