frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
18,1751201062.01,0,0.000,0.000,0.000,0.000,0.00,0.00,-0.85,0.00,0.01,blind_forward,1,0,0,0.00,0.00,0.00,0.95,0.076,0.018,0.022,1.055
19,1751201062.02,150,0.016,0.013,0.014,0.219,0.00,0.00,-0.85,0.00,0.01,none,0,0,0,20.08,2.01,0.00,17.82,0.064,0.021,0.025,0.056
20,1751201062.08,150,1.317,1.261,1.344,30.623,0.00,-0.00,-0.85,-0.00,0.11,none,0,0,0,21.09,2.16,0.00,12.85,0.067,0.019,0.023,0.078
21,1751201062.15,148,3.079,4.595,3.450,88.710,0.03,-0.00,-0.87,0.00,0.39,none,0,0,0,23.94,2.59,0.00,6.86,0.100,0.019,0.023,0.146
22,1751201062.30,150,3.231,4.950,3.649,45.296,0.09,-0.00,-0.90,0.00,0.60,none,0,0,0,26.01,2.90,0.00,7.67,0.088,0.019,0.023,0.130
23,1751201062.43,149,3.110,4.339,3.488,14.217,0.18,-0.00,-0.92,0.00,0.79,none,0,0,0,27.89,3.18,0.00,7.81,0.083,0.020,0.023,0.128
24,1751201062.56,150,3.810,4.720,4.189,36.661,0.28,-0.00,-0.94,0.00,0.96,none,0,0,0,29.56,3.43,0.00,8.33,0.077,0.020,0.023,0.120
25,1751201062.68,150,4.256,4.845,4.594,40.181,0.41,-0.00,-0.95,0.00,1.11,none,0,0,0,31.11,3.67,0.00,7.99,0.080,0.019,0.024,0.125
26,1751201062.80,150,4.521,4.877,4.851,38.501,0.55,-0.00,-0.96,0.00,1.24,none,0,0,0,32.41,3.86,0.00,8.51,0.071,0.019,0.025,0.118
27,1751201062.92,149,4.843,4.931,5.122,31.379,0.71,-0.00,-0.97,0.00,1.36,none,0,0,0,33.62,4.04,0.00,7.75,0.078,0.023,0.026,0.129
28,1751201063.05,150,5.603,5.499,5.948,34.212,0.87,-0.00,-0.97,0.00,1.46,none,0,0,0,34.55,4.18,0.00,8.79,0.070,0.019,0.024,0.114
29,1751201063.16,150,6.395,6.170,6.791,23.178,1.05,-0.00,-0.97,0.00,1.54,none,0,0,0,35.39,4.31,0.00,8.46,0.068,0.025,0.023,0.118
30,1751201063.28,150,6.816,6.574,7.267,32.560,1.22,-0.00,-0.97,0.00,1.61,none,0,0,0,36.05,4.41,0.00,8.96,0.066,0.022,0.023,0.112
31,1751201063.39,149,6.849,5.786,7.194,47.626,1.41,-0.00,-0.97,0.00,1.66,none,0,0,0,36.63,4.49,0.00,8.71,0.071,0.019,0.022,0.115
32,1751201063.51,148,7.295,5.870,7.598,39.586,1.61,-0.00,-0.97,0.00,1.71,none,0,0,0,37.13,4.57,0.00,8.58,0.073,0.020,0.022,0.117
33,1751201063.62,147,7.841,6.590,8.204,53.927,1.80,-0.00,-0.97,-0.00,1.75,none,0,0,0,37.53,4.63,0.00,8.69,0.067,0.020,0.026,0.115
34,1751201063.74,136,7.749,6.504,8.143,35.730,2.07,-0.00,-0.97,-0.00,1.80,none,0,0,0,37.98,4.70,0.00,6.73,0.103,0.022,0.023,0.149
35,1751201063.89,150,7.765,6.850,8.130,42.920,2.29,-0.00,-0.96,-0.00,1.83,none,0,0,0,38.28,4.74,0.00,7.94,0.077,0.020,0.024,0.126
36,1751201064.01,150,7.966,7.347,8.212,50.041,2.50,-0.00,-0.96,-0.00,1.85,none,0,0,0,38.51,4.78,0.00,8.82,0.069,0.022,0.022,0.113
37,1751201064.13,150,8.038,8.169,8.263,51.350,2.72,-0.00,-0.96,-0.00,1.77,resume_reinforce,0,0,0,37.76,4.66,0.00,8.48,0.072,0.019,0.023,0.118
38,1751201064.24,150,8.362,9.319,8.553,75.154,2.92,-0.00,-0.96,-0.00,1.68,none,0,0,0,0.00,0.00,0.00,8.23,0.079,0.020,0.021,0.121
39,1751201064.37,146,8.531,9.804,8.722,51.571,3.12,-0.00,-0.94,-0.00,1.65,none,0,0,0,0.00,0.00,0.00,8.15,0.074,0.022,0.026,0.123
40,1751201064.49,149,8.521,9.773,8.715,43.950,3.33,-0.00,-0.93,-0.00,1.67,none,0,0,0,0.00,0.00,0.00,8.24,0.075,0.022,0.023,0.121
41,1751201064.61,150,8.478,9.977,8.584,52.762,3.53,-0.00,-0.93,-0.00,1.70,none,0,0,0,0.00,0.00,0.00,8.13,0.074,0.026,0.022,0.123
42,1751201064.73,149,8.680,10.309,8.653,49.606,3.77,0.00,-0.92,-0.00,1.74,none,0,0,0,0.00,0.00,0.00,7.22,0.092,0.023,0.021,0.139
43,1751201064.87,147,8.927,9.560,8.801,50.093,4.01,0.00,-0.91,-0.00,1.78,none,0,0,0,0.00,0.00,0.00,7.41,0.090,0.023,0.021,0.135
44,1751201065.01,149,9.212,8.950,8.993,48.804,4.25,0.00,-0.91,-0.00,1.81,none,0,0,0,0.00,0.00,0.00,7.09,0.088,0.024,0.026,0.141
45,1751201065.15,150,9.504,8.099,9.221,52.357,4.51,0.00,-0.90,-0.00,1.84,none,0,0,0,0.00,0.00,0.00,6.96,0.097,0.022,0.024,0.144
46,1751201065.29,147,9.802,7.161,9.496,58.011,4.79,0.00,-0.90,-0.00,1.87,none,0,0,0,38.67,4.80,0.00,6.70,0.104,0.020,0.024,0.149
47,1751201065.44,148,10.271,5.911,10.019,100.263,5.00,0.00,-0.89,-0.00,1.88,none,0,0,0,38.84,4.83,0.00,8.75,0.072,0.019,0.021,0.114
48,1751201065.56,150,10.823,4.247,10.647,174.913,5.21,0.00,-0.89,-0.00,1.90,none,0,0,0,38.98,4.85,0.00,8.68,0.071,0.019,0.023,0.115
49,1751201065.67,148,11.920,3.146,11.719,333.300,5.45,0.00,-0.89,-0.00,1.91,none,0,0,0,39.11,4.87,0.00,8.34,0.074,0.019,0.025,0.120
50,1751201065.79,146,14.014,2.528,13.735,530.342,5.67,-0.00,-0.89,-0.00,1.92,none,0,0,0,39.22,4.88,0.00,8.59,0.070,0.019,0.024,0.116
51,1751201065.91,136,14.510,1.791,12.962,73.656,5.92,-0.00,-0.88,-0.00,1.93,none,0,0,0,39.32,4.90,0.00,7.43,0.091,0.020,0.022,0.135
52,1751201066.04,147,14.823,0.810,14.167,96.174,6.16,-0.00,-0.88,-0.00,1.94,none,0,0,0,39.39,4.91,0.00,8.07,0.078,0.021,0.024,0.124
53,1751201066.17,147,15.229,0.777,14.094,91.740,6.37,-0.00,-0.88,-0.00,1.94,none,0,0,0,39.45,4.92,0.00,9.08,0.068,0.019,0.021,0.110
54,1751201066.28,149,15.645,0.887,13.122,79.244,6.61,-0.00,-0.88,-0.00,1.95,resume_reinforce,0,0,0,39.50,4.93,0.00,8.21,0.079,0.018,0.022,0.122
55,1751201066.40,149,16.038,0.902,12.165,90.815,6.83,-0.00,-0.88,-0.00,1.95,none,0,0,0,39.54,4.93,0.00,9.05,0.067,0.020,0.022,0.111
56,1751201066.51,150,16.230,0.904,11.477,75.172,7.04,-0.00,-0.88,-0.00,1.96,none,0,0,0,39.58,4.94,0.00,9.08,0.064,0.020,0.023,0.110
57,1751201066.62,150,16.262,0.862,11.009,80.648,7.26,-0.00,-0.87,-0.00,1.96,none,0,0,0,39.61,4.94,0.00,8.69,0.071,0.020,0.021,0.115
58,1751201066.73,149,15.864,0.878,10.663,66.979,7.51,-0.00,-0.87,-0.00,1.96,none,0,0,0,39.64,4.95,0.00,8.02,0.081,0.019,0.024,0.125
59,1751201066.86,150,14.909,0.921,8.576,57.218,7.74,-0.00,-0.87,-0.00,1.97,none,0,0,0,39.66,4.95,0.00,8.28,0.076,0.018,0.024,0.121
60,1751201066.98,150,13.088,0.874,6.215,58.638,7.99,-0.00,-0.87,-0.00,1.97,none,0,0,0,39.68,4.95,0.00,8.12,0.082,0.018,0.022,0.123
61,1751201067.10,149,13.060,0.807,6.215,71.529,8.19,-0.00,-0.87,-0.00,1.97,none,0,0,0,39.69,4.95,0.00,9.50,0.063,0.019,0.022,0.105
62,1751201067.21,148,13.079,0.791,4.092,65.101,8.42,-0.00,-0.87,-0.00,1.97,none,0,0,0,39.70,4.96,0.00,8.55,0.069,0.021,0.025,0.117
63,1751201067.32,148,13.266,0.789,3.691,72.728,8.68,-0.00,-0.87,-0.00,1.97,none,0,0,0,39.72,4.96,0.00,7.71,0.083,0.019,0.024,0.130
64,1751201067.45,150,13.420,0.752,3.691,64.498,8.93,-0.00,-0.87,-0.00,1.97,none,0,0,0,39.73,4.96,0.00,7.81,0.081,0.021,0.022,0.128
65,1751201067.58,150,13.583,0.742,5.922,59.758,9.17,-0.00,-0.87,-0.00,1.97,none,0,0,0,39.73,4.96,0.00,7.90,0.079,0.021,0.026,0.127
66,1751201067.71,146,13.716,0.751,6.148,76.646,9.40,-0.00,-0.87,-0.00,1.97,none,0,0,0,39.74,4.96,0.00,8.78,0.071,0.019,0.023,0.114
67,1751201067.82,150,13.690,0.914,6.482,87.972,9.62,-0.00,-0.87,-0.00,1.97,none,0,0,0,39.75,4.96,0.00,8.91,0.067,0.020,0.024,0.112
68,1751201067.93,149,13.883,0.919,6.455,73.583,9.86,-0.00,-0.87,-0.00,1.97,none,0,0,0,39.75,4.96,0.00,8.20,0.079,0.018,0.022,0.122
69,1751201068.06,149,13.885,0.899,7.603,42.918,10.08,-0.00,-0.87,-0.00,1.98,none,0,0,0,39.75,4.96,0.00,9.00,0.071,0.017,0.022,0.111
70,1751201068.17,148,14.340,0.904,8.897,53.785,10.32,-0.00,-0.86,-0.00,1.98,none,0,0,0,39.76,4.96,0.00,8.17,0.080,0.017,0.023,0.122
71,1751201068.29,149,14.591,0.938,9.412,58.408,10.54,-0.00,-0.86,-0.00,1.98,none,0,0,0,39.76,4.96,0.00,8.97,0.069,0.018,0.022,0.112
72,1751201068.40,149,14.538,0.962,11.651,35.795,10.76,-0.00,-0.86,-0.00,1.98,resume_reinforce,0,0,0,39.76,4.96,0.00,8.95,0.068,0.018,0.023,0.112
73,1751201068.51,150,14.129,0.978,12.912,42.469,10.99,-0.00,-0.86,-0.00,1.98,none,0,0,0,39.76,4.96,0.00,8.18,0.080,0.018,0.022,0.122
74,1751201068.64,149,13.579,1.001,13.782,44.924,11.22,-0.00,-0.86,-0.00,1.98,none,0,0,0,39.76,4.96,0.00,8.78,0.071,0.021,0.020,0.114
75,1751201068.75,150,13.130,1.029,11.552,33.445,11.46,-0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.96,0.00,8.31,0.077,0.019,0.026,0.120
76,1751201068.87,150,12.893,1.060,10.965,30.758,11.71,-0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,7.77,0.082,0.021,0.022,0.129
77,1751201069.00,150,12.514,0.967,11.442,26.527,11.95,-0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.33,0.077,0.020,0.023,0.120
78,1751201069.12,149,12.330,1.038,10.735,31.286,12.19,-0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.08,0.080,0.019,0.023,0.124
79,1751201069.24,150,12.168,1.090,10.440,18.141,12.47,-0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,7.08,0.094,0.019,0.025,0.141
80,1751201069.38,150,11.431,1.181,8.623,18.490,12.67,-0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,9.45,0.065,0.018,0.021,0.106
81,1751201069.49,150,10.701,1.210,8.107,14.567,12.91,-0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.12,0.080,0.020,0.021,0.123
