frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
18,1751138946.86,150,0.022,0.018,0.029,0.175,0.00,0.00,-0.85,0.00,0.01,none,1,0,0,20.09,2.01,0.00,0.93,0.089,0.018,0.022,1.076
19,1751138946.88,150,0.039,0.036,0.058,0.658,0.00,0.00,-0.85,0.00,0.01,none,0,0,0,20.12,2.02,0.00,4.42,0.066,0.020,0.022,0.226
20,1751138947.11,150,0.050,0.049,0.073,0.781,0.00,0.00,-0.85,0.00,0.01,none,0,0,0,20.13,2.02,0.00,4.54,0.068,0.018,0.020,0.220
21,1751138947.33,150,0.059,0.057,0.083,0.936,0.00,0.00,-0.85,0.00,0.01,none,0,0,0,20.13,2.02,0.00,4.47,0.064,0.017,0.021,0.224
22,1751138947.55,150,0.061,0.059,0.086,0.696,0.00,0.00,-0.86,0.00,0.01,none,0,0,0,20.12,2.02,0.00,4.50,0.072,0.018,0.024,0.222
23,1751138947.78,150,0.065,0.057,0.087,0.671,0.00,0.00,-0.86,0.00,0.01,none,0,0,0,20.10,2.02,0.00,4.42,0.073,0.019,0.021,0.226
24,1751138948.00,150,0.062,0.056,0.086,0.519,0.00,0.00,-0.86,0.00,0.01,resume_reinforce,0,0,0,20.09,2.01,0.00,4.38,0.080,0.018,0.019,0.228
25,1751138948.23,150,1.115,0.870,0.897,130.838,0.03,-0.00,-0.88,0.00,0.35,none,0,0,0,0.00,0.00,0.00,4.00,0.097,0.019,0.021,0.250
26,1751138948.48,148,1.433,1.017,1.261,20.396,0.16,-0.00,-0.93,0.00,0.75,none,0,0,0,0.00,0.00,0.00,3.86,0.074,0.021,0.020,0.259
27,1751138948.74,147,1.878,1.460,1.913,50.778,0.37,0.00,-0.96,0.00,1.07,none,0,0,0,0.00,0.00,0.00,4.17,0.069,0.020,0.021,0.240
28,1751138948.98,147,2.627,2.070,2.716,59.681,0.67,0.00,-0.98,0.00,1.33,none,0,0,0,0.00,0.00,0.00,4.13,0.073,0.020,0.021,0.242
29,1751138949.22,148,3.341,2.701,3.585,60.393,0.98,-0.00,-0.99,0.00,1.51,none,0,0,0,0.00,0.00,0.00,4.45,0.067,0.021,0.021,0.225
30,1751138949.45,147,3.968,3.275,4.433,77.239,1.35,-0.00,-0.99,0.00,1.65,none,0,0,0,36.46,4.47,0.00,4.28,0.077,0.019,0.022,0.233
31,1751138949.68,146,4.526,3.893,5.181,49.983,1.77,-0.00,-0.98,0.00,1.75,none,0,0,0,37.47,4.62,0.00,4.02,0.084,0.019,0.022,0.249
32,1751138949.93,147,5.127,4.561,5.908,63.104,2.17,-0.00,-0.98,0.00,1.81,none,0,0,0,38.13,4.72,0.00,4.30,0.072,0.021,0.022,0.233
33,1751138950.16,149,5.815,5.167,6.671,72.371,2.66,-0.00,-0.98,0.00,1.87,none,0,0,0,38.66,4.80,0.00,3.80,0.070,0.020,0.023,0.263
34,1751138950.42,149,6.509,5.814,7.402,60.824,3.13,-0.00,-0.98,0.00,1.90,resume_reinforce,0,0,0,39.01,4.85,0.00,3.97,0.080,0.021,0.022,0.252
35,1751138950.68,150,6.395,5.894,7.437,59.453,3.64,-0.00,-0.97,0.00,1.93,none,0,0,0,39.26,4.89,0.00,3.74,0.074,0.022,0.022,0.267
36,1751138950.94,149,6.721,5.705,7.652,76.625,4.12,-0.00,-0.97,-0.00,1.94,none,0,0,0,39.42,4.91,0.00,4.02,0.073,0.021,0.021,0.248
37,1751138951.19,150,6.861,5.203,7.457,128.659,4.61,-0.00,-0.97,-0.00,1.95,none,0,0,0,39.53,4.93,0.00,4.01,0.082,0.022,0.022,0.249
38,1751138951.44,149,6.866,4.629,7.282,153.105,5.08,-0.00,-0.97,-0.00,1.96,none,0,0,0,39.60,4.94,0.00,4.11,0.084,0.020,0.020,0.243
39,1751138951.69,134,6.977,4.067,7.219,274.845,5.57,-0.00,-0.97,-0.00,1.97,none,0,0,0,39.66,4.95,0.00,4.00,0.085,0.020,0.022,0.250
