frame,flow_left,flow_center,flow_right,delta_left,delta_center,delta_right,flow_std,left_count,center_count,right_count,brake_thres,dodge_thres,probe_req,fps,state,collided,obstacle,side_safe,pos_x,pos_y,pos_z,yaw,speed,time,features,simgetimage_s,decode_s,processing_s,loop_s
33,6.931,3.930,7.324,0.448,0.521,0.486,54.065,78,2,68,10.44,4.72,0.00,7.98,none,0,0,1,2.13,-0.00,0.04,-0.00,1.81,1751308946.70,148,0.080,0.020,0.022,0.125
34,7.331,4.495,7.786,0.400,0.565,0.462,62.676,83,2,65,10.51,4.76,0.00,8.87,none,0,0,1,2.33,-0.00,0.04,-0.00,1.84,1751308946.83,150,0.069,0.020,0.023,0.113
35,7.804,5.017,8.152,0.472,0.522,0.366,66.819,70,2,75,10.37,4.69,0.00,8.69,resume_reinforce,0,0,1,2.55,-0.00,0.04,0.00,1.79,1751308946.94,147,0.068,0.022,0.023,0.115
36,7.988,6.112,8.267,0.185,1.096,0.115,43.270,72,1,75,10.05,4.53,0.00,7.63,none,0,0,1,2.77,-0.00,0.02,0.00,1.68,1751308947.06,148,0.082,0.021,0.025,0.131
37,8.169,7.623,8.419,0.181,1.510,0.152,42.707,78,2,70,9.98,4.49,0.00,8.41,none,0,0,1,2.97,-0.00,0.01,0.00,1.66,1751308947.19,150,0.076,0.022,0.021,0.119
38,8.104,8.538,8.249,-0.065,0.916,-0.170,39.448,74,2,74,10.02,4.51,0.00,8.28,none,0,0,1,3.17,-0.00,0.01,0.00,1.67,1751308947.31,150,0.076,0.020,0.023,0.121
39,8.230,8.768,8.272,0.126,0.230,0.023,63.228,72,1,77,10.11,4.55,0.00,8.83,none,0,0,1,3.36,-0.00,0.01,0.00,1.70,1751308947.43,150,0.068,0.020,0.023,0.113
40,8.323,9.119,8.237,0.094,0.351,-0.034,60.001,69,1,80,10.21,4.61,0.00,8.06,none,0,0,1,3.57,-0.00,0.02,0.00,1.74,1751308947.54,150,0.080,0.021,0.022,0.124
41,8.356,9.402,8.289,0.033,0.283,0.052,70.296,71,2,74,10.31,4.65,0.00,8.75,none,0,0,1,3.77,-0.00,0.02,0.00,1.77,1751308947.67,147,0.072,0.019,0.022,0.114
42,8.517,8.975,8.326,0.161,-0.427,0.037,62.600,77,3,70,10.40,4.70,0.00,8.18,none,0,0,1,3.99,-0.00,0.02,0.00,1.80,1751308947.78,150,0.074,0.020,0.026,0.122
43,8.775,8.400,8.564,0.258,-0.574,0.238,66.120,70,4,74,10.48,4.74,0.00,8.38,none,0,0,1,4.21,-0.00,0.03,0.00,1.83,1751308947.90,148,0.072,0.021,0.026,0.119
44,8.956,7.687,8.766,0.181,-0.713,0.202,66.231,78,4,68,10.55,4.78,0.00,8.62,none,0,0,1,4.42,-0.00,0.03,0.00,1.85,1751308948.02,150,0.067,0.021,0.025,0.116
45,9.011,6.992,8.999,0.055,-0.695,0.233,61.902,74,6,68,10.62,4.81,0.00,7.96,none,0,0,1,4.66,-0.00,0.03,0.00,1.87,1751308948.14,148,0.082,0.020,0.022,0.126
46,9.562,5.664,9.622,0.551,-1.328,0.622,98.578,71,4,75,10.67,4.83,0.00,8.22,none,0,0,1,4.89,-0.00,0.03,0.00,1.89,1751308948.26,150,0.076,0.020,0.024,0.122
47,10.144,3.896,10.424,0.582,-1.769,0.802,110.245,77,6,66,10.71,4.86,0.00,8.61,none,0,0,1,5.11,-0.00,0.03,0.00,1.90,1751308948.39,149,0.074,0.019,0.022,0.116
48,11.250,3.179,11.724,1.106,-0.717,1.300,164.062,69,20,58,10.75,4.87,0.00,8.57,none,0,0,0,5.33,-0.00,0.03,0.00,1.92,1751308948.50,147,0.069,0.021,0.024,0.117
49,12.617,3.267,12.841,1.367,0.088,1.117,227.284,48,58,43,10.78,4.89,0.00,8.34,none,0,0,0,5.56,-0.00,0.02,0.00,1.93,1751308948.62,149,0.076,0.020,0.023,0.120
50,12.959,3.160,13.268,0.342,-0.107,0.427,101.204,58,24,68,10.80,4.90,0.00,9.06,none,0,0,0,5.77,-0.00,0.02,0.00,1.93,1751308948.74,150,0.068,0.018,0.022,0.110
51,13.435,2.641,13.943,0.475,-0.519,0.676,109.706,62,8,80,10.82,4.91,0.00,7.75,none,0,0,0,6.02,-0.00,0.02,-0.00,1.94,1751308948.85,150,0.087,0.018,0.022,0.129
52,13.855,3.033,14.639,0.420,0.392,0.696,114.565,53,11,83,10.84,4.92,0.00,8.76,none,0,0,0,6.24,-0.00,0.02,-0.00,1.95,1751308948.98,147,0.070,0.019,0.023,0.114
53,14.427,3.331,15.161,0.572,0.298,0.522,108.287,59,11,79,10.86,4.93,0.00,8.03,resume_reinforce,0,0,0,6.48,-0.00,0.02,-0.00,1.95,1751308949.09,149,0.080,0.020,0.024,0.125
54,15.184,3.856,15.586,0.757,0.525,0.425,144.088,36,12,97,10.87,4.93,0.00,8.62,none,0,0,0,6.71,-0.00,0.02,-0.00,1.96,1751308949.22,145,0.070,0.021,0.024,0.116
55,15.610,4.278,15.963,0.425,0.422,0.378,141.580,43,9,94,10.88,4.94,0.00,8.72,none,0,0,0,6.94,-0.00,0.02,-0.00,1.96,1751308949.33,146,0.069,0.021,0.023,0.115
56,15.336,4.388,16.022,-0.273,0.110,0.058,89.681,44,7,96,10.89,4.94,0.00,8.11,none,0,0,0,7.17,-0.00,0.01,-0.00,1.96,1751308949.45,147,0.076,0.019,0.024,0.123
57,14.981,4.595,15.907,-0.355,0.207,-0.114,107.722,52,8,88,10.89,4.95,0.00,9.38,none,0,0,0,7.39,-0.00,0.01,-0.00,1.96,1751308949.57,148,0.064,0.018,0.024,0.107
58,14.608,4.452,15.125,-0.373,-0.143,-0.782,97.991,81,10,58,10.90,4.95,0.00,8.22,none,0,0,0,7.62,-0.00,0.01,-0.00,1.97,1751308949.68,149,0.076,0.020,0.023,0.122
59,14.052,4.267,14.377,-0.555,-0.185,-0.748,133.375,75,10,60,10.90,4.95,0.00,8.95,none,0,0,0,7.85,-0.00,0.01,-0.00,1.97,1751308949.80,145,0.067,0.020,0.023,0.112
60,14.318,4.171,14.246,0.266,-0.096,-0.131,115.852,62,11,75,10.91,4.95,0.00,8.72,none,0,0,0,8.07,-0.00,0.01,-0.00,1.97,1751308949.91,148,0.069,0.020,0.024,0.115
61,14.375,4.556,13.823,0.056,0.385,-0.423,106.412,63,12,72,10.91,4.96,0.00,8.90,none,0,0,0,8.29,-0.00,0.01,-0.00,1.97,1751308950.02,147,0.066,0.020,0.024,0.112
62,14.635,4.651,13.613,0.260,0.095,-0.210,107.256,67,9,70,10.92,4.96,0.00,8.06,none,0,0,0,8.54,-0.00,0.01,-0.00,1.97,1751308950.14,146,0.081,0.020,0.023,0.124
63,14.936,4.698,13.414,0.301,0.046,-0.199,160.592,73,9,65,10.92,4.96,0.00,8.52,none,0,0,0,8.77,-0.00,0.01,-0.00,1.97,1751308950.26,147,0.070,0.019,0.025,0.117
64,14.710,4.438,13.652,-0.226,-0.260,0.238,105.830,63,8,79,10.92,4.96,0.00,7.19,none,0,0,0,9.04,-0.00,0.01,-0.00,1.97,1751308950.38,150,0.094,0.019,0.024,0.139
65,14.861,4.349,13.546,0.151,-0.089,-0.106,125.285,63,8,77,10.92,4.96,0.00,8.89,none,0,0,0,9.26,-0.00,0.01,-0.00,1.97,1751308950.52,148,0.067,0.018,0.026,0.112
66,15.230,4.482,13.494,0.369,0.133,-0.052,102.234,69,8,67,10.92,4.96,0.00,8.81,none,0,0,0,9.48,-0.00,0.01,-0.00,1.97,1751308950.63,144,0.069,0.019,0.025,0.113
67,15.379,4.562,13.336,0.149,0.080,-0.158,76.148,71,8,70,10.93,4.96,0.00,7.97,none,0,0,0,9.73,-0.00,0.01,-0.00,1.98,1751308950.74,149,0.077,0.022,0.024,0.125
68,15.496,4.463,13.668,0.117,-0.099,0.332,102.176,53,8,89,10.93,4.96,0.00,8.28,none,0,0,0,9.97,-0.00,0.01,-0.00,1.98,1751308950.87,150,0.078,0.019,0.023,0.121
69,15.286,4.259,14.292,-0.210,-0.203,0.624,135.343,47,8,91,10.93,4.96,0.00,9.05,none,0,0,0,10.19,-0.00,0.01,-0.00,1.98,1751308950.99,146,0.064,0.019,0.024,0.111
70,15.328,3.997,14.784,0.043,-0.262,0.492,111.445,53,8,84,10.93,4.96,0.00,8.59,none,0,0,0,10.42,-0.00,0.01,-0.00,1.98,1751308951.10,145,0.073,0.020,0.023,0.116
71,15.638,3.971,15.118,0.310,-0.026,0.334,131.549,39,11,95,10.93,4.96,0.00,8.34,resume_reinforce,0,0,0,10.66,-0.00,0.01,-0.00,1.98,1751308951.22,145,0.071,0.021,0.026,0.120
72,15.344,4.008,15.348,-0.293,0.037,0.230,158.850,43,9,93,10.93,4.96,0.00,8.97,none,0,0,0,10.87,-0.00,0.01,-0.00,1.98,1751308951.34,145,0.066,0.019,0.023,0.111
73,14.420,3.779,15.436,-0.925,-0.229,0.089,124.553,43,6,97,10.93,4.96,0.00,8.57,none,0,0,0,11.11,-0.00,0.01,-0.00,1.98,1751308951.45,146,0.071,0.023,0.022,0.117
74,14.023,3.843,15.198,-0.396,0.064,-0.238,87.701,43,7,99,10.93,4.96,0.00,8.65,none,0,0,0,11.33,-0.00,0.01,-0.00,1.98,1751308951.56,149,0.074,0.019,0.023,0.116
75,13.814,4.035,14.913,-0.209,0.192,-0.285,104.839,78,12,56,10.93,4.97,0.00,9.37,none,0,0,0,11.55,-0.00,0.01,-0.00,1.98,1751308951.68,146,0.065,0.017,0.023,0.107
76,14.008,4.406,14.846,0.194,0.371,-0.068,111.480,86,12,51,10.93,4.97,0.00,8.26,none,0,0,0,11.78,-0.00,0.01,-0.00,1.98,1751308951.79,149,0.075,0.020,0.024,0.121
77,14.476,4.366,14.888,0.468,-0.040,0.043,138.385,73,9,65,10.93,4.97,0.00,8.98,none,0,0,0,12.00,-0.00,0.01,-0.00,1.98,1751308951.91,147,0.065,0.019,0.025,0.111
78,14.330,4.426,14.692,-0.146,0.060,-0.196,89.853,71,9,70,10.93,4.97,0.00,7.51,none,0,0,0,12.27,-0.00,0.01,-0.00,1.98,1751308952.02,150,0.089,0.020,0.023,0.133
79,14.541,4.622,14.145,0.212,0.196,-0.547,126.921,69,10,71,10.93,4.97,0.00,8.63,none,0,0,0,12.50,-0.00,0.01,-0.00,1.98,1751308952.15,150,0.068,0.019,0.028,0.116
80,14.760,4.669,13.919,0.219,0.047,-0.226,142.711,77,11,57,10.93,4.97,0.00,8.15,none,0,0,0,12.74,-0.00,0.01,-0.00,1.98,1751308952.27,145,0.074,0.022,0.025,0.123
81,14.551,4.625,13.947,-0.209,-0.044,0.028,117.837,71,11,64,10.93,4.97,0.00,8.31,none,0,0,0,12.98,-0.00,0.01,-0.00,1.98,1751308952.39,146,0.071,0.023,0.025,0.120
82,14.856,4.712,13.852,0.306,0.087,-0.095,127.779,82,11,57,10.93,4.97,0.00,8.02,none,0,0,0,13.22,-0.00,0.01,-0.00,1.98,1751308952.51,150,0.080,0.019,0.025,0.125
83,15.457,5.033,13.842,0.601,0.321,-0.011,114.770,86,10,50,10.93,4.97,0.00,8.21,none,0,0,0,13.46,-0.00,0.01,-0.00,1.98,1751308952.64,146,0.079,0.018,0.022,0.122
84,15.510,5.441,13.964,0.053,0.408,0.122,88.475,100,10,38,10.93,4.97,0.00,7.87,none,0,0,0,13.71,-0.00,0.01,-0.00,1.98,1751308952.76,148,0.081,0.022,0.022,0.127
85,15.547,5.381,14.586,0.038,-0.060,0.622,109.731,96,8,45,10.93,4.97,0.00,8.85,none,0,0,0,13.93,-0.00,0.01,-0.00,1.98,1751308952.89,149,0.068,0.019,0.024,0.113
86,15.247,5.293,14.824,-0.301,-0.088,0.238,103.245,101,11,35,10.93,4.97,0.00,8.57,none,0,0,0,14.17,-0.00,0.01,-0.00,1.98,1751308953.00,147,0.071,0.019,0.028,0.117
87,15.113,5.506,14.742,-0.134,0.213,-0.082,98.088,95,15,36,10.93,4.97,0.00,8.77,none,0,0,0,14.39,-0.00,0.01,-0.00,1.98,1751308953.11,146,0.069,0.019,0.023,0.114
88,15.390,5.356,15.233,0.277,-0.150,0.492,123.635,61,29,58,10.93,4.97,0.00,8.46,none,0,0,0,14.63,-0.00,0.01,-0.00,1.98,1751308953.23,148,0.074,0.019,0.024,0.118
89,15.322,5.101,15.830,-0.069,-0.255,0.597,144.126,45,46,51,10.93,4.97,0.00,8.59,resume_reinforce,0,0,0,14.85,-0.00,0.01,-0.00,1.98,1751308953.35,142,0.071,0.019,0.024,0.116
90,14.807,4.968,16.239,-0.515,-0.132,0.409,93.182,29,84,35,10.93,4.97,0.00,8.85,none,0,0,0,15.08,-0.00,0.01,-0.00,1.98,1751308953.46,148,0.068,0.020,0.024,0.113
91,14.525,4.643,16.614,-0.281,-0.326,0.375,95.842,29,88,31,10.93,4.97,0.00,8.84,none,0,0,0,15.30,-0.00,0.01,-0.00,1.98,1751308953.58,148,0.065,0.022,0.024,0.113
92,14.163,4.255,16.321,-0.362,-0.388,-0.294,81.369,17,118,15,10.93,4.97,0.00,8.43,none,0,0,0,15.53,-0.00,0.01,-0.00,1.98,1751308953.69,150,0.070,0.019,0.026,0.119
93,14.735,3.967,16.657,0.572,-0.287,0.336,35.431,3,144,2,10.93,4.97,0.00,8.64,none,0,0,1,15.76,-0.00,0.01,-0.00,1.98,1751308953.81,149,0.068,0.022,0.026,0.116
94,14.973,3.414,15.049,0.238,-0.553,-1.607,13.423,1,149,0,10.93,4.97,0.00,8.18,none,0,0,1,16.01,-0.00,0.01,-0.00,1.98,1751308953.92,150,0.078,0.020,0.022,0.122
95,15.160,3.151,15.631,0.187,-0.263,0.582,38.514,3,145,2,10.93,4.97,0.00,8.43,none,0,0,1,16.24,-0.00,0.01,-0.00,1.98,1751308954.05,150,0.074,0.019,0.023,0.119
96,14.400,2.846,14.583,-0.760,-0.305,-1.048,13.439,2,145,3,10.93,4.97,0.00,8.27,none,0,0,1,16.48,-0.00,0.01,-0.00,1.98,1751308954.16,150,0.076,0.022,0.024,0.121
97,14.811,2.630,13.768,0.411,-0.216,-0.815,50.475,4,142,4,10.93,4.97,0.00,8.62,none,0,0,1,16.71,-0.00,0.01,-0.00,1.98,1751308954.29,150,0.070,0.020,0.026,0.116
98,13.995,2.700,13.318,-0.816,0.070,-0.450,67.140,16,115,19,10.93,4.97,0.00,8.63,none,0,0,0,16.93,-0.00,0.01,-0.00,1.98,1751308954.40,150,0.067,0.019,0.026,0.116
99,13.266,2.743,12.313,-0.729,0.043,-1.005,57.488,65,30,52,10.93,4.97,0.00,7.84,none,0,0,0,17.19,-0.00,0.01,-0.00,1.98,1751308954.52,147,0.080,0.020,0.026,0.128
100,12.869,2.842,11.337,-0.398,0.099,-0.976,52.157,63,27,60,10.93,4.97,0.00,7.06,none,0,0,0,17.47,-0.00,0.01,-0.00,1.98,1751308954.65,150,0.093,0.021,0.026,0.142
101,12.543,3.162,10.366,-0.326,0.320,-0.971,54.413,51,33,62,10.93,4.97,0.00,7.55,none,0,0,1,17.73,-0.00,0.01,-0.00,1.98,1751308954.79,146,0.083,0.021,0.026,0.133
102,12.145,3.433,10.008,-0.398,0.271,-0.358,61.028,62,30,56,10.93,4.97,0.00,8.55,none,0,0,1,17.96,-0.00,0.01,-0.00,1.98,1751308954.92,148,0.073,0.020,0.023,0.117
103,10.868,3.725,8.964,-1.276,0.291,-1.044,59.615,74,33,42,10.93,4.97,0.00,8.61,none,0,0,1,18.19,-0.00,0.01,-0.00,1.98,1751308955.04,149,0.069,0.022,0.024,0.116
104,10.381,4.067,9.703,-0.488,0.342,0.739,57.165,68,38,42,10.93,4.97,0.00,8.51,none,0,0,1,18.42,-0.00,0.01,-0.00,1.98,1751308955.15,148,0.071,0.022,0.024,0.118
105,9.747,4.507,8.171,-0.634,0.440,-1.532,57.402,59,43,48,10.93,4.97,0.00,8.25,none,0,0,1,18.67,-0.00,0.01,-0.00,1.98,1751308955.27,150,0.077,0.019,0.023,0.121
106,10.229,5.074,8.599,0.482,0.567,0.428,58.793,57,45,46,10.93,4.97,0.00,7.63,none,0,0,1,18.92,-0.00,0.01,-0.00,1.98,1751308955.39,148,0.083,0.021,0.025,0.131
107,9.506,5.641,9.195,-0.723,0.567,0.596,75.069,57,45,44,10.93,4.97,0.00,8.44,resume_reinforce,0,0,1,19.16,-0.00,0.01,-0.00,1.98,1751308955.52,146,0.070,0.020,0.025,0.119
108,9.773,6.429,9.014,0.267,0.788,-0.181,69.301,52,54,40,7.77,3.39,0.00,1.57,dodge_right,0,1,1,20.03,-0.00,-0.34,0.00,0.92,1751308955.64,146,0.074,0.021,0.026,0.636
109,10.157,7.257,9.362,0.384,0.828,0.349,78.920,45,57,42,7.73,3.36,0.00,16.64,none,0,1,0,20.03,-0.00,-0.35,0.00,0.91,1751308956.28,144,0.083,0.021,0.029,0.060
110,9.867,7.673,9.180,-0.290,0.416,-0.183,51.403,7,115,25,5.79,2.40,0.00,11.57,none,0,1,1,20.07,0.00,-0.43,-0.32,0.26,1751308956.34,147,0.100,0.021,0.026,0.086
111,10.361,8.506,9.794,0.493,0.833,0.615,85.441,7,112,29,5.38,2.19,0.00,7.67,none,0,1,1,20.08,0.01,-0.44,-0.65,0.13,1751308956.42,148,0.082,0.023,0.025,0.130
112,10.944,9.240,10.276,0.584,0.734,0.482,98.885,19,85,40,5.71,2.35,0.00,7.73,none,0,1,0,20.08,0.03,-0.44,-0.84,0.24,1751308956.55,144,0.078,0.024,0.024,0.129
113,11.210,9.946,10.706,0.266,0.706,0.430,69.028,23,78,46,6.08,2.54,0.00,6.92,none,0,1,0,20.08,0.07,-0.44,-0.93,0.36,1751308956.68,147,0.094,0.021,0.028,0.145
114,11.488,10.444,10.953,0.278,0.499,0.246,48.775,24,77,49,6.42,2.71,0.00,7.09,none,0,1,0,20.07,0.13,-0.44,-0.96,0.47,1751308956.83,150,0.089,0.024,0.026,0.141
115,11.614,10.718,10.851,0.125,0.274,-0.102,53.058,20,74,55,6.72,2.86,0.00,6.29,none,0,1,0,20.06,0.22,-0.44,-0.97,0.57,1751308956.97,149,0.107,0.022,0.027,0.159
116,11.729,10.974,10.923,0.116,0.255,0.072,68.965,20,72,58,6.94,2.97,0.00,7.58,none,0,1,0,20.06,0.30,-0.43,-0.97,0.65,1751308957.13,150,0.077,0.025,0.029,0.132
117,11.527,11.231,10.588,-0.202,0.258,-0.335,75.455,23,81,44,7.11,3.05,0.00,8.19,none,0,1,0,20.05,0.38,-0.43,-0.97,0.70,1751308957.26,148,0.070,0.022,0.026,0.122
118,11.838,11.352,10.297,0.310,0.120,-0.292,74.109,19,83,47,7.26,3.13,0.00,7.48,none,0,1,0,20.05,0.48,-0.43,-0.97,0.75,1751308957.38,149,0.086,0.022,0.026,0.134
119,11.747,11.450,10.009,-0.091,0.098,-0.287,83.853,41,67,41,7.39,3.20,0.00,7.42,none,0,1,0,20.04,0.58,-0.43,-0.96,0.80,1751308957.51,149,0.081,0.023,0.028,0.135
120,12.262,12.156,10.228,0.516,0.706,0.219,78.197,36,61,52,7.51,3.25,0.00,6.79,none,0,1,0,20.04,0.70,-0.42,-0.96,0.84,1751308957.65,149,0.095,0.025,0.025,0.147
121,11.812,12.219,9.533,-0.450,0.063,-0.695,93.701,36,76,38,7.59,3.29,0.00,8.00,none,0,1,0,20.04,0.81,-0.42,-0.96,0.86,1751308957.80,150,0.077,0.022,0.025,0.125
122,11.398,12.384,8.873,-0.414,0.164,-0.660,95.262,40,75,34,7.65,3.33,0.00,8.04,none,0,1,0,20.04,0.92,-0.42,-0.96,0.88,1751308957.92,149,0.071,0.024,0.026,0.124
123,11.301,12.330,8.441,-0.097,-0.053,-0.432,88.371,38,79,32,7.71,3.35,0.00,7.74,none,0,1,0,20.03,1.03,-0.42,-0.96,0.90,1751308958.05,149,0.077,0.024,0.027,0.129
124,11.240,12.425,8.226,-0.061,0.094,-0.216,88.260,36,81,31,7.76,3.38,0.00,7.37,none,0,1,0,20.03,1.15,-0.42,-0.96,0.92,1751308958.18,148,0.085,0.022,0.026,0.136
125,11.368,12.445,8.426,0.128,0.021,0.200,96.495,36,85,27,7.76,3.38,0.00,8.45,none,0,1,0,20.03,1.27,-0.41,-0.96,0.92,1751308958.31,148,0.073,0.021,0.022,0.118
126,11.741,12.121,8.598,0.373,-0.324,0.172,80.970,36,79,33,7.55,3.27,0.00,8.36,none,0,1,0,20.03,1.37,-0.41,-0.96,0.85,1751308958.43,148,0.075,0.021,0.023,0.120
127,12.258,11.768,8.879,0.517,-0.352,0.280,85.739,28,68,51,7.20,3.10,0.00,8.47,none,0,1,0,20.03,1.46,-0.41,-0.96,0.73,1751308958.55,147,0.069,0.024,0.023,0.118
128,12.297,11.200,9.070,0.039,-0.568,0.192,53.792,15,70,60,6.81,2.91,0.00,8.60,none,0,1,0,20.03,1.54,-0.41,-0.96,0.60,1751308958.67,145,0.071,0.020,0.024,0.116
129,12.274,10.441,8.978,-0.022,-0.759,-0.092,50.530,20,62,67,6.40,2.70,0.00,8.59,none,0,1,0,20.03,1.60,-0.41,-0.96,0.47,1751308958.78,149,0.069,0.021,0.023,0.116
130,12.274,9.300,8.626,-0.001,-1.141,-0.352,43.848,16,61,71,5.96,2.48,0.00,8.19,none,0,1,0,20.03,1.65,-0.41,-0.96,0.32,1751308958.90,148,0.074,0.023,0.024,0.122
131,12.389,8.190,8.141,0.115,-1.110,-0.485,40.953,19,46,85,5.56,2.28,0.00,8.48,none,0,1,0,20.03,1.68,-0.41,-0.96,0.19,1751308959.02,150,0.072,0.021,0.024,0.118
132,12.010,7.023,7.775,-0.380,-1.167,-0.365,20.762,13,51,86,5.18,2.09,0.00,8.39,none,0,1,0,20.03,1.70,-0.41,-0.96,0.06,1751308959.14,150,0.074,0.021,0.023,0.119
133,11.460,5.996,7.351,-0.550,-1.027,-0.424,15.646,15,42,93,5.22,2.11,0.00,7.71,none,0,1,0,20.03,1.69,-0.41,-0.96,0.07,1751308959.26,150,0.080,0.023,0.025,0.130
134,10.687,4.946,6.962,-0.773,-1.050,-0.389,20.779,14,35,101,5.52,2.26,0.00,8.45,resume,0,0,0,20.03,1.68,-0.40,-0.97,0.17,1751308959.39,150,0.070,0.022,0.023,0.118
135,9.957,4.102,6.530,-0.730,-0.844,-0.432,17.782,15,40,92,6.72,2.86,0.00,7.67,none,0,0,1,20.03,1.65,-0.37,-0.47,0.57,1751308959.51,147,0.082,0.022,0.025,0.130
136,10.300,4.788,6.637,0.343,0.687,0.106,92.656,13,44,88,7.00,3.00,0.00,7.06,none,0,0,1,20.05,1.62,-0.29,-0.15,0.67,1751308959.64,145,0.090,0.021,0.027,0.142
137,10.147,5.046,6.857,-0.153,0.257,0.220,94.072,22,42,85,7.15,3.07,0.00,8.69,none,0,0,1,20.09,1.60,-0.22,0.06,0.72,1751308959.78,149,0.069,0.020,0.023,0.115
138,9.883,4.982,6.734,-0.264,-0.064,-0.123,56.839,30,41,78,7.46,3.23,0.00,8.38,none,0,0,1,20.15,1.58,-0.17,0.19,0.82,1751308959.89,149,0.071,0.022,0.025,0.119
139,9.589,4.652,6.475,-0.294,-0.330,-0.259,37.166,25,44,80,7.91,3.45,0.00,7.39,none,0,0,1,20.26,1.55,-0.11,0.23,0.97,1751308960.01,149,0.089,0.020,0.023,0.135
140,9.999,4.792,6.806,0.410,0.140,0.331,53.569,21,42,83,8.31,3.65,0.00,8.28,none,0,0,1,20.38,1.54,-0.07,0.19,1.11,1751308960.15,146,0.074,0.021,0.025,0.121
141,10.444,5.111,7.321,0.445,0.319,0.514,43.193,15,53,81,8.74,3.87,0.00,7.12,none,0,0,1,20.54,1.52,-0.04,0.10,1.25,1751308960.27,149,0.094,0.020,0.024,0.141
142,11.373,5.625,8.003,0.929,0.514,0.683,57.115,12,61,73,6.77,2.89,0.00,1.59,dodge_right,0,1,1,21.20,1.47,-0.13,0.10,0.59,1751308960.41,146,0.074,0.023,0.024,0.630
