frame,flow_left,flow_center,flow_right,delta_left,delta_center,delta_right,flow_std,left_count,center_count,right_count,brake_thres,dodge_thres,probe_req,fps,state,collided,obstacle,side_safe,pos_x,pos_y,pos_z,yaw,speed,time,features,simgetimage_s,decode_s,processing_s,loop_s
28,5.089,3.636,5.146,0.657,0.366,0.703,33.730,59,43,48,9.53,4.27,0.00,7.46,none,0,0,1,0.92,-0.00,-0.03,-0.00,1.51,1751309376.27,150,0.086,0.023,0.023,0.134
29,5.853,4.036,5.938,0.764,0.400,0.792,41.545,54,34,62,9.75,4.38,0.00,7.72,none,0,0,1,1.11,-0.00,-0.01,-0.00,1.58,1751309376.41,150,0.081,0.022,0.024,0.129
30,6.090,4.047,6.162,0.237,0.011,0.224,45.689,57,32,61,9.96,4.48,0.00,7.67,none,0,0,1,1.33,-0.00,0.01,-0.00,1.65,1751309376.54,150,0.083,0.021,0.024,0.130
31,6.016,3.427,6.048,-0.075,-0.620,-0.114,53.532,65,19,66,10.11,4.55,0.00,8.41,none,0,0,1,1.52,-0.00,0.02,-0.00,1.70,1751309376.67,150,0.071,0.024,0.022,0.119
32,6.652,3.713,6.720,0.637,0.286,0.671,54.722,69,7,72,10.25,4.63,0.00,7.80,none,0,0,1,1.75,-0.00,0.03,-0.00,1.75,1751309376.79,148,0.082,0.020,0.024,0.128
33,6.748,3.922,7.005,0.096,0.209,0.286,54.816,74,2,69,10.36,4.68,0.00,8.20,none,0,0,1,1.96,-0.00,0.03,-0.00,1.79,1751309376.91,145,0.072,0.023,0.025,0.122
34,7.085,4.359,7.385,0.337,0.437,0.380,57.200,74,2,70,10.46,4.73,0.00,8.37,none,0,0,1,2.17,-0.00,0.04,-0.00,1.82,1751309377.04,146,0.077,0.018,0.023,0.120
35,7.512,4.960,7.910,0.427,0.601,0.524,58.108,76,2,72,10.53,4.77,0.00,7.88,resume_reinforce,0,0,1,2.41,-0.00,0.04,-0.00,1.84,1751309377.16,150,0.078,0.023,0.025,0.127
36,7.538,5.942,7.916,0.026,0.982,0.006,33.347,72,2,70,10.42,4.71,0.00,7.50,none,0,0,1,2.65,-0.00,0.03,-0.00,1.81,1751309377.28,144,0.086,0.021,0.024,0.133
37,7.735,6.547,8.159,0.197,0.605,0.243,60.097,74,1,75,10.42,4.71,0.00,7.98,none,0,0,1,2.88,-0.00,0.03,-0.00,1.81,1751309377.42,150,0.075,0.024,0.023,0.125
38,8.069,6.679,8.296,0.335,0.132,0.137,67.591,73,1,75,10.45,4.73,0.00,8.66,none,0,0,1,3.08,-0.00,0.02,-0.00,1.82,1751309377.54,149,0.072,0.019,0.023,0.116
39,8.224,7.078,8.269,0.155,0.399,-0.027,51.942,74,1,75,10.52,4.76,0.00,6.65,none,0,0,1,3.36,-0.00,0.02,-0.00,1.84,1751309377.66,150,0.103,0.021,0.024,0.150
40,8.316,8.181,8.230,0.092,1.103,-0.039,51.910,70,1,79,10.58,4.79,0.00,7.92,none,0,0,1,3.59,-0.00,0.02,-0.00,1.86,1751309377.81,150,0.076,0.027,0.023,0.126
41,8.444,9.375,8.258,0.128,1.194,0.027,61.934,70,1,78,10.63,4.82,0.00,7.89,none,0,0,1,3.83,-0.00,0.02,-0.00,1.88,1751309377.93,149,0.073,0.026,0.026,0.127
42,8.493,8.943,8.280,0.048,-0.431,0.022,54.164,74,3,73,10.68,4.84,0.00,7.74,none,0,0,1,4.07,-0.00,0.02,-0.00,1.89,1751309378.06,150,0.085,0.020,0.021,0.129
43,8.720,8.257,8.424,0.227,-0.687,0.144,61.293,78,3,69,10.72,4.86,0.00,8.34,none,0,0,1,4.30,-0.00,0.02,-0.00,1.91,1751309378.19,150,0.074,0.021,0.024,0.120
44,8.856,7.591,8.640,0.136,-0.665,0.216,59.361,81,4,64,10.76,4.88,0.00,8.13,none,0,0,1,4.53,-0.00,0.02,0.00,1.92,1751309378.31,149,0.078,0.019,0.024,0.123
45,9.257,6.884,8.859,0.402,-0.707,0.219,77.968,75,6,69,10.78,4.89,0.00,8.70,none,0,0,1,4.76,-0.00,0.02,0.00,1.93,1751309378.43,150,0.070,0.020,0.023,0.115
46,10.031,5.647,9.636,0.774,-1.237,0.778,102.461,76,5,68,10.81,4.90,0.00,8.53,none,0,0,1,4.98,-0.00,0.02,0.00,1.94,1751309378.55,149,0.072,0.019,0.025,0.117
47,10.939,4.798,10.654,0.908,-0.849,1.018,148.621,77,6,65,10.83,4.91,0.00,8.90,none,0,0,1,5.21,-0.00,0.02,0.00,1.94,1751309378.66,148,0.069,0.020,0.021,0.112
48,11.932,4.918,11.927,0.993,0.120,1.272,198.185,57,38,53,10.84,4.92,0.00,8.83,none,0,0,0,5.42,-0.00,0.02,0.00,1.95,1751309378.78,148,0.068,0.019,0.024,0.113
49,12.724,4.908,12.673,0.792,-0.010,0.746,192.781,41,55,53,10.86,4.93,0.00,8.93,none,0,0,0,5.64,-0.00,0.02,0.00,1.95,1751309378.89,149,0.068,0.018,0.023,0.112
50,13.121,3.718,13.283,0.397,-1.190,0.611,93.567,63,12,75,10.87,4.93,0.00,7.86,none,0,0,0,5.89,-0.00,0.02,0.00,1.96,1751309379.00,150,0.083,0.018,0.023,0.127
51,13.655,2.246,13.936,0.534,-1.473,0.652,113.295,54,8,86,10.88,4.94,0.00,7.64,none,0,0,0,6.14,-0.00,0.01,0.00,1.96,1751309379.13,148,0.087,0.018,0.024,0.131
52,14.194,2.637,14.711,0.540,0.391,0.775,127.709,59,10,79,10.89,4.94,0.00,8.59,none,0,0,0,6.37,-0.00,0.01,0.00,1.96,1751309379.26,148,0.074,0.018,0.023,0.116
53,14.754,3.221,15.086,0.559,0.585,0.375,118.819,50,15,84,10.90,4.95,0.00,8.46,resume_reinforce,0,0,0,6.61,-0.00,0.01,0.00,1.97,1751309379.38,149,0.072,0.020,0.025,0.118
54,15.198,3.848,15.771,0.444,0.627,0.686,152.994,30,14,103,10.90,4.95,0.00,8.10,none,0,0,0,6.84,-0.00,0.01,0.00,1.97,1751309379.50,147,0.079,0.019,0.022,0.124
55,15.264,4.279,16.194,0.066,0.431,0.423,114.305,46,9,94,10.91,4.95,0.00,7.73,none,0,0,0,7.10,-0.00,0.01,0.00,1.97,1751309379.62,149,0.086,0.019,0.024,0.129
56,14.906,4.588,16.325,-0.358,0.309,0.130,98.026,44,8,98,10.91,4.96,0.00,8.97,none,0,0,0,7.32,-0.00,0.01,0.00,1.97,1751309379.75,150,0.066,0.019,0.023,0.111
57,14.559,4.952,15.705,-0.347,0.365,-0.619,108.608,77,10,57,10.91,4.96,0.00,9.13,none,0,0,0,7.54,-0.00,0.01,-0.00,1.97,1751309379.86,144,0.066,0.018,0.025,0.109
58,14.216,4.779,14.728,-0.343,-0.173,-0.977,117.438,83,9,57,10.92,4.96,0.00,8.66,none,0,0,0,7.77,-0.00,0.01,-0.00,1.97,1751309379.97,149,0.069,0.021,0.023,0.115
59,14.009,4.565,14.332,-0.207,-0.214,-0.397,116.885,72,11,65,10.92,4.96,0.00,8.79,none,0,0,0,7.99,-0.00,0.01,-0.00,1.97,1751309380.08,148,0.071,0.018,0.024,0.114
60,13.971,4.753,14.261,-0.039,0.188,-0.071,104.392,61,10,77,10.92,4.96,0.00,9.14,none,0,0,0,8.20,-0.00,0.01,-0.00,1.97,1751309380.20,148,0.064,0.018,0.024,0.109
61,14.211,5.085,13.972,0.240,0.332,-0.289,118.706,72,11,67,10.92,4.96,0.00,8.54,none,0,0,0,8.43,-0.00,0.01,-0.00,1.97,1751309380.31,150,0.072,0.018,0.026,0.117
62,14.560,5.052,13.673,0.349,-0.032,-0.299,148.429,77,9,62,10.92,4.96,0.00,9.05,none,0,0,0,8.65,-0.00,0.01,-0.00,1.97,1751309380.42,148,0.066,0.019,0.024,0.110
63,14.481,4.913,13.759,-0.078,-0.140,0.086,124.164,50,9,84,10.93,4.96,0.00,8.17,none,0,0,0,8.89,-0.00,0.01,-0.00,1.98,1751309380.54,143,0.074,0.019,0.027,0.122
64,14.717,4.597,13.467,0.236,-0.315,-0.292,119.202,69,8,70,10.93,4.96,0.00,7.49,none,0,0,0,9.16,-0.00,0.01,-0.00,1.98,1751309380.66,147,0.092,0.017,0.022,0.134
65,15.232,4.287,13.091,0.515,-0.310,-0.376,116.204,73,6,69,10.93,4.96,0.00,8.37,none,0,0,0,9.39,-0.00,0.01,0.00,1.98,1751309380.79,148,0.078,0.018,0.023,0.119
66,15.349,4.345,12.950,0.117,0.058,-0.141,91.543,74,8,65,10.93,4.96,0.00,8.38,none,0,0,0,9.63,-0.00,0.01,0.00,1.98,1751309380.91,147,0.075,0.019,0.023,0.119
67,15.201,4.319,13.181,-0.148,-0.026,0.231,90.677,63,8,74,10.93,4.96,0.00,8.16,none,0,0,0,9.87,-0.00,0.01,0.00,1.98,1751309381.03,145,0.080,0.018,0.024,0.123
68,14.758,4.159,13.662,-0.443,-0.160,0.481,128.559,47,7,95,10.93,4.96,0.00,8.66,none,0,0,0,10.10,-0.00,0.01,0.00,1.98,1751309381.15,149,0.072,0.019,0.023,0.115
69,14.837,3.975,14.379,0.079,-0.184,0.717,131.222,56,8,86,10.93,4.96,0.00,8.20,none,0,0,0,10.34,-0.00,0.01,-0.00,1.98,1751309381.27,150,0.079,0.018,0.022,0.122
70,15.498,3.953,14.551,0.661,-0.021,0.173,140.209,50,10,88,10.93,4.96,0.00,8.95,none,0,0,0,10.56,-0.00,0.01,-0.00,1.98,1751309381.39,148,0.068,0.019,0.024,0.112
71,15.032,3.989,14.946,-0.466,0.036,0.395,183.207,34,10,102,10.93,4.97,0.00,8.61,resume_reinforce,0,0,0,10.79,-0.00,0.01,-0.00,1.98,1751309381.50,146,0.071,0.020,0.023,0.116
72,14.500,3.995,15.143,-0.533,0.006,0.197,135.904,50,9,88,10.93,4.97,0.00,7.72,none,0,0,0,11.04,-0.00,0.01,-0.00,1.98,1751309381.62,147,0.085,0.019,0.023,0.130
73,13.950,3.932,15.194,-0.549,-0.063,0.051,99.884,45,7,96,10.93,4.97,0.00,9.08,none,0,0,0,11.26,-0.00,0.01,-0.00,1.98,1751309381.75,148,0.068,0.020,0.022,0.110
74,13.611,4.164,14.934,-0.339,0.232,-0.260,94.684,67,12,62,10.93,4.97,0.00,8.73,none,0,0,0,11.49,-0.00,0.01,-0.00,1.98,1751309381.86,141,0.066,0.021,0.026,0.114
75,13.433,4.692,14.944,-0.179,0.528,0.010,105.586,89,13,46,10.93,4.97,0.00,8.21,none,0,0,0,11.73,-0.00,0.01,-0.00,1.98,1751309381.97,148,0.079,0.018,0.024,0.122
76,13.973,4.822,14.856,0.540,0.131,-0.088,111.216,67,10,69,10.93,4.97,0.00,7.63,none,0,0,0,11.99,-0.00,0.01,-0.00,1.98,1751309382.09,146,0.086,0.019,0.025,0.131
77,14.247,4.963,14.749,0.273,0.141,-0.107,111.016,60,10,78,10.93,4.97,0.00,8.20,none,0,0,0,12.23,-0.00,0.01,-0.00,1.98,1751309382.22,148,0.075,0.019,0.026,0.122
78,14.699,5.170,14.412,0.452,0.207,-0.337,125.151,73,9,66,10.93,4.97,0.00,8.73,none,0,0,0,12.45,-0.00,0.01,-0.00,1.98,1751309382.35,148,0.066,0.020,0.025,0.115
79,14.905,5.233,13.929,0.207,0.064,-0.483,137.857,85,9,54,10.93,4.97,0.00,8.16,none,0,0,0,12.70,-0.00,0.01,-0.00,1.98,1751309382.46,148,0.074,0.021,0.026,0.123
80,14.541,5.118,14.054,-0.365,-0.115,0.126,133.483,74,11,60,10.93,4.97,0.00,8.86,none,0,0,0,12.92,-0.00,0.01,-0.00,1.98,1751309382.58,145,0.065,0.020,0.025,0.113
81,14.949,5.096,14.031,0.408,-0.022,-0.024,120.746,88,11,50,10.93,4.97,0.00,8.07,none,0,0,0,13.17,-0.00,0.01,-0.00,1.98,1751309382.70,149,0.080,0.019,0.026,0.124
82,15.368,5.445,13.817,0.419,0.348,-0.213,134.247,87,11,50,10.93,4.97,0.00,8.95,none,0,0,0,13.39,-0.00,0.01,-0.00,1.98,1751309382.82,148,0.066,0.020,0.024,0.112
83,15.722,5.530,13.812,0.354,0.085,-0.005,93.175,94,10,41,10.93,4.97,0.00,8.25,none,0,0,0,13.62,-0.00,0.01,-0.00,1.98,1751309382.93,145,0.075,0.019,0.025,0.121
84,15.680,5.554,14.240,-0.042,0.024,0.428,97.071,93,10,47,10.93,4.97,0.00,8.25,none,0,0,0,13.87,-0.00,0.01,-0.00,1.98,1751309383.05,150,0.077,0.019,0.023,0.121
85,15.415,5.430,14.521,-0.266,-0.124,0.280,96.877,108,10,30,10.93,4.97,0.00,7.37,none,0,0,0,14.13,-0.00,0.01,-0.00,1.98,1751309383.18,148,0.091,0.019,0.023,0.136
86,15.198,5.660,15.009,-0.217,0.230,0.488,146.269,99,15,32,10.93,4.97,0.00,8.59,none,0,0,0,14.36,-0.00,0.01,-0.00,1.98,1751309383.31,146,0.070,0.020,0.025,0.116
87,15.285,5.365,15.372,0.087,-0.295,0.363,96.323,69,27,54,10.93,4.97,0.00,7.81,none,0,0,0,14.61,-0.00,0.01,-0.00,1.98,1751309383.43,150,0.083,0.021,0.022,0.128
88,15.054,5.195,15.982,-0.232,-0.170,0.610,145.424,47,40,57,10.93,4.97,0.00,8.93,none,0,0,0,14.83,-0.00,0.01,-0.00,1.98,1751309383.55,144,0.069,0.018,0.023,0.112
89,14.615,5.021,16.226,-0.438,-0.174,0.244,98.533,33,83,34,10.93,4.97,0.00,8.71,resume_reinforce,0,0,0,15.06,-0.00,0.01,-0.00,1.98,1751309383.67,150,0.066,0.020,0.027,0.115
90,14.426,4.838,16.268,-0.190,-0.183,0.042,76.287,31,86,33,10.93,4.97,0.00,7.36,none,0,0,0,15.33,-0.00,0.01,-0.00,1.98,1751309383.78,150,0.089,0.020,0.025,0.136
91,14.153,4.524,16.081,-0.273,-0.314,-0.187,84.454,21,111,18,10.93,4.97,0.00,8.53,none,0,0,0,15.56,-0.00,0.01,-0.00,1.98,1751309383.92,150,0.071,0.020,0.025,0.117
92,14.698,3.981,16.494,0.545,-0.543,0.413,41.493,4,144,2,10.93,4.97,0.00,8.87,none,0,0,1,15.78,-0.00,0.01,-0.00,1.98,1751309384.03,150,0.067,0.019,0.024,0.113
93,14.848,3.742,15.301,0.150,-0.239,-1.192,14.875,1,148,1,10.93,4.97,0.00,8.63,none,0,0,1,16.01,-0.00,0.01,-0.00,1.98,1751309384.15,150,0.068,0.020,0.027,0.116
94,14.384,3.423,18.454,-0.464,-0.319,3.153,36.244,3,146,1,10.93,4.97,0.00,8.83,none,0,0,1,16.24,-0.00,0.01,-0.00,1.98,1751309384.26,150,0.067,0.020,0.024,0.113
95,13.570,3.103,17.418,-0.815,-0.320,-1.036,12.409,3,143,4,10.93,4.97,0.00,7.43,none,0,0,1,16.50,-0.00,0.01,-0.00,1.98,1751309384.38,150,0.086,0.020,0.027,0.135
96,13.798,2.701,16.201,0.228,-0.402,-1.217,53.867,4,142,4,10.93,4.97,0.00,7.74,none,0,0,1,16.76,-0.00,0.01,-0.00,1.98,1751309384.51,150,0.082,0.020,0.025,0.129
97,13.489,2.828,15.506,-0.309,0.128,-0.695,67.443,24,103,20,10.93,4.97,0.00,8.79,none,0,0,0,16.98,-0.00,0.01,-0.00,1.98,1751309384.64,147,0.070,0.020,0.023,0.114
98,12.997,2.854,14.498,-0.493,0.025,-1.007,63.123,65,29,54,10.93,4.97,0.00,8.16,none,0,0,0,17.22,-0.00,0.01,-0.00,1.98,1751309384.75,148,0.077,0.020,0.023,0.123
99,12.559,2.948,13.794,-0.437,0.094,-0.704,53.631,58,28,64,10.93,4.97,0.00,6.96,none,0,0,0,17.51,-0.00,0.01,-0.00,1.98,1751309384.88,150,0.097,0.020,0.024,0.144
100,12.142,3.193,13.211,-0.417,0.244,-0.584,68.232,52,26,68,10.93,4.97,0.00,8.75,none,0,0,0,17.73,-0.00,0.01,-0.00,1.98,1751309385.02,146,0.071,0.020,0.022,0.114
101,11.597,3.372,12.592,-0.545,0.179,-0.619,65.549,70,28,52,10.93,4.97,0.00,9.08,none,0,0,0,17.95,-0.00,0.01,-0.00,1.98,1751309385.14,150,0.067,0.019,0.023,0.110
102,10.184,3.622,11.512,-1.413,0.250,-1.080,56.070,77,32,40,10.93,4.97,0.00,8.07,none,0,0,1,18.20,-0.00,0.01,-0.00,1.98,1751309385.24,149,0.078,0.020,0.024,0.124
103,9.675,4.061,11.984,-0.509,0.439,0.472,63.564,71,35,43,10.93,4.97,0.00,8.15,none,0,0,1,18.44,-0.00,0.01,-0.00,1.98,1751309385.37,149,0.077,0.019,0.025,0.123
104,9.845,4.527,8.038,0.169,0.466,-3.946,62.570,53,41,56,10.93,4.97,0.00,8.79,none,0,0,1,18.67,-0.00,0.01,-0.00,1.98,1751309385.49,150,0.069,0.020,0.022,0.114
105,10.288,5.071,8.471,0.443,0.544,0.433,66.363,56,41,47,10.93,4.97,0.00,8.14,none,0,0,1,18.90,-0.00,0.01,-0.00,1.98,1751309385.61,144,0.071,0.021,0.027,0.123
106,9.721,5.594,8.947,-0.567,0.523,0.476,65.352,56,51,42,7.86,3.43,0.00,1.60,dodge_right,0,1,1,19.78,-0.00,-0.34,-0.00,0.95,1751309385.73,149,0.073,0.023,0.024,0.626
107,9.713,6.321,9.023,-0.008,0.727,0.077,73.430,46,54,45,7.79,3.40,0.00,17.88,none,0,1,0,19.78,-0.00,-0.34,-0.00,0.93,1751309386.35,145,0.072,0.023,0.025,0.056
108,10.168,7.118,9.414,0.456,0.797,0.390,68.611,13,109,28,7.08,3.04,0.00,15.82,none,0,1,0,19.80,0.00,-0.38,-0.09,0.68,1751309386.41,150,0.075,0.022,0.028,0.063
109,9.853,7.603,8.988,-0.316,0.485,-0.426,51.479,9,109,26,5.96,2.48,0.00,15.97,none,0,1,1,19.82,0.00,-0.42,-0.30,0.32,1751309386.47,144,0.078,0.022,0.025,0.063
110,9.673,8.365,9.319,-0.179,0.761,0.332,88.765,10,118,21,5.42,2.21,0.00,10.88,none,0,1,0,19.84,0.01,-0.43,-0.65,0.14,1751309386.54,149,0.074,0.023,0.027,0.092
111,9.960,9.131,9.978,0.287,0.766,0.659,70.395,13,99,34,5.70,2.35,0.00,7.63,none,0,1,0,19.84,0.03,-0.43,-0.84,0.23,1751309386.63,146,0.091,0.023,0.025,0.131
112,10.275,9.880,10.357,0.315,0.749,0.379,77.325,40,62,46,6.06,2.53,0.00,7.35,none,0,1,0,19.84,0.07,-0.43,-0.93,0.35,1751309386.76,148,0.090,0.021,0.024,0.136
113,10.482,10.299,10.286,0.207,0.419,-0.071,51.808,40,69,39,6.37,2.68,0.00,7.62,none,0,1,0,19.84,0.13,-0.43,-0.97,0.46,1751309386.89,148,0.081,0.023,0.026,0.131
114,10.475,10.548,10.171,-0.006,0.249,-0.115,48.320,32,74,43,6.64,2.82,0.00,7.57,none,0,1,0,19.83,0.19,-0.43,-0.98,0.55,1751309387.03,149,0.084,0.021,0.025,0.132
115,10.343,10.711,10.026,-0.132,0.163,-0.145,52.264,33,80,36,6.88,2.94,0.00,7.00,none,0,1,0,19.83,0.27,-0.43,-0.98,0.63,1751309387.16,149,0.091,0.023,0.026,0.143
116,10.168,10.908,9.966,-0.175,0.197,-0.060,57.908,30,85,35,7.08,3.04,0.00,7.21,none,0,1,0,19.83,0.37,-0.43,-0.98,0.69,1751309387.30,150,0.089,0.022,0.025,0.139
117,9.848,10.949,9.923,-0.321,0.041,-0.043,58.377,26,87,37,7.25,3.13,0.00,6.95,none,0,1,0,19.82,0.47,-0.42,-0.98,0.75,1751309387.44,150,0.097,0.021,0.026,0.144
118,9.434,10.928,9.774,-0.413,-0.021,-0.149,69.055,20,85,45,7.38,3.19,0.00,7.65,none,0,1,0,19.82,0.57,-0.42,-0.98,0.79,1751309387.58,150,0.081,0.023,0.023,0.131
119,9.898,11.164,10.155,0.463,0.235,0.381,60.038,20,88,39,7.49,3.25,0.00,6.91,none,0,1,0,19.82,0.69,-0.42,-0.98,0.83,1751309387.71,147,0.098,0.024,0.023,0.145
120,10.126,11.084,9.577,0.228,-0.079,-0.577,78.840,34,87,26,7.58,3.29,0.00,8.00,none,0,1,0,19.82,0.79,-0.42,-0.98,0.86,1751309387.86,147,0.074,0.023,0.026,0.125
121,9.917,10.955,8.771,-0.209,-0.130,-0.806,73.782,31,85,30,7.64,3.32,0.00,8.15,none,0,1,0,19.82,0.90,-0.41,-0.98,0.88,1751309387.98,146,0.075,0.022,0.023,0.123
122,9.708,10.889,8.350,-0.209,-0.066,-0.421,79.736,32,82,35,7.71,3.35,0.00,6.90,none,0,1,0,19.82,1.03,-0.41,-0.98,0.90,1751309388.11,149,0.078,0.022,0.030,0.145
123,9.532,10.806,8.419,-0.176,-0.082,0.069,50.231,29,82,39,7.76,3.38,0.00,6.36,none,0,1,0,19.82,1.17,-0.41,-0.98,0.92,1751309388.25,150,0.120,0.023,0.024,0.157
124,9.649,11.024,8.633,0.117,0.218,0.214,82.622,29,89,32,7.80,3.40,0.00,7.47,none,0,1,0,19.82,1.30,-0.41,-0.98,0.93,1751309388.41,150,0.088,0.020,0.023,0.134
125,9.861,10.903,8.753,0.211,-0.121,0.120,72.679,49,66,34,7.83,3.42,0.00,8.32,none,0,1,0,19.83,1.41,-0.41,-0.98,0.94,1751309388.54,149,0.075,0.021,0.024,0.120
126,10.231,10.594,8.603,0.371,-0.309,-0.150,79.360,41,55,51,7.86,3.43,0.00,8.79,none,0,1,0,19.83,1.52,-0.40,-0.98,0.95,1751309388.66,147,0.070,0.020,0.022,0.114
127,10.564,10.190,8.335,0.332,-0.405,-0.268,53.026,38,46,63,7.88,3.44,0.00,6.33,none,0,1,0,19.83,1.67,-0.40,-0.98,0.96,1751309388.78,147,0.111,0.021,0.024,0.158
128,10.646,9.922,8.040,0.083,-0.268,-0.295,60.035,41,39,70,7.90,3.45,0.00,7.24,none,0,1,0,19.83,1.80,-0.40,-0.98,0.97,1751309388.93,150,0.089,0.021,0.025,0.138
129,10.659,9.568,8.018,0.013,-0.354,-0.022,55.641,35,31,83,7.92,3.46,0.00,6.91,none,0,1,0,19.83,1.94,-0.40,-0.98,0.97,1751309389.07,149,0.098,0.022,0.025,0.145
130,10.762,9.247,8.012,0.102,-0.320,-0.006,71.043,26,25,98,7.93,3.46,0.00,8.17,none,0,1,0,19.83,2.06,-0.40,-0.98,0.98,1751309389.22,149,0.073,0.022,0.026,0.122
131,11.228,8.851,8.162,0.466,-0.396,0.150,74.732,29,18,101,7.94,3.47,0.00,8.42,none,0,1,0,19.84,2.18,-0.40,-0.98,0.98,1751309389.34,148,0.071,0.021,0.024,0.119
132,11.470,8.365,8.294,0.242,-0.486,0.132,72.440,28,19,103,7.94,3.47,0.00,8.27,none,0,1,0,19.84,2.29,-0.40,-0.98,0.98,1751309389.46,150,0.072,0.021,0.026,0.121
133,11.608,8.019,8.360,0.138,-0.345,0.065,71.813,32,12,102,7.95,3.47,0.00,8.17,none,0,1,0,19.84,2.42,-0.40,-0.98,0.98,1751309389.58,146,0.075,0.021,0.025,0.122
134,11.515,7.563,8.366,-0.093,-0.457,0.006,69.016,31,6,111,7.95,3.48,0.00,8.14,resume,0,0,0,19.84,2.54,-0.40,-0.98,0.98,1751309389.70,148,0.077,0.022,0.022,0.123
135,11.467,7.431,8.497,-0.049,-0.132,0.131,75.497,29,4,116,8.21,3.60,0.00,8.57,none,0,0,0,19.84,2.65,-0.38,-0.71,1.07,1751309389.82,149,0.071,0.021,0.023,0.117
136,11.200,8.453,8.869,-0.266,1.022,0.372,87.348,29,4,113,8.26,3.63,0.00,8.29,none,0,0,0,19.86,2.76,-0.31,-0.28,1.09,1751309389.94,146,0.074,0.022,0.024,0.121
137,11.664,9.673,9.311,0.464,1.220,0.442,81.237,24,11,113,8.08,3.54,0.00,7.37,brake,0,1,0,19.90,2.88,-0.23,0.03,1.03,1751309390.06,148,0.086,0.020,0.026,0.136
138,11.937,10.206,9.570,0.273,0.534,0.259,53.367,6,17,123,7.69,3.34,0.00,8.31,none,0,1,0,19.97,2.96,-0.19,-0.52,0.90,1751309390.20,146,0.078,0.019,0.023,0.120
139,13.805,10.878,9.781,1.869,0.672,0.211,103.183,3,17,129,5.83,2.42,0.00,1.56,dodge_left,0,1,1,20.22,3.23,-0.22,-0.83,0.28,1751309390.32,149,0.077,0.021,0.026,0.640
140,14.638,11.438,10.052,0.833,0.560,0.271,86.336,10,17,121,5.82,2.41,0.00,17.36,none,0,1,0,20.22,3.23,-0.22,-0.83,0.27,1751309390.96,148,0.076,0.021,0.024,0.058
141,13.558,11.265,9.873,-1.080,-0.173,-0.179,13.957,2,35,113,5.62,2.31,0.00,16.38,none,0,1,1,20.22,3.26,-0.23,-0.69,0.21,1751309391.02,150,0.085,0.020,0.024,0.061
142,14.986,11.844,10.075,1.428,0.579,0.202,51.929,3,39,107,5.35,2.17,0.00,8.61,none,0,1,1,20.22,3.27,-0.24,-0.52,0.12,1751309391.08,149,0.085,0.023,0.025,0.116
143,15.239,12.155,10.130,0.253,0.311,0.055,44.062,2,39,108,5.39,2.19,0.00,8.12,none,0,1,1,20.21,3.27,-0.25,-0.43,0.13,1751309391.19,149,0.072,0.021,0.028,0.123
