frame,flow_left,flow_center,flow_right,delta_left,delta_center,delta_right,flow_std,left_count,center_count,right_count,brake_thres,dodge_thres,probe_req,fps,state,collided,obstacle,side_safe,pos_x,pos_y,pos_z,yaw,speed,time,features,simgetimage_s,decode_s,processing_s,loop_s
144,13.508,7.569,9.280,0.050,-0.575,0.024,52.351,5,63,76,12.36,4.38,0.00,7.85,none,0,0,1,21.60,2.90,0.03,-0.03,1.59,1751311769.11,144,0.075,0.025,0.025,0.127
145,14.024,6.906,9.181,0.516,-0.663,-0.099,46.668,2,92,52,12.61,4.48,0.00,7.98,none,0,0,1,21.80,2.92,0.04,0.01,1.65,1751311769.23,146,0.076,0.024,0.023,0.125
146,13.900,6.175,9.065,-0.124,-0.732,-0.116,47.105,1,114,33,12.84,4.56,0.00,7.71,none,0,0,1,22.02,2.94,0.04,0.03,1.71,1751311769.36,148,0.078,0.024,0.026,0.130
147,12.523,5.615,9.013,-1.378,-0.560,-0.052,34.071,0,117,30,13.03,4.64,0.00,7.15,none,0,0,1,22.26,2.96,0.04,0.03,1.76,1751311769.49,147,0.084,0.028,0.026,0.140
148,11.621,5.454,9.140,-0.902,-0.161,0.127,39.243,0,130,17,13.20,4.70,0.00,7.25,none,0,0,1,22.50,2.97,0.04,0.02,1.80,1751311769.63,147,0.091,0.021,0.025,0.138
149,11.933,5.726,10.347,0.312,0.271,1.207,54.835,4,131,12,13.32,4.74,0.00,8.03,none,0,0,1,22.73,2.98,0.04,0.01,1.83,1751311769.77,147,0.075,0.023,0.025,0.124
150,12.505,6.013,11.334,0.572,0.287,0.987,53.536,5,133,10,13.43,4.78,0.00,7.26,none,0,0,1,22.98,2.99,0.04,-0.00,1.86,1751311769.89,148,0.086,0.021,0.027,0.138
151,13.476,6.432,12.582,0.971,0.419,1.247,65.135,6,135,5,13.51,4.82,0.00,7.76,resume_reinforce,0,0,1,23.22,2.99,0.04,-0.01,1.88,1751311770.03,146,0.080,0.023,0.025,0.129
152,13.840,6.916,13.139,0.364,0.483,0.558,71.649,12,124,14,13.58,4.84,0.00,7.58,brake,0,1,0,23.46,3.00,0.04,-0.01,1.90,1751311770.16,150,0.080,0.022,0.027,0.132
153,13.743,7.387,13.792,-0.097,0.472,0.653,61.107,28,112,3,12.77,4.54,0.00,6.37,none,0,1,0,23.75,3.00,0.01,-0.09,1.69,1751311770.29,143,0.103,0.024,0.029,0.157
154,13.121,8.211,13.847,-0.623,0.823,0.055,81.264,65,76,8,6.70,2.26,0.00,1.55,dodge_left,0,1,0,24.19,3.01,-0.32,-0.08,0.18,1751311770.45,149,0.091,0.023,0.026,0.645
155,12.497,8.778,14.016,-0.624,0.567,0.169,64.156,54,68,26,6.68,2.26,0.00,17.07,none,0,1,0,24.19,3.01,-0.32,-0.08,0.17,1751311771.09,148,0.099,0.020,0.026,0.059
156,12.360,9.233,13.922,-0.137,0.455,-0.094,68.947,29,75,41,6.19,2.07,0.00,16.06,none,0,1,0,24.19,3.01,-0.33,-0.02,0.05,1751311771.15,145,0.083,0.021,0.027,0.062
157,13.383,9.566,13.986,1.023,0.333,0.063,56.505,32,70,46,6.44,2.16,0.00,16.03,none,0,1,0,24.19,3.01,-0.33,0.11,0.11,1751311771.21,148,0.074,0.023,0.028,0.062
158,14.788,10.209,14.375,1.404,0.642,0.390,107.027,22,77,49,6.83,2.31,0.00,10.84,none,0,1,0,24.17,3.00,-0.33,0.29,0.21,1751311771.27,148,0.075,0.023,0.026,0.092
159,14.414,10.582,13.999,-0.374,0.374,-0.376,72.562,12,73,64,7.19,2.45,0.00,8.18,none,0,1,0,24.15,2.98,-0.34,0.38,0.30,1751311771.37,149,0.073,0.023,0.025,0.122
160,13.757,10.814,13.468,-0.657,0.232,-0.531,32.305,15,64,69,7.61,2.61,0.00,6.74,none,0,1,0,24.13,2.93,-0.34,0.42,0.40,1751311771.49,148,0.099,0.023,0.026,0.148
161,12.433,11.044,12.468,-1.324,0.230,-0.999,48.021,22,69,59,8.05,2.77,0.00,6.19,none,0,1,0,24.11,2.86,-0.34,0.42,0.51,1751311771.64,150,0.114,0.021,0.025,0.161
162,12.122,11.208,12.121,-0.311,0.164,-0.347,85.704,26,66,55,8.34,2.88,0.00,8.03,none,0,1,0,24.10,2.79,-0.35,0.42,0.58,1751311771.80,147,0.075,0.026,0.023,0.124
163,12.001,11.358,11.496,-0.121,0.151,-0.625,88.169,29,69,49,8.59,2.97,0.00,8.10,none,0,1,0,24.08,2.72,-0.35,0.41,0.65,1751311771.92,147,0.075,0.021,0.025,0.123
164,12.189,11.138,11.518,0.188,-0.220,0.022,78.276,41,60,49,8.84,3.06,0.00,7.34,none,0,1,0,24.07,2.63,-0.35,0.40,0.71,1751311772.05,150,0.085,0.025,0.024,0.136
165,12.406,11.259,11.335,0.216,0.121,-0.183,77.209,51,51,47,9.04,3.14,0.00,7.36,none,0,1,0,24.06,2.53,-0.35,0.40,0.76,1751311772.18,149,0.088,0.021,0.025,0.136
166,12.429,11.287,11.321,0.023,0.028,-0.015,76.329,49,57,42,9.19,3.20,0.00,7.87,none,0,1,0,24.06,2.43,-0.34,0.40,0.80,1751311772.32,148,0.075,0.025,0.025,0.127
167,12.696,11.329,11.483,0.266,0.042,0.163,75.583,52,54,41,9.34,3.25,0.00,7.11,none,0,1,0,24.05,2.31,-0.34,0.39,0.83,1751311772.45,147,0.093,0.023,0.024,0.141
168,12.353,10.714,11.359,-0.342,-0.615,-0.125,77.588,58,46,45,9.45,3.29,0.00,7.57,none,0,1,0,24.05,2.20,-0.34,0.39,0.86,1751311772.59,149,0.077,0.026,0.025,0.132
169,12.467,10.432,11.391,0.113,-0.282,0.032,85.741,53,47,47,9.54,3.33,0.00,7.85,none,0,1,0,24.04,2.09,-0.34,0.39,0.89,1751311772.72,147,0.076,0.025,0.027,0.127
170,12.426,10.276,11.647,-0.041,-0.156,0.256,85.535,22,64,61,9.61,3.35,0.00,7.85,none,0,1,0,24.04,1.98,-0.34,0.39,0.90,1751311772.85,147,0.076,0.023,0.025,0.127
171,12.481,10.195,11.895,0.055,-0.080,0.248,91.073,15,75,58,9.67,3.38,0.00,8.26,none,0,1,0,24.04,1.87,-0.34,0.39,0.92,1751311772.97,148,0.074,0.023,0.024,0.121
172,11.809,10.132,11.826,-0.672,-0.064,-0.069,72.647,7,82,55,9.73,3.40,0.00,7.01,none,0,1,0,24.04,1.74,-0.34,0.39,0.93,1751311773.09,144,0.094,0.023,0.027,0.143
173,12.112,10.140,11.780,0.303,0.008,-0.046,80.614,5,91,53,9.77,3.42,0.00,7.08,none,0,1,0,24.04,1.61,-0.34,0.39,0.94,1751311773.24,149,0.086,0.027,0.025,0.141
174,12.246,10.221,11.561,0.134,0.082,-0.220,77.065,8,87,54,9.81,3.43,0.00,7.18,none,0,1,0,24.03,1.48,-0.34,0.39,0.95,1751311773.38,149,0.092,0.021,0.025,0.139
175,12.626,10.167,11.406,0.380,-0.055,-0.155,77.926,6,71,72,9.84,3.44,0.00,7.11,none,0,1,0,24.03,1.34,-0.34,0.39,0.96,1751311773.52,149,0.094,0.022,0.023,0.141
176,13.107,10.161,11.449,0.482,-0.006,0.044,90.765,9,58,82,9.87,3.45,0.00,7.34,none,0,1,0,24.03,1.21,-0.33,0.39,0.97,1751311773.66,149,0.084,0.023,0.027,0.136
177,12.500,10.684,11.151,-0.608,0.524,-0.298,133.307,4,37,107,9.88,3.46,0.00,8.48,none,0,1,0,24.03,1.10,-0.33,0.39,0.97,1751311773.80,148,0.070,0.021,0.025,0.118
178,12.253,11.249,10.816,-0.246,0.565,-0.335,153.353,4,43,102,9.90,3.46,0.00,7.94,none,0,1,0,24.03,0.98,-0.33,0.39,0.97,1751311773.91,149,0.078,0.022,0.027,0.126
179,11.534,11.651,10.670,-0.720,0.402,-0.146,137.787,2,38,108,9.91,3.47,0.00,7.89,none,0,1,0,24.03,0.85,-0.33,0.39,0.98,1751311774.04,148,0.079,0.021,0.024,0.127
180,11.193,11.916,10.393,-0.341,0.265,-0.277,140.702,6,43,99,9.92,3.47,0.00,8.68,none,0,1,0,24.03,0.74,-0.33,0.39,0.98,1751311774.16,148,0.071,0.019,0.024,0.115
181,10.906,11.631,10.141,-0.287,-0.286,-0.253,84.535,11,19,117,9.70,3.39,0.00,3.11,resume,0,0,0,24.04,0.43,-0.32,0.39,0.93,1751311774.28,147,0.071,0.020,0.026,0.321
182,11.078,12.024,10.266,0.172,0.393,0.125,88.793,26,4,116,9.68,3.38,0.00,17.23,none,0,0,0,24.04,0.42,-0.32,0.39,0.92,1751311774.60,146,0.082,0.019,0.023,0.058
183,10.423,11.974,10.409,-0.655,-0.050,0.143,84.361,38,3,107,9.71,3.39,0.00,16.19,none,0,0,0,24.04,0.37,-0.32,0.03,0.93,1751311774.66,148,0.077,0.020,0.024,0.062
184,10.417,12.600,10.703,-0.006,0.626,0.293,86.310,29,2,115,9.73,3.40,0.00,14.84,none,0,0,0,24.04,0.26,-0.27,-0.39,0.93,1751311774.72,146,0.093,0.021,0.024,0.067
185,10.050,14.199,10.974,-0.367,1.599,0.271,89.136,17,2,121,9.53,3.33,0.00,8.20,none,0,0,0,24.07,0.17,-0.21,-0.41,0.88,1751311774.79,140,0.073,0.024,0.024,0.122
186,10.626,14.260,11.061,0.576,0.061,0.087,72.400,2,2,140,9.63,3.36,0.00,7.45,none,0,0,0,24.13,0.09,-0.16,-0.20,0.91,1751311774.91,144,0.084,0.023,0.024,0.134
187,12.544,12.947,11.436,1.918,-1.314,0.375,90.792,1,2,143,9.99,3.50,0.00,7.28,none,0,0,0,24.23,0.01,-0.11,0.06,1.00,1751311775.05,146,0.092,0.022,0.022,0.137
188,12.725,12.699,12.228,0.181,-0.248,0.791,154.042,22,13,108,10.39,3.65,0.00,8.19,none,0,0,0,24.33,-0.04,-0.07,0.21,1.10,1751311775.18,143,0.080,0.018,0.022,0.122
189,13.348,12.401,12.978,0.622,-0.298,0.750,158.297,73,31,41,10.83,3.81,0.00,8.51,brake,0,1,0,24.46,-0.08,-0.04,0.26,1.21,1751311775.30,145,0.072,0.019,0.024,0.118
190,13.432,12.112,13.325,0.084,-0.289,0.347,83.579,49,17,79,9.61,3.35,0.00,2.96,resume,0,0,0,24.81,-0.18,-0.02,0.81,0.90,1751311775.42,145,0.076,0.019,0.024,0.338
191,13.923,14.036,13.761,0.492,1.924,0.436,135.216,28,6,115,9.55,3.33,0.00,18.48,none,0,0,0,24.82,-0.18,-0.02,0.81,0.89,1751311775.76,149,0.070,0.018,0.022,0.054
192,14.299,14.274,14.073,0.376,0.238,0.312,96.930,35,5,108,9.35,3.26,0.00,15.60,none,0,0,0,24.87,-0.19,-0.02,0.63,0.84,1751311775.81,148,0.079,0.021,0.027,0.064
193,14.668,13.957,14.429,0.369,-0.317,0.355,114.374,33,3,113,9.30,3.24,0.00,15.85,none,0,0,0,24.93,-0.20,-0.02,0.42,0.83,1751311775.88,149,0.069,0.019,0.023,0.063
194,14.565,14.501,14.497,-0.103,0.544,0.069,108.826,35,4,106,9.58,3.34,0.00,12.16,none,0,0,0,25.03,-0.22,-0.00,0.10,0.90,1751311775.94,145,0.085,0.019,0.023,0.082
195,14.534,13.274,14.642,-0.031,-1.227,0.145,97.680,34,4,111,10.03,3.51,0.00,8.08,none,0,0,0,25.15,-0.24,0.01,-0.09,1.01,1751311776.02,149,0.079,0.019,0.024,0.124
196,13.892,13.181,14.805,-0.642,-0.094,0.163,106.044,29,3,117,10.49,3.68,0.00,8.64,none,0,0,0,25.27,-0.25,0.03,-0.17,1.12,1751311776.15,149,0.070,0.021,0.022,0.116
197,12.770,13.304,14.795,-1.122,0.123,-0.011,105.313,20,4,123,10.95,3.86,0.00,8.50,none,0,0,0,25.40,-0.26,0.05,-0.17,1.24,1751311776.26,147,0.071,0.020,0.023,0.118
198,13.454,12.437,14.424,0.684,-0.867,-0.371,119.960,25,3,122,11.38,4.02,0.00,8.64,none,0,0,0,25.55,-0.27,0.06,-0.12,1.34,1751311776.38,150,0.070,0.021,0.024,0.116
199,14.583,11.790,13.848,1.129,-0.647,-0.576,109.731,14,4,130,11.75,4.16,0.00,8.91,none,0,0,0,25.71,-0.28,0.07,-0.06,1.44,1751311776.50,148,0.071,0.018,0.023,0.112
200,15.230,11.241,13.744,0.647,-0.549,-0.104,109.834,7,4,137,12.06,4.27,0.00,9.13,none,0,0,0,25.87,-0.29,0.07,-0.00,1.51,1751311776.61,148,0.065,0.019,0.021,0.110
201,15.841,9.023,13.548,0.611,-2.218,-0.195,116.550,22,5,115,12.34,4.38,0.00,8.70,none,0,0,0,26.05,-0.29,0.08,0.04,1.59,1751311776.72,142,0.073,0.018,0.022,0.115
202,16.021,7.997,13.136,0.180,-1.026,-0.412,117.104,19,6,123,12.58,4.47,0.00,8.92,none,0,0,0,26.23,-0.30,0.08,0.06,1.64,1751311776.83,148,0.068,0.020,0.022,0.112
203,15.929,8.218,12.609,-0.092,0.221,-0.528,82.359,13,10,125,12.83,4.56,0.00,7.19,none,0,0,0,26.46,-0.30,0.08,0.05,1.71,1751311776.95,148,0.096,0.018,0.023,0.139
204,15.832,6.633,12.364,-0.097,-1.585,-0.245,66.727,18,4,124,13.02,4.63,0.00,7.63,none,0,0,0,26.69,-0.30,0.07,0.03,1.76,1751311777.08,146,0.088,0.020,0.022,0.131
205,15.966,5.782,12.231,0.134,-0.851,-0.133,89.619,12,3,134,13.15,4.68,0.00,9.28,none,0,0,0,26.88,-0.31,0.07,0.01,1.79,1751311777.22,149,0.066,0.018,0.023,0.108
206,16.396,4.935,12.233,0.430,-0.847,0.003,122.387,16,2,132,13.27,4.72,0.00,9.42,none,0,0,0,27.07,-0.31,0.07,-0.00,1.82,1751311777.32,150,0.063,0.019,0.022,0.106
207,16.402,4.919,12.367,0.006,-0.016,0.134,119.546,14,5,127,13.36,4.76,0.00,9.25,none,0,0,0,27.27,-0.31,0.06,-0.01,1.84,1751311777.43,146,0.065,0.019,0.022,0.108
208,15.977,5.315,12.403,-0.425,0.396,0.036,120.588,17,6,125,13.45,4.79,0.00,8.81,none,0,0,0,27.47,-0.31,0.06,-0.02,1.86,1751311777.54,148,0.070,0.019,0.023,0.114
209,15.317,5.716,12.633,-0.660,0.400,0.229,110.463,25,6,114,13.52,4.82,0.00,8.28,none,0,0,0,27.70,-0.31,0.05,-0.01,1.88,1751311777.65,145,0.075,0.021,0.023,0.121
210,16.462,6.135,12.605,1.145,0.420,-0.028,122.227,13,9,121,13.59,4.85,0.00,8.35,resume_reinforce,0,0,0,27.92,-0.32,0.05,-0.01,1.90,1751311777.77,143,0.076,0.019,0.021,0.120
211,17.065,6.087,12.824,0.604,-0.049,0.219,131.554,7,8,135,13.64,4.86,0.00,9.20,none,0,0,0,28.13,-0.32,0.04,-0.00,1.91,1751311777.89,150,0.069,0.018,0.022,0.109
212,17.092,6.085,13.347,0.027,-0.002,0.523,126.410,8,7,132,13.68,4.88,0.00,8.57,none,0,0,0,28.35,-0.32,0.04,0.00,1.92,1751311778.00,147,0.070,0.022,0.022,0.117
213,17.711,5.470,13.780,0.618,-0.615,0.433,107.263,16,7,125,13.71,4.89,0.00,9.29,none,0,0,0,28.55,-0.32,0.04,0.00,1.93,1751311778.12,148,0.065,0.021,0.021,0.108
214,19.121,5.401,14.227,1.410,-0.069,0.447,109.025,13,5,129,13.75,4.90,0.00,8.25,none,0,0,0,28.79,-0.32,0.03,0.00,1.94,1751311778.22,147,0.078,0.018,0.024,0.121
215,19.295,4.954,14.339,0.174,-0.447,0.112,105.159,9,4,134,13.77,4.91,0.00,9.02,none,0,0,0,29.00,-0.32,0.03,0.00,1.94,1751311778.35,147,0.068,0.020,0.022,0.111
216,18.433,5.144,14.211,-0.862,0.190,-0.128,86.110,6,5,130,13.79,4.92,0.00,8.62,none,0,0,0,29.23,-0.32,0.03,0.00,1.95,1751311778.46,141,0.074,0.018,0.023,0.116
217,18.408,5.072,14.233,-0.025,-0.072,0.023,108.635,10,4,133,13.81,4.93,0.00,8.65,none,0,0,0,29.45,-0.32,0.03,0.00,1.95,1751311778.57,147,0.073,0.018,0.022,0.116
218,18.575,4.878,14.203,0.167,-0.194,-0.030,107.591,7,6,130,13.83,4.94,0.00,8.68,none,0,0,0,29.67,-0.32,0.02,-0.00,1.96,1751311778.69,143,0.070,0.019,0.022,0.115
219,18.049,4.714,14.079,-0.525,-0.164,-0.124,94.518,6,7,130,13.84,4.94,0.00,8.80,none,0,0,0,29.90,-0.32,0.02,-0.00,1.96,1751311778.80,143,0.070,0.018,0.027,0.114
220,16.542,4.645,14.137,-1.507,-0.069,0.057,79.358,5,8,132,13.85,4.94,0.00,8.01,none,0,0,0,30.14,-0.32,0.02,-0.00,1.96,1751311778.92,145,0.076,0.022,0.024,0.125
221,15.571,4.767,13.887,-0.971,0.122,-0.250,99.593,13,7,126,13.86,4.95,0.00,9.10,none,0,0,0,30.36,-0.32,0.02,-0.00,1.97,1751311779.04,146,0.067,0.018,0.023,0.110
222,15.956,4.844,13.822,0.386,0.077,-0.065,99.649,12,8,128,13.87,4.95,0.00,7.31,none,0,0,0,30.63,-0.32,0.02,-0.00,1.97,1751311779.15,148,0.087,0.022,0.026,0.137
223,15.387,5.020,14.429,-0.569,0.175,0.607,183.173,16,7,123,13.88,4.95,0.00,9.21,none,0,0,0,30.84,-0.32,0.01,-0.00,1.97,1751311779.29,146,0.065,0.018,0.023,0.109
224,14.735,4.821,14.608,-0.652,-0.199,0.179,125.457,9,7,130,13.88,4.96,0.00,9.16,none,0,0,0,31.05,-0.32,0.01,0.00,1.97,1751311779.40,146,0.066,0.018,0.023,0.109
225,14.892,4.950,14.689,0.157,0.129,0.080,104.106,6,7,132,13.88,4.96,0.00,9.15,none,0,0,0,31.27,-0.32,0.01,0.00,1.97,1751311779.51,145,0.069,0.018,0.021,0.109
226,15.727,5.000,14.629,0.835,0.050,-0.060,93.677,12,6,131,13.89,4.96,0.00,8.13,none,0,0,0,31.51,-0.32,0.01,0.00,1.97,1751311779.62,149,0.074,0.023,0.024,0.123
227,16.764,5.230,14.586,1.038,0.230,-0.043,106.686,12,6,129,13.89,4.96,0.00,8.00,none,0,0,0,31.75,-0.32,0.01,0.00,1.97,1751311779.74,147,0.081,0.021,0.021,0.125
228,16.592,5.266,14.760,-0.172,0.036,0.174,121.847,5,7,138,13.89,4.96,0.00,9.43,none,0,0,0,31.96,-0.32,0.01,0.00,1.97,1751311779.86,150,0.067,0.018,0.021,0.106
229,16.845,5.163,14.990,0.253,-0.104,0.230,124.806,13,9,125,13.90,4.96,0.00,8.57,resume_reinforce,0,0,0,32.19,-0.32,0.01,0.00,1.97,1751311779.97,147,0.072,0.019,0.021,0.117
230,16.890,4.946,15.319,0.044,-0.217,0.329,151.686,7,10,133,13.90,4.96,0.00,9.01,none,0,0,0,32.41,-0.32,0.01,-0.00,1.97,1751311780.09,150,0.071,0.018,0.022,0.111
231,16.390,4.900,15.457,-0.500,-0.046,0.138,109.663,9,8,131,13.90,4.96,0.00,8.93,none,0,0,0,32.63,-0.32,0.01,-0.00,1.98,1751311780.20,148,0.068,0.021,0.021,0.112
232,16.678,4.785,15.163,0.289,-0.115,-0.294,107.408,13,13,116,13.90,4.96,0.00,8.39,none,0,0,0,32.86,-0.32,0.01,-0.00,1.98,1751311780.31,142,0.076,0.018,0.022,0.119
233,17.145,4.817,14.577,0.467,0.032,-0.586,93.453,3,28,117,13.90,4.96,0.00,8.19,none,0,0,0,33.11,-0.32,0.01,-0.00,1.98,1751311780.43,148,0.076,0.020,0.023,0.122
234,16.307,4.932,14.157,-0.838,0.116,-0.420,74.810,6,37,104,13.90,4.96,0.00,7.05,none,0,0,0,33.39,-0.32,0.01,-0.00,1.98,1751311780.55,147,0.096,0.019,0.026,0.142
235,15.631,5.236,13.793,-0.676,0.304,-0.364,97.366,5,30,113,13.90,4.96,0.00,8.61,none,0,0,1,33.62,-0.32,0.01,0.00,1.98,1751311780.69,148,0.068,0.022,0.024,0.116
236,14.493,5.444,13.664,-1.137,0.208,-0.130,64.613,5,40,105,13.91,4.96,0.00,8.12,none,0,0,1,33.85,-0.32,0.01,0.00,1.98,1751311780.81,150,0.078,0.018,0.024,0.123
237,13.667,5.590,13.326,-0.826,0.146,-0.338,77.934,6,60,83,13.91,4.96,0.00,8.86,none,0,0,1,34.08,-0.32,0.01,0.00,1.98,1751311780.93,149,0.067,0.019,0.026,0.113
238,13.621,5.779,13.047,-0.046,0.189,-0.279,71.463,4,90,54,13.91,4.96,0.00,8.99,none,0,0,1,34.30,-0.32,0.01,0.00,1.98,1751311781.04,148,0.068,0.019,0.023,0.111
239,14.264,5.982,12.996,0.643,0.203,-0.051,100.364,6,101,43,13.91,4.97,0.00,9.08,none,0,0,1,34.52,-0.32,0.01,0.00,1.98,1751311781.16,150,0.067,0.020,0.021,0.110
240,14.548,6.202,12.635,0.284,0.220,-0.361,69.028,6,107,33,13.91,4.97,0.00,8.65,none,0,0,1,34.74,-0.32,0.01,0.00,1.98,1751311781.27,146,0.072,0.019,0.023,0.116
241,15.755,6.522,12.811,1.207,0.321,0.176,71.018,2,131,16,13.91,4.97,0.00,8.17,none,0,0,1,34.99,-0.32,0.01,-0.00,1.98,1751311781.38,149,0.080,0.018,0.024,0.122
242,13.522,6.733,15.698,-2.233,0.211,2.887,86.586,0,148,2,13.91,4.97,0.00,8.88,none,0,0,1,35.21,-0.32,0.01,-0.00,1.98,1751311781.50,150,0.070,0.018,0.022,0.113
243,13.789,6.936,17.423,0.266,0.203,1.725,58.577,3,146,1,13.91,4.97,0.00,8.21,none,0,0,1,35.44,-0.32,0.01,-0.00,1.98,1751311781.62,150,0.080,0.019,0.022,0.122
244,13.706,6.971,16.207,-0.082,0.034,-1.216,50.726,7,143,0,9.75,3.41,0.00,1.60,dodge_right,0,1,1,36.31,-0.32,-0.34,0.00,0.94,1751311781.74,150,0.070,0.023,0.020,0.625
245,13.153,6.982,15.176,-0.554,0.011,-1.030,57.437,17,133,0,9.69,3.39,0.00,16.98,none,0,1,0,36.31,-0.32,-0.34,0.00,0.92,1751311782.36,150,0.066,0.020,0.020,0.059
246,12.979,7.409,14.100,-0.173,0.427,-1.077,57.365,121,29,0,6.55,2.21,0.00,4.76,resume,0,0,0,36.37,-0.32,-0.42,-0.44,0.14,1751311782.42,150,0.060,0.016,0.022,0.210
247,12.161,7.864,12.973,-0.818,0.454,-1.127,55.172,131,19,0,6.55,2.21,0.00,17.35,none,0,0,0,36.37,-0.32,-0.42,-0.44,0.14,1751311782.63,150,0.064,0.019,0.021,0.058
248,12.488,9.748,11.694,0.327,1.885,-1.279,125.403,144,6,0,7.80,2.68,0.00,15.71,none,0,0,0,36.37,-0.31,-0.40,-0.50,0.45,1751311782.69,150,0.065,0.019,0.021,0.064
249,12.888,9.086,10.158,0.399,-0.662,-1.537,169.247,150,0,0,8.77,3.04,0.00,11.02,none,0,0,0,36.38,-0.30,-0.32,-0.37,0.69,1751311782.75,150,0.085,0.018,0.023,0.091
250,12.838,8.382,8.894,-0.050,-0.704,-1.264,105.190,150,0,0,8.80,3.05,0.00,7.88,none,0,0,0,36.42,-0.30,-0.24,-0.15,0.70,1751311782.84,150,0.085,0.019,0.019,0.127
251,11.756,7.564,7.343,-1.082,-0.818,-1.551,98.596,150,0,0,9.08,3.15,0.00,8.66,none,0,0,0,36.47,-0.29,-0.18,0.01,0.77,1751311782.97,150,0.071,0.019,0.023,0.115
252,12.487,6.732,3.196,0.730,-0.832,-4.146,51.459,150,0,0,9.56,3.34,0.00,8.19,none,0,0,0,36.56,-0.28,-0.12,0.12,0.89,1751311783.09,150,0.083,0.018,0.021,0.122
253,11.061,5.976,0.000,-1.426,-0.756,-3.196,58.337,150,0,0,10.04,3.52,0.00,9.03,none,0,0,0,36.65,-0.28,-0.08,0.15,1.01,1751311783.21,150,0.069,0.018,0.022,0.111
254,10.705,5.383,0.000,-0.356,-0.592,0.000,47.202,150,0,0,10.56,3.71,0.00,8.33,none,0,0,0,36.77,-0.27,-0.04,0.13,1.14,1751311783.32,150,0.078,0.017,0.021,0.120
255,10.802,5.195,0.000,0.097,-0.188,0.000,51.076,147,3,0,11.03,3.89,0.00,8.84,none,0,0,1,36.91,-0.27,-0.01,0.08,1.26,1751311783.44,150,0.071,0.018,0.023,0.113
256,10.749,4.624,0.534,-0.053,-0.572,0.534,40.186,145,4,1,11.52,4.07,0.00,7.19,none,0,0,0,37.09,-0.27,0.01,0.01,1.38,1751311783.55,150,0.097,0.018,0.022,0.139
257,10.576,4.041,0.534,-0.173,-0.582,0.000,52.890,134,8,0,11.89,4.21,0.00,8.61,none,0,0,1,37.25,-0.26,0.03,-0.02,1.47,1751311783.69,142,0.074,0.018,0.021,0.116
258,9.630,1.862,0.534,-0.946,-2.180,0.000,52.939,146,4,0,12.18,4.32,0.00,9.31,none,0,0,1,37.42,-0.26,0.04,-0.04,1.55,1751311783.81,150,0.068,0.019,0.022,0.107
259,7.902,2.213,0.534,-1.728,0.351,0.000,50.759,144,5,0,12.47,4.43,0.00,7.80,none,0,0,1,37.62,-0.26,0.05,-0.04,1.62,1751311783.92,149,0.081,0.022,0.021,0.128
260,7.094,2.580,0.534,-0.807,0.366,0.000,73.532,144,5,0,12.69,4.51,0.00,9.14,none,0,0,1,37.79,-0.26,0.05,-0.03,1.67,1751311784.04,149,0.069,0.019,0.020,0.109
261,6.801,2.874,0.534,-0.294,0.295,0.000,96.998,141,8,0,12.87,4.58,0.00,9.24,none,0,0,1,37.98,-0.26,0.05,-0.02,1.72,1751311784.15,149,0.068,0.018,0.021,0.108
262,7.280,3.110,0.926,0.480,0.236,0.392,104.011,137,12,1,13.03,4.64,0.00,8.75,none,0,0,1,38.17,-0.25,0.05,-0.00,1.76,1751311784.26,150,0.072,0.020,0.019,0.114
263,8.147,3.350,1.328,0.867,0.241,0.402,118.545,115,29,4,13.16,4.69,0.00,9.46,none,0,0,1,38.36,-0.25,0.05,0.01,1.79,1751311784.38,148,0.067,0.017,0.021,0.106
264,8.564,3.550,1.709,0.416,0.200,0.381,54.143,21,72,14,13.27,4.73,0.00,9.23,none,0,0,1,38.56,-0.25,0.05,0.01,1.82,1751311784.48,107,0.065,0.019,0.022,0.108
265,8.364,3.236,2.145,-0.200,-0.314,0.436,20.445,26,95,29,13.37,4.76,0.00,9.12,none,0,0,1,38.76,-0.25,0.05,0.01,1.84,1751311784.59,150,0.065,0.020,0.022,0.110
266,8.124,2.932,2.037,-0.240,-0.304,-0.108,20.500,24,93,33,13.46,4.80,0.00,8.14,resume_reinforce,0,0,1,38.98,-0.25,0.05,0.01,1.87,1751311784.70,150,0.078,0.019,0.023,0.123
267,7.892,2.580,2.507,-0.231,-0.352,0.470,27.428,25,88,37,13.53,4.82,0.00,9.17,none,0,0,1,39.19,-0.25,0.04,0.01,1.88,1751311784.82,150,0.066,0.020,0.024,0.109
268,7.718,2.361,2.952,-0.174,-0.219,0.445,28.267,27,80,43,13.59,4.84,0.00,9.28,none,0,0,1,39.39,-0.25,0.04,0.00,1.90,1751311784.93,150,0.064,0.020,0.022,0.108
269,7.536,2.171,3.417,-0.182,-0.190,0.465,29.882,31,73,46,13.64,4.86,0.00,9.04,none,0,0,1,39.60,-0.25,0.04,-0.00,1.91,1751311785.04,150,0.068,0.020,0.021,0.111
270,7.280,1.982,3.912,-0.256,-0.189,0.495,33.106,29,79,42,13.68,4.88,0.00,9.02,none,0,0,1,39.81,-0.25,0.03,-0.00,1.92,1751311785.15,150,0.065,0.020,0.023,0.111
271,6.856,1.872,4.439,-0.423,-0.109,0.527,34.890,32,76,42,13.71,4.89,0.00,9.23,none,0,0,1,40.02,-0.25,0.03,-0.00,1.93,1751311785.26,150,0.069,0.016,0.022,0.108
