frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
18,1751197635.09,0,0.000,0.000,0.000,0.000,0.00,0.00,-0.85,0.00,0.01,blind_forward,1,0,0,0.00,0.00,0.00,0.95,0.085,0.017,0.021,1.053
19,1751197635.09,150,0.030,0.018,0.033,0.491,0.00,0.00,-0.84,0.00,0.08,none,0,0,0,20.79,2.12,0.00,8.64,0.079,0.018,0.024,0.116
20,1751197635.21,150,2.802,2.150,2.168,143.368,0.02,0.00,-0.86,0.00,0.32,none,0,0,0,23.25,2.49,0.00,8.15,0.081,0.019,0.020,0.123
21,1751197635.33,146,3.187,2.915,3.005,74.701,0.07,0.00,-0.88,0.00,0.52,none,0,0,0,25.22,2.78,0.00,8.54,0.076,0.019,0.021,0.117
22,1751197635.45,149,3.589,3.071,3.457,15.181,0.14,0.00,-0.91,0.00,0.71,none,0,0,0,27.06,3.06,0.00,8.14,0.081,0.018,0.020,0.123
23,1751197635.57,149,3.805,3.279,4.057,19.288,0.24,0.00,-0.93,0.00,0.90,none,0,0,0,28.99,3.35,0.00,7.45,0.090,0.022,0.021,0.134
24,1751197635.71,148,4.142,3.572,4.598,51.808,0.34,0.00,-0.95,0.00,1.04,none,0,0,0,30.41,3.56,0.00,9.17,0.067,0.020,0.020,0.109
25,1751197635.81,146,4.438,3.795,5.119,35.959,0.48,0.00,-0.96,0.00,1.18,none,0,0,0,31.83,3.77,0.00,8.29,0.080,0.019,0.020,0.121
26,1751197635.94,144,4.768,4.009,5.434,48.086,0.63,0.00,-0.96,0.00,1.31,none,0,0,0,33.04,3.96,0.00,8.43,0.072,0.019,0.025,0.119
27,1751197636.06,144,5.077,4.256,5.784,47.544,0.79,0.00,-0.97,0.00,1.41,none,0,0,0,34.10,4.12,0.00,8.42,0.080,0.018,0.020,0.119
28,1751197636.17,148,5.863,4.924,6.652,83.389,0.95,0.00,-0.97,0.00,1.50,none,0,0,0,34.95,4.24,0.00,8.83,0.069,0.019,0.024,0.113
29,1751197636.29,149,6.553,5.558,7.510,118.733,1.13,-0.00,-0.97,0.00,1.57,none,0,0,0,35.73,4.36,0.00,8.48,0.075,0.020,0.022,0.118
30,1751197636.41,145,6.413,5.538,7.726,111.413,1.31,-0.00,-0.97,0.00,1.63,none,0,0,0,36.34,4.45,0.00,8.96,0.070,0.020,0.019,0.112
31,1751197636.52,134,6.538,5.568,7.971,48.671,1.53,-0.00,-0.97,0.00,1.69,none,0,0,0,36.94,4.54,0.00,7.65,0.090,0.018,0.021,0.131
32,1751197636.65,149,6.600,5.855,8.195,114.980,1.73,-0.00,-0.97,0.00,1.74,none,0,0,0,37.39,4.61,0.00,8.68,0.071,0.022,0.020,0.115
33,1751197636.76,137,6.728,6.014,8.208,53.506,1.94,-0.00,-0.97,0.00,1.78,none,0,0,0,37.78,4.67,0.00,8.21,0.078,0.018,0.023,0.122
34,1751197636.89,150,6.720,6.150,8.187,58.757,2.14,-0.00,-0.96,0.00,1.81,none,0,0,0,38.08,4.71,0.00,8.93,0.067,0.022,0.021,0.112
35,1751197637.00,149,6.729,6.240,8.069,51.416,2.38,-0.00,-0.96,0.00,1.84,none,0,0,0,38.38,4.76,0.00,7.69,0.086,0.021,0.021,0.130
36,1751197637.13,150,6.695,6.318,8.052,67.506,2.59,-0.00,-0.96,0.00,1.84,resume_reinforce,0,0,0,38.46,4.77,0.00,8.79,0.073,0.018,0.020,0.114
