frame,flow_left,flow_center,flow_right,delta_left,delta_center,delta_right,flow_std,left_count,center_count,right_count,brake_thres,dodge_thres,probe_req,fps,state,collided,obstacle,side_safe,pos_x,pos_y,pos_z,yaw,speed,time,features,simgetimage_s,decode_s,processing_s,loop_s
45,8.945,6.891,8.553,0.107,-0.621,0.233,68.298,77,4,67,13.61,4.86,0.00,8.76,none,0,0,1,4.48,-0.00,0.02,-0.00,1.90,1751311184.55,148,0.069,0.021,0.022,0.114
46,9.134,6.087,8.844,0.190,-0.804,0.291,74.873,72,6,72,13.66,4.87,0.00,8.55,none,0,0,1,4.70,-0.00,0.02,-0.00,1.92,1751311184.67,150,0.071,0.021,0.023,0.117
47,9.588,4.773,9.242,0.453,-1.315,0.398,99.007,74,5,71,13.70,4.89,0.00,8.50,none,0,0,1,4.92,-0.00,0.02,-0.00,1.92,1751311184.78,150,0.070,0.020,0.026,0.118
48,10.467,4.011,10.215,0.879,-0.762,0.973,124.789,73,7,69,13.73,4.90,0.00,8.73,none,0,0,1,5.14,-0.00,0.02,-0.00,1.93,1751311184.90,149,0.072,0.018,0.022,0.115
49,11.395,3.821,11.469,0.928,-0.189,1.254,191.575,66,26,55,13.76,4.91,0.00,8.97,none,0,0,1,5.36,-0.00,0.02,-0.00,1.94,1751311185.02,147,0.069,0.020,0.023,0.112
50,12.663,3.846,12.695,1.268,0.025,1.226,259.872,42,62,43,13.78,4.92,0.00,8.30,none,0,0,1,5.60,-0.00,0.02,-0.00,1.95,1751311185.13,147,0.069,0.024,0.025,0.120
51,13.038,3.584,13.196,0.375,-0.262,0.501,107.807,51,26,73,13.80,4.93,0.00,9.25,none,0,0,1,5.81,-0.00,0.02,-0.00,1.95,1751311185.25,150,0.068,0.018,0.022,0.108
52,13.593,2.961,13.823,0.554,-0.623,0.627,103.499,48,11,90,13.82,4.93,0.00,8.33,none,0,0,0,6.04,-0.00,0.02,-0.00,1.96,1751311185.36,149,0.076,0.019,0.023,0.120
53,14.203,3.561,14.395,0.610,0.600,0.572,117.230,57,12,79,13.83,4.94,0.00,8.76,none,0,0,0,6.26,-0.00,0.02,-0.00,1.96,1751311185.48,148,0.068,0.020,0.024,0.114
54,14.970,4.088,14.916,0.767,0.526,0.521,106.862,42,16,91,13.85,4.94,0.00,7.94,resume_reinforce,0,0,0,6.51,-0.00,0.01,-0.00,1.96,1751311185.59,149,0.082,0.020,0.022,0.126
55,15.369,4.743,15.435,0.399,0.655,0.519,161.413,31,17,102,13.86,4.95,0.00,9.08,none,0,0,0,6.72,-0.00,0.01,-0.00,1.96,1751311185.72,150,0.066,0.018,0.024,0.110
56,15.582,5.219,15.711,0.212,0.477,0.276,146.173,43,11,91,13.86,4.95,0.00,9.13,none,0,0,0,6.94,-0.00,0.01,-0.00,1.97,1751311185.83,145,0.065,0.019,0.026,0.110
57,15.347,5.683,15.922,-0.235,0.464,0.211,99.149,42,10,95,13.87,4.95,0.00,9.08,none,0,0,0,7.16,-0.00,0.01,-0.00,1.97,1751311185.94,147,0.068,0.017,0.023,0.110
58,14.926,5.806,15.481,-0.420,0.123,-0.441,81.747,50,8,90,13.88,4.95,0.00,7.67,none,0,0,0,7.41,-0.00,0.01,-0.00,1.97,1751311186.05,148,0.083,0.021,0.024,0.130
59,14.396,5.755,14.632,-0.531,-0.050,-0.848,104.144,77,10,62,13.88,4.96,0.00,8.28,none,0,0,0,7.65,-0.00,0.01,-0.00,1.97,1751311186.18,149,0.073,0.019,0.027,0.121
60,13.881,5.440,13.750,-0.514,-0.315,-0.882,99.135,79,8,61,13.89,4.96,0.00,7.71,none,0,0,1,7.90,-0.00,0.01,0.00,1.97,1751311186.30,148,0.086,0.017,0.025,0.130
61,14.099,5.171,13.661,0.218,-0.269,-0.090,118.487,63,13,74,13.89,4.96,0.00,8.11,none,0,0,0,8.15,-0.00,0.01,0.00,1.97,1751311186.43,150,0.077,0.020,0.024,0.123
62,14.086,5.544,13.532,-0.013,0.373,-0.129,98.002,73,13,61,13.89,4.96,0.00,8.22,none,0,0,0,8.38,-0.00,0.01,0.00,1.97,1751311186.55,147,0.078,0.018,0.023,0.122
63,14.311,5.611,13.384,0.225,0.067,-0.148,156.450,70,12,62,13.90,4.96,0.00,8.77,none,0,0,0,8.61,-0.00,0.01,0.00,1.97,1751311186.67,144,0.071,0.020,0.022,0.114
64,14.067,5.601,13.354,-0.244,-0.010,-0.030,126.582,63,11,72,13.90,4.96,0.00,8.13,none,0,0,0,8.85,-0.00,0.01,0.00,1.97,1751311186.79,146,0.076,0.019,0.025,0.123
65,14.351,5.401,13.334,0.284,-0.200,-0.020,120.111,62,12,72,13.90,4.96,0.00,8.47,none,0,0,0,9.08,-0.00,0.01,0.00,1.98,1751311186.91,146,0.073,0.021,0.026,0.118
66,14.829,4.999,13.150,0.478,-0.402,-0.184,117.109,71,6,72,13.90,4.96,0.00,8.40,none,0,0,0,9.32,-0.00,0.01,0.00,1.98,1751311187.03,149,0.071,0.020,0.025,0.119
67,15.170,4.944,13.014,0.341,-0.055,-0.136,102.102,71,9,68,13.90,4.96,0.00,8.95,none,0,0,0,9.54,-0.00,0.01,0.00,1.98,1751311187.15,148,0.067,0.021,0.022,0.112
68,15.111,5.145,13.115,-0.059,0.202,0.100,82.272,66,10,68,13.90,4.96,0.00,8.61,none,0,0,0,9.77,-0.00,0.01,0.00,1.98,1751311187.26,144,0.073,0.018,0.023,0.116
69,15.009,4.815,13.369,-0.101,-0.331,0.254,113.718,53,6,90,13.90,4.96,0.00,9.05,none,0,0,0,9.99,-0.00,0.01,0.00,1.98,1751311187.37,149,0.067,0.021,0.022,0.111
70,14.881,4.623,14.103,-0.128,-0.191,0.734,135.029,55,7,84,13.91,4.96,0.00,9.11,none,0,0,0,10.20,-0.00,0.01,0.00,1.98,1751311187.48,146,0.067,0.018,0.023,0.110
71,15.132,4.398,14.415,0.251,-0.225,0.312,118.778,53,10,81,13.91,4.96,0.00,8.62,none,0,0,0,10.43,-0.00,0.01,0.00,1.98,1751311187.59,144,0.072,0.018,0.024,0.116
72,15.487,4.282,14.514,0.355,-0.116,0.099,131.686,40,10,93,13.91,4.96,0.00,8.55,none,0,0,0,10.66,-0.00,0.01,0.00,1.98,1751311187.71,143,0.073,0.020,0.023,0.117
73,14.869,4.170,14.720,-0.618,-0.113,0.206,167.078,39,8,96,13.91,4.97,0.00,8.73,resume_reinforce,0,0,0,10.88,0.00,0.01,0.00,1.98,1751311187.83,143,0.069,0.019,0.024,0.114
74,14.405,4.049,14.677,-0.464,-0.121,-0.043,112.931,43,7,99,13.91,4.97,0.00,8.44,none,0,0,0,11.12,0.00,0.01,0.00,1.98,1751311187.94,149,0.078,0.018,0.022,0.118
75,13.797,3.927,14.657,-0.608,-0.121,-0.020,95.128,49,8,89,13.91,4.97,0.00,8.75,none,0,0,0,11.34,0.00,0.01,0.00,1.98,1751311188.06,146,0.066,0.022,0.023,0.114
76,13.421,4.551,14.569,-0.376,0.624,-0.088,109.360,78,15,55,13.91,4.97,0.00,8.76,none,0,0,0,11.57,0.00,0.01,0.00,1.98,1751311188.17,148,0.072,0.019,0.024,0.114
77,13.563,4.887,14.424,0.141,0.335,-0.146,111.398,82,13,55,13.91,4.97,0.00,8.84,none,0,0,0,11.79,0.00,0.01,0.00,1.98,1751311188.29,150,0.065,0.022,0.024,0.113
78,13.927,4.883,14.232,0.364,-0.004,-0.192,118.660,68,10,70,13.91,4.97,0.00,9.01,none,0,0,0,12.01,0.00,0.01,0.00,1.98,1751311188.40,148,0.065,0.018,0.026,0.111
79,14.048,5.094,13.977,0.122,0.211,-0.254,92.917,70,10,69,13.91,4.97,0.00,8.81,none,0,0,0,12.24,0.00,0.01,0.00,1.98,1751311188.51,149,0.069,0.019,0.023,0.114
80,14.183,5.213,13.562,0.134,0.119,-0.415,114.935,75,8,66,13.91,4.97,0.00,8.93,none,0,0,0,12.46,0.00,0.01,0.00,1.98,1751311188.63,149,0.070,0.018,0.023,0.112
81,14.168,5.214,13.403,-0.015,0.001,-0.160,135.982,80,10,60,13.91,4.97,0.00,8.47,none,0,0,0,12.69,0.00,0.01,0.00,1.98,1751311188.74,150,0.077,0.018,0.021,0.118
82,13.829,5.106,13.536,-0.338,-0.108,0.133,124.184,67,11,71,13.91,4.97,0.00,8.78,none,0,0,1,12.92,0.00,0.01,0.00,1.98,1751311188.86,149,0.068,0.020,0.024,0.114
83,14.376,5.107,13.478,0.546,0.000,-0.058,132.291,83,11,55,13.91,4.97,0.00,8.80,none,0,0,0,13.14,0.00,0.01,0.00,1.98,1751311188.97,149,0.072,0.019,0.022,0.114
84,14.906,5.241,13.505,0.531,0.134,0.026,113.846,90,10,48,13.91,4.97,0.00,8.18,none,0,0,0,13.38,0.00,0.01,0.00,1.98,1751311189.08,148,0.077,0.019,0.024,0.122
85,15.124,5.690,13.528,0.218,0.449,0.023,111.363,93,9,45,13.91,4.97,0.00,9.16,none,0,0,0,13.59,0.00,0.01,0.00,1.98,1751311189.21,147,0.067,0.019,0.024,0.109
86,15.031,5.409,14.213,-0.093,-0.281,0.685,89.824,93,9,47,13.91,4.97,0.00,7.63,none,0,0,0,13.86,0.00,0.01,0.00,1.98,1751311189.31,149,0.085,0.020,0.024,0.131
87,14.998,5.344,14.379,-0.033,-0.065,0.166,101.443,100,12,32,13.91,4.97,0.00,7.56,none,0,0,0,14.12,0.00,0.01,0.00,1.98,1751311189.45,144,0.084,0.022,0.023,0.132
88,14.869,5.537,14.719,-0.129,0.193,0.339,131.211,100,17,31,13.91,4.97,0.00,8.25,none,0,0,0,14.35,0.00,0.01,0.00,1.98,1751311189.58,148,0.077,0.018,0.023,0.121
89,14.859,5.463,15.162,-0.010,-0.073,0.444,92.107,82,22,44,13.91,4.97,0.00,7.40,none,0,0,0,14.61,0.00,0.01,0.00,1.98,1751311189.70,148,0.092,0.019,0.024,0.135
90,14.540,5.432,15.644,-0.319,-0.031,0.482,126.379,50,39,56,13.91,4.97,0.00,8.04,none,0,0,0,14.86,0.00,0.01,0.00,1.98,1751311189.84,145,0.079,0.019,0.024,0.124
91,14.029,5.321,15.749,-0.511,-0.112,0.104,75.685,40,74,35,13.91,4.97,0.00,8.02,resume_reinforce,0,0,0,15.10,0.00,0.01,0.00,1.98,1751311189.96,149,0.077,0.023,0.023,0.125
92,13.874,5.083,16.134,-0.155,-0.238,0.386,91.876,28,96,25,13.91,4.97,0.00,8.86,none,0,0,0,15.33,0.00,0.01,0.00,1.98,1751311190.08,149,0.070,0.021,0.022,0.113
93,13.379,4.741,15.903,-0.495,-0.342,-0.232,79.292,18,120,12,13.91,4.97,0.00,8.52,none,0,0,0,15.56,0.00,0.01,0.00,1.98,1751311190.20,150,0.072,0.018,0.025,0.117
94,14.035,4.389,16.292,0.655,-0.351,0.389,40.925,4,144,2,13.91,4.97,0.00,8.87,none,0,0,1,15.78,0.00,0.01,0.00,1.98,1751311190.31,150,0.068,0.019,0.023,0.113
95,14.280,3.797,14.767,0.245,-0.592,-1.525,11.442,1,149,0,13.91,4.97,0.00,6.76,none,0,0,1,16.07,0.00,0.01,0.00,1.98,1751311190.43,150,0.103,0.019,0.024,0.148
96,13.939,3.665,17.040,-0.341,-0.132,2.273,55.525,3,145,2,13.91,4.97,0.00,8.18,none,0,0,1,16.31,0.00,0.01,0.00,1.98,1751311190.57,150,0.072,0.023,0.025,0.122
97,13.033,3.261,16.227,-0.906,-0.404,-0.814,14.724,3,144,3,13.91,4.97,0.00,8.41,none,0,0,1,16.54,0.00,0.01,0.00,1.98,1751311190.70,150,0.074,0.019,0.024,0.119
98,12.224,2.876,15.278,-0.809,-0.386,-0.949,16.201,4,143,3,13.91,4.97,0.00,8.18,none,0,0,1,16.78,0.00,0.01,0.00,1.98,1751311190.82,150,0.076,0.020,0.026,0.122
99,11.772,2.906,14.709,-0.452,0.030,-0.569,66.210,27,84,30,13.91,4.97,0.00,8.39,none,0,0,0,17.02,0.00,0.01,0.00,1.98,1751311190.94,141,0.070,0.023,0.023,0.119
100,11.375,2.894,13.772,-0.398,-0.012,-0.937,48.559,70,27,52,13.91,4.97,0.00,6.19,none,0,0,1,17.34,0.00,0.01,0.00,1.98,1751311191.06,149,0.112,0.023,0.024,0.161
101,11.036,3.035,13.317,-0.339,0.141,-0.455,56.568,58,28,64,13.91,4.97,0.00,7.67,none,0,0,1,17.59,0.00,0.01,0.00,1.98,1751311191.22,150,0.086,0.020,0.024,0.130
102,10.648,3.277,12.352,-0.387,0.242,-0.964,65.107,56,28,66,13.91,4.97,0.00,8.44,none,0,0,1,17.82,0.00,0.01,0.00,1.98,1751311191.35,150,0.072,0.020,0.025,0.118
103,10.300,3.536,11.852,-0.348,0.260,-0.500,61.259,74,28,47,13.91,4.97,0.00,8.67,none,0,0,1,18.05,0.00,0.01,0.00,1.98,1751311191.47,149,0.071,0.019,0.026,0.115
104,8.979,3.851,10.761,-1.321,0.315,-1.091,54.183,69,35,44,13.91,4.97,0.00,7.80,none,0,0,1,18.30,0.00,0.01,0.00,1.98,1751311191.58,148,0.080,0.019,0.027,0.128
105,8.539,4.262,11.551,-0.440,0.411,0.790,57.618,63,36,50,13.91,4.97,0.00,8.03,none,0,0,1,18.55,0.00,0.01,-0.00,1.98,1751311191.71,149,0.078,0.020,0.026,0.125
106,8.617,4.693,8.347,0.078,0.431,-3.205,63.236,60,42,46,13.91,4.97,0.00,7.84,none,0,0,1,18.80,0.00,0.01,-0.00,1.98,1751311191.84,148,0.077,0.022,0.027,0.128
107,9.150,5.210,8.747,0.533,0.517,0.400,55.240,55,42,51,13.91,4.97,0.00,7.25,none,0,0,1,19.08,0.00,0.01,-0.00,1.98,1751311191.96,148,0.088,0.024,0.023,0.138
108,9.883,5.919,9.224,0.733,0.710,0.477,70.004,46,54,45,13.91,4.97,0.00,7.69,resume_reinforce,0,0,1,19.33,0.00,0.01,-0.00,1.98,1751311192.10,145,0.078,0.025,0.026,0.130
109,10.278,6.794,9.326,0.395,0.875,0.102,78.373,52,55,38,13.91,4.97,0.00,7.67,none,0,0,1,19.59,0.00,0.01,-0.00,1.98,1751311192.23,145,0.080,0.022,0.025,0.130
110,10.710,7.613,9.714,0.432,0.818,0.389,76.363,51,60,35,13.91,4.97,0.00,7.30,none,0,0,1,19.86,0.00,0.01,-0.00,1.98,1751311192.36,146,0.088,0.023,0.024,0.137
111,11.253,8.327,9.965,0.543,0.714,0.250,72.649,47,70,31,9.70,3.39,0.00,1.51,dodge_right,0,1,1,20.79,0.00,-0.34,0.00,0.92,1751311192.50,148,0.098,0.023,0.025,0.661
112,12.284,9.130,10.543,1.031,0.803,0.578,80.984,34,72,38,9.64,3.36,0.00,16.89,none,0,1,0,20.79,0.00,-0.35,0.00,0.91,1751311193.16,144,0.112,0.022,0.021,0.059
113,12.948,9.889,11.471,0.664,0.759,0.928,109.839,36,83,28,7.62,2.61,0.00,17.63,none,0,1,0,20.82,0.00,-0.42,-0.23,0.40,1751311193.22,147,0.072,0.020,0.023,0.057
114,13.422,10.859,12.347,0.474,0.971,0.876,104.402,45,86,15,6.49,2.18,0.00,7.05,none,0,1,0,20.83,0.01,-0.43,-0.61,0.12,1751311193.27,146,0.083,0.023,0.023,0.142
115,14.367,11.906,13.796,0.945,1.046,1.449,167.129,36,84,26,6.77,2.29,0.00,9.70,none,0,1,0,20.84,0.02,-0.44,-0.79,0.19,1751311193.42,146,0.070,0.020,0.022,0.103
116,15.137,12.886,14.382,0.770,0.981,0.586,115.194,50,82,15,7.29,2.49,0.00,6.93,none,0,1,0,20.84,0.06,-0.44,-0.91,0.32,1751311193.52,147,0.096,0.022,0.023,0.144
117,15.790,13.616,15.373,0.653,0.730,0.991,127.179,57,68,21,7.68,2.63,0.00,8.43,none,0,1,0,20.83,0.10,-0.44,-0.95,0.42,1751311193.66,146,0.074,0.020,0.022,0.119
118,16.315,14.084,16.287,0.525,0.468,0.914,118.417,62,63,22,8.05,2.77,0.00,7.77,none,0,1,0,20.83,0.16,-0.44,-0.97,0.51,1751311193.78,147,0.085,0.020,0.023,0.129
119,16.563,14.521,17.133,0.248,0.437,0.846,134.676,75,52,18,8.36,2.89,0.00,7.85,none,0,1,0,20.82,0.23,-0.43,-0.98,0.59,1751311193.91,145,0.077,0.023,0.025,0.127
120,16.971,15.144,17.582,0.408,0.623,0.449,136.413,77,43,24,8.63,2.99,0.00,7.89,none,0,1,0,20.82,0.31,-0.43,-0.98,0.66,1751311194.04,144,0.084,0.018,0.023,0.127
121,17.264,15.846,18.138,0.293,0.702,0.556,133.034,84,35,25,8.84,3.06,0.00,8.53,none,0,1,0,20.81,0.39,-0.43,-0.97,0.71,1751311194.17,144,0.074,0.019,0.023,0.117
122,17.040,16.458,18.443,-0.223,0.612,0.305,126.512,77,51,19,9.04,3.14,0.00,7.40,none,0,1,0,20.81,0.49,-0.43,-0.97,0.76,1751311194.28,147,0.090,0.020,0.024,0.135
123,16.743,17.115,18.495,-0.297,0.657,0.052,146.298,61,57,25,9.19,3.19,0.00,8.40,none,0,1,0,20.81,0.58,-0.43,-0.97,0.80,1751311194.42,143,0.073,0.019,0.023,0.119
124,16.646,17.560,17.932,-0.097,0.445,-0.563,90.821,17,12,119,9.31,3.24,0.00,8.32,resume,0,0,0,20.81,0.68,-0.42,-0.97,0.83,1751311194.54,148,0.074,0.021,0.024,0.120
125,16.203,18.096,16.601,-0.444,0.536,-1.330,115.742,3,5,140,9.95,3.48,0.00,7.37,none,0,0,0,20.81,0.79,-0.39,-0.79,0.99,1751311194.66,148,0.090,0.022,0.023,0.136
126,16.739,18.658,16.506,0.536,0.562,-0.096,110.514,5,7,129,10.03,3.51,0.00,7.97,none,0,0,0,20.82,0.89,-0.31,-0.35,1.01,1751311194.79,141,0.080,0.021,0.024,0.125
127,17.009,18.476,15.779,0.270,-0.183,-0.727,79.460,4,7,135,9.88,3.45,0.00,8.16,none,0,0,0,20.86,0.98,-0.24,-0.04,0.97,1751311194.92,146,0.076,0.020,0.024,0.123
128,17.457,18.324,14.894,0.449,-0.152,-0.885,45.375,5,32,110,6.93,2.35,0.00,1.59,dodge_right,1,1,0,21.20,1.24,-0.15,-0.89,0.23,1751311195.04,147,0.080,0.020,0.022,0.627
129,15.867,17.499,13.503,-1.590,-0.825,-1.391,48.368,0,104,46,6.92,2.35,0.00,17.55,none,0,1,0,21.20,1.24,-0.15,-0.91,0.23,1751311195.67,150,0.070,0.020,0.023,0.057
130,14.129,15.793,11.855,-1.738,-1.706,-1.648,5.517,0,94,56,6.98,2.37,0.00,16.19,none,0,1,0,21.19,1.26,-0.15,-1.05,0.24,1751311195.72,150,0.089,0.024,0.024,0.062
131,12.404,14.787,11.152,-1.724,-1.006,-0.702,83.491,0,92,57,7.21,2.45,0.00,10.08,none,0,1,0,21.18,1.29,-0.15,-1.29,0.30,1751311195.79,149,0.075,0.022,0.022,0.099
132,11.771,13.824,10.657,-0.633,-0.963,-0.495,87.969,2,90,57,7.50,2.56,0.00,8.19,none,0,1,0,21.16,1.32,-0.15,-1.45,0.37,1751311195.89,149,0.073,0.020,0.027,0.122
133,11.054,12.785,9.896,-0.717,-1.038,-0.761,47.260,5,91,51,7.80,2.67,0.00,7.87,none,0,1,0,21.14,1.37,-0.15,-1.54,0.45,1751311196.01,147,0.082,0.020,0.025,0.127
134,10.297,11.415,9.473,-0.757,-1.370,-0.423,10.245,17,85,48,8.13,2.80,0.00,7.02,none,0,1,0,21.11,1.44,-0.15,-1.58,0.53,1751311196.13,150,0.096,0.020,0.023,0.143
135,9.382,9.649,9.135,-0.915,-1.766,-0.338,32.856,35,71,44,8.44,2.91,0.00,7.11,none,0,1,0,21.10,1.52,-0.15,-1.60,0.61,1751311196.28,150,0.098,0.019,0.023,0.141
136,7.685,8.027,8.555,-1.697,-1.622,-0.580,34.735,53,66,31,8.67,3.00,0.00,8.18,none,0,1,1,21.09,1.59,-0.15,-1.61,0.67,1751311196.42,150,0.076,0.021,0.024,0.122
137,6.224,7.359,8.218,-1.462,-0.668,-0.336,27.128,67,60,23,8.89,3.08,0.00,7.27,resume,0,0,1,21.08,1.69,-0.15,-1.61,0.72,1751311196.54,150,0.090,0.022,0.022,0.138
138,4.644,6.847,8.110,-1.579,-0.511,-0.108,32.794,60,66,21,7.84,2.69,0.00,1.52,dodge_right,0,1,1,21.17,2.08,-0.09,-0.94,0.46,1751311196.68,147,0.102,0.019,0.023,0.657
139,5.929,7.143,9.069,1.285,0.295,0.958,74.692,52,69,27,7.82,2.68,0.00,17.83,none,0,1,0,21.17,2.08,-0.09,-0.93,0.46,1751311197.33,148,0.089,0.021,0.022,0.056
140,7.121,8.309,10.063,1.191,1.167,0.994,23.065,15,78,56,7.74,2.65,0.00,15.81,none,0,1,0,21.18,2.11,-0.09,-0.91,0.44,1751311197.39,149,0.097,0.023,0.025,0.063
141,8.723,8.183,9.885,1.603,-0.127,-0.178,46.502,2,83,65,7.73,2.65,0.00,14.87,none,0,1,0,21.20,2.15,-0.09,-0.87,0.43,1751311197.45,150,0.090,0.020,0.025,0.067
142,9.141,8.222,9.666,0.418,0.039,-0.219,59.338,3,77,70,7.88,2.71,0.00,8.40,none,0,1,0,21.22,2.21,-0.08,-0.84,0.47,1751311197.52,150,0.073,0.019,0.024,0.119
143,9.391,8.014,9.519,0.250,-0.209,-0.147,28.257,3,72,74,8.11,2.79,0.00,8.12,none,0,1,0,21.24,2.26,-0.08,-0.84,0.53,1751311197.64,149,0.077,0.021,0.023,0.123
144,9.477,8.000,9.542,0.085,-0.013,0.023,29.316,3,80,67,8.34,2.88,0.00,8.49,none,0,1,0,21.25,2.33,-0.08,-0.83,0.59,1751311197.76,150,0.073,0.020,0.023,0.118
