frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
17,1751136040.55,150,0.009,0.006,0.012,0.073,0.00,0.00,-0.85,0.00,0.01,none,1,0,0,20.08,2.01,0.00,0.96,0.082,0.021,0.028,1.039
18,1751136040.59,150,0.037,0.031,0.053,0.627,0.00,0.00,-0.85,0.00,0.01,none,0,0,0,20.12,2.02,0.00,3.99,0.070,0.019,0.029,0.250
19,1751136040.84,150,0.053,0.047,0.072,0.737,0.00,0.00,-0.85,0.00,0.01,none,0,0,0,20.13,2.02,0.00,3.92,0.075,0.021,0.030,0.255
20,1751136041.10,150,0.063,0.055,0.083,0.799,0.00,0.00,-0.86,0.00,0.01,none,0,0,0,20.13,2.02,0.00,4.15,0.071,0.019,0.027,0.241
21,1751136041.34,150,0.065,0.055,0.088,0.715,0.00,0.00,-0.86,0.00,0.01,none,0,0,0,20.11,2.02,0.00,4.10,0.072,0.020,0.028,0.244
22,1751136041.59,150,0.067,0.056,0.089,0.672,0.00,0.00,-0.86,0.00,0.01,resume_reinforce,0,0,0,20.10,2.01,0.00,4.13,0.069,0.019,0.026,0.242
23,1751136041.83,148,1.125,1.007,0.994,170.449,0.03,-0.00,-0.88,-0.00,0.37,none,0,0,0,0.00,0.00,0.00,3.79,0.076,0.021,0.029,0.264
24,1751136042.09,150,1.300,1.057,1.299,18.864,0.17,-0.00,-0.93,-0.00,0.78,none,0,0,0,0.00,0.00,0.00,3.76,0.075,0.023,0.030,0.266
25,1751136042.36,149,1.884,1.556,2.001,45.178,0.42,-0.00,-0.97,-0.00,1.12,none,0,0,0,0.00,0.00,0.00,3.85,0.079,0.024,0.026,0.259
26,1751136042.62,146,2.454,2.018,2.651,53.916,0.74,-0.00,-0.98,-0.00,1.38,none,0,0,0,0.00,0.00,0.00,3.90,0.075,0.024,0.029,0.256
27,1751136042.87,150,3.300,2.741,3.528,108.828,1.15,-0.00,-0.98,-0.00,1.58,none,0,0,0,35.76,4.36,0.00,3.64,0.082,0.020,0.029,0.275
28,1751136043.15,130,3.891,3.308,4.318,48.391,1.56,-0.00,-0.98,-0.00,1.70,none,0,0,0,37.02,4.55,0.00,3.94,0.073,0.021,0.031,0.254
29,1751136043.40,138,4.500,3.975,5.079,49.965,2.01,0.00,-0.98,-0.00,1.79,none,0,0,0,37.89,4.68,0.00,3.91,0.076,0.022,0.028,0.256
30,1751136043.66,150,5.189,4.660,5.811,58.367,2.49,0.00,-0.98,-0.00,1.85,none,0,0,0,38.51,4.78,0.00,3.75,0.078,0.021,0.031,0.267
31,1751136043.92,148,5.901,5.284,6.591,55.191,3.02,0.00,-0.98,-0.00,1.89,resume_reinforce,0,0,0,38.94,4.84,0.00,3.56,0.089,0.023,0.030,0.281
32,1751136044.21,149,6.636,5.876,7.293,55.331,3.53,0.00,-0.97,-0.00,1.92,none,0,0,0,39.21,4.88,0.00,3.74,0.079,0.022,0.029,0.268
33,1751136044.47,145,6.577,5.223,7.413,57.900,4.04,0.00,-0.97,-0.00,1.94,none,0,0,0,39.40,4.91,0.00,3.71,0.086,0.024,0.028,0.269
34,1751136044.74,149,7.033,5.104,7.713,111.815,4.56,0.00,-0.97,-0.00,1.95,none,0,0,0,39.52,4.93,0.00,3.76,0.076,0.024,0.029,0.266
35,1751136045.01,139,7.162,4.627,7.634,144.435,5.08,0.00,-0.97,-0.00,1.96,none,0,0,0,39.60,4.94,0.00,3.72,0.075,0.026,0.029,0.269
36,1751136045.28,146,7.225,4.084,7.667,322.198,5.61,0.00,-0.97,-0.00,1.97,none,0,0,0,39.66,4.95,0.00,3.76,0.073,0.021,0.030,0.266
37,1751136045.54,149,7.065,3.532,7.557,72.888,6.13,0.00,-0.96,-0.00,1.97,none,0,0,0,39.70,4.95,0.00,3.65,0.077,0.023,0.029,0.274
38,1751136045.82,146,7.227,3.186,6.757,80.679,6.66,0.00,-0.96,-0.00,1.97,none,0,0,0,39.72,4.96,0.00,3.70,0.079,0.024,0.029,0.270
39,1751136046.09,148,7.369,2.767,6.897,90.806,7.23,0.00,-0.96,-0.00,1.97,none,0,0,0,39.74,4.96,0.00,3.46,0.076,0.024,0.030,0.289
40,1751136046.37,148,7.433,2.443,6.929,73.681,7.77,0.00,-0.96,-0.00,1.98,resume_reinforce,0,0,0,39.75,4.96,0.00,3.63,0.074,0.022,0.030,0.276
41,1751136046.65,147,7.447,2.087,6.869,84.064,8.32,0.00,-0.96,-0.00,1.98,none,0,0,0,39.76,4.96,0.00,3.58,0.087,0.025,0.031,0.279
42,1751136046.93,148,7.416,1.712,6.876,58.312,8.88,0.00,-0.96,-0.00,1.98,none,0,0,1,39.76,4.96,0.00,3.54,0.087,0.025,0.032,0.282
43,1751136047.21,148,7.467,1.903,6.852,70.858,9.43,0.00,-0.96,-0.00,1.98,none,0,0,1,39.77,4.96,0.00,3.59,0.089,0.021,0.031,0.278
44,1751136047.49,148,7.441,2.053,6.942,69.861,9.98,0.00,-0.96,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.57,0.092,0.022,0.030,0.280
45,1751136047.77,149,7.419,2.139,6.942,70.882,10.55,0.00,-0.96,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.45,0.098,0.024,0.029,0.290
46,1751136048.06,150,7.358,2.204,6.804,56.727,11.13,0.00,-0.96,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.39,0.100,0.023,0.029,0.295
47,1751136048.35,149,7.379,2.220,6.734,52.618,11.71,0.00,-0.95,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.41,0.097,0.022,0.031,0.293
48,1751136048.65,150,7.312,2.164,7.377,58.988,12.27,0.00,-0.95,-0.00,1.98,resume_reinforce,0,0,0,39.77,4.97,0.00,3.51,0.096,0.022,0.027,0.285
49,1751136048.93,150,7.314,2.132,7.052,62.068,12.85,0.00,-0.95,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.39,0.078,0.024,0.030,0.295
50,1751136049.23,150,7.305,1.954,7.051,59.433,13.41,0.00,-0.95,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.53,0.092,0.022,0.028,0.283
51,1751136049.51,149,7.328,1.926,7.141,57.975,13.96,0.00,-0.95,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.53,0.095,0.022,0.030,0.283
52,1751136049.79,149,7.352,1.962,7.265,59.304,14.52,0.00,-0.95,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.54,0.099,0.023,0.030,0.282
53,1751136050.08,150,7.344,2.020,7.203,68.934,15.04,0.00,-0.95,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.76,0.079,0.022,0.033,0.266
54,1751136050.34,149,7.371,2.109,7.175,77.158,15.55,0.00,-0.95,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.85,0.072,0.022,0.027,0.260
55,1751136050.60,150,7.388,2.270,7.281,84.893,16.08,0.00,-0.95,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.75,0.072,0.023,0.027,0.267
56,1751136050.87,150,7.313,2.457,7.174,117.613,16.59,0.00,-0.95,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.89,0.077,0.022,0.027,0.257
57,1751136051.13,134,7.280,2.653,7.058,34.280,17.07,0.00,-0.95,-0.00,1.98,resume_reinforce,0,0,0,39.77,4.97,0.00,4.02,0.075,0.020,0.028,0.249
58,1751136051.37,149,7.342,2.985,7.053,39.090,17.59,0.00,-0.95,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.78,0.083,0.020,0.022,0.264
59,1751136051.64,150,7.333,3.277,7.101,38.583,18.08,0.00,-0.95,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,4.07,0.083,0.020,0.025,0.246
60,1751136051.88,150,7.389,3.717,6.999,55.575,18.57,0.00,-0.94,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,4.01,0.074,0.019,0.023,0.249
61,1751136052.13,146,7.333,4.145,6.867,55.263,19.04,0.00,-0.94,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,4.19,0.072,0.020,0.022,0.239
62,1751136052.37,150,7.405,4.616,6.774,79.086,19.53,0.00,-0.94,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.99,0.074,0.021,0.024,0.250
63,1751136052.62,143,7.445,5.092,6.836,87.879,20.02,0.00,-0.94,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,4.07,0.076,0.021,0.024,0.246
64,1751136052.87,149,7.611,5.542,6.994,131.312,20.53,0.00,-0.94,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.85,0.074,0.020,0.025,0.260
65,1751136053.13,137,7.712,6.023,7.026,120.713,21.02,0.00,-0.94,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,4.02,0.084,0.020,0.021,0.248
66,1751136053.38,137,7.959,6.530,7.294,413.884,21.20,-0.00,-0.94,-0.05,0.06,resume_reinforce,1,0,0,20.64,2.10,0.00,4.22,0.063,0.019,0.024,0.237
67,1751136053.61,125,8.174,6.991,7.696,612.920,21.20,-0.00,-0.94,-0.06,0.18,none,1,0,0,21.83,2.27,0.00,4.40,0.067,0.018,0.026,0.227
68,1751136053.84,142,8.227,7.056,7.907,90.010,21.20,-0.00,-0.95,-0.02,0.25,none,1,0,0,22.55,2.38,0.00,4.50,0.067,0.018,0.025,0.222
69,1751136054.06,144,8.327,7.119,8.032,63.555,21.20,-0.00,-0.95,0.00,0.28,none,1,0,0,22.82,2.42,0.00,4.43,0.067,0.019,0.023,0.226
70,1751136054.29,147,8.069,6.910,7.895,35.708,21.21,-0.00,-0.96,0.00,0.31,none,1,0,0,23.15,2.47,0.00,4.49,0.066,0.017,0.026,0.222
71,1751136054.51,149,7.561,6.336,7.385,11.537,21.21,-0.00,-0.96,-0.00,0.33,none,1,0,0,23.30,2.49,0.00,3.76,0.078,0.019,0.026,0.266
72,1751136054.78,148,6.892,5.700,6.790,5.978,21.21,-0.00,-0.96,-0.00,0.35,none,1,0,0,23.50,2.53,0.00,3.89,0.086,0.018,0.026,0.257
73,1751136055.03,150,6.184,4.981,6.091,3.395,21.21,-0.00,-0.97,0.00,0.39,dodge_right,1,1,0,23.90,2.58,0.00,4.18,0.071,0.021,0.025,0.239
74,1751136055.27,127,6.272,5.172,6.133,404.334,21.20,0.00,-0.98,-0.03,0.10,dodge_right,1,1,0,21.04,2.16,0.00,3.46,0.097,0.021,0.028,0.289
75,1751136055.56,132,6.177,5.093,6.230,216.902,21.20,0.00,-0.98,0.03,0.16,dodge_left,1,1,0,21.57,2.24,0.00,3.74,0.083,0.020,0.027,0.268
76,1751136055.83,136,6.068,5.213,6.269,281.570,21.20,0.01,-0.98,-0.00,0.12,dodge_left,1,1,0,21.20,2.18,0.00,3.65,0.082,0.020,0.028,0.274
77,1751136056.10,135,5.808,5.074,6.252,54.205,21.20,0.01,-0.98,-0.03,0.08,dodge_left,1,1,0,20.76,2.11,0.00,3.69,0.094,0.023,0.026,0.271
78,1751136056.38,146,5.727,5.411,6.320,60.454,21.20,0.01,-0.99,-0.03,0.20,dodge_left,1,1,0,22.00,2.30,0.00,3.74,0.083,0.022,0.026,0.267
79,1751136056.64,132,5.798,5.799,6.551,266.167,21.20,-0.04,-1.00,0.08,0.34,none,1,0,0,23.41,2.51,0.00,3.66,0.079,0.021,0.026,0.273
