frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1751024513.62,140,7.599,0.135,2.534,238.678,0.00,0.00,-0.84,0.00,0.07,none,1,0,1,20.74,2.04,0.00,4.80,0.060,0.015,0.019,0.208
3,1751024513.72,149,4.988,0.122,5.315,203.718,0.00,0.00,-0.84,0.00,0.06,none,0,0,1,20.56,2.03,0.00,10.15,0.062,0.016,0.019,0.099
4,1751024513.82,124,3.432,0.149,4.105,44.618,0.00,0.00,-0.83,0.00,0.04,none,0,0,1,20.39,2.02,0.00,9.80,0.065,0.014,0.021,0.102
5,1751024513.92,115,2.817,0.133,3.107,51.340,0.00,0.00,-0.83,0.00,0.03,none,0,0,1,20.26,2.01,0.00,9.77,0.063,0.015,0.020,0.102
6,1751024514.03,116,2.722,0.191,2.927,104.598,0.00,0.00,-0.83,0.00,0.01,none,0,0,1,20.14,2.01,0.00,9.39,0.064,0.016,0.025,0.107
7,1751024514.13,116,2.307,0.531,2.465,54.747,0.00,0.00,-0.83,0.00,0.01,none,0,0,0,20.07,2.00,0.00,10.37,0.058,0.015,0.022,0.096
8,1751024514.23,131,1.997,0.479,2.204,12.528,0.00,0.00,-0.83,0.00,0.00,none,0,0,1,20.01,2.00,0.00,10.20,0.061,0.014,0.021,0.098
9,1751024514.33,132,1.976,0.492,3.099,246.394,0.00,0.00,-0.83,0.00,0.00,none,0,0,1,20.04,2.00,0.00,10.20,0.058,0.015,0.022,0.098
10,1751024514.42,115,1.848,0.449,2.842,35.753,0.00,0.00,-0.83,0.00,0.01,none,0,0,1,20.07,2.00,0.00,10.00,0.060,0.015,0.022,0.100
11,1751024514.53,128,1.686,0.412,2.845,58.397,0.00,0.00,-0.83,0.00,0.01,none,0,0,1,20.10,2.00,0.00,9.98,0.062,0.016,0.022,0.100
12,1751024514.63,137,1.143,0.420,2.699,69.658,0.00,0.00,-0.83,0.00,0.01,none,0,0,1,20.11,2.01,0.00,10.04,0.060,0.015,0.020,0.100
13,1751024514.72,146,1.073,0.455,2.200,90.934,0.00,0.00,-0.83,0.00,0.01,none,0,0,1,20.12,2.01,0.00,10.39,0.061,0.015,0.020,0.096
14,1751024514.82,137,1.627,0.446,2.104,141.689,0.00,0.00,-0.83,0.00,0.01,none,0,0,1,20.13,2.01,0.00,10.22,0.061,0.015,0.020,0.098
15,1751024514.92,138,1.660,0.516,2.432,113.558,0.00,0.00,-0.83,0.00,0.01,none,0,0,1,20.13,2.01,0.00,10.24,0.060,0.014,0.019,0.098
16,1751024515.02,134,1.493,0.492,2.222,15.846,0.00,0.00,-0.83,0.00,0.01,none,0,0,1,20.13,2.01,0.00,10.08,0.060,0.017,0.020,0.099
17,1751024515.12,139,1.956,0.279,2.219,129.847,0.00,0.00,-0.84,0.00,0.01,none,0,0,1,20.13,2.01,0.00,10.28,0.061,0.014,0.021,0.097
