frame,flow_left,flow_center,flow_right,delta_left,delta_center,delta_right,flow_std,left_count,center_count,right_count,brake_thres,dodge_thres,probe_req,fps,state,collided,obstacle,side_safe,pos_x,pos_y,pos_z,yaw,speed,time,features,simgetimage_s,decode_s,processing_s,loop_s
29,6.199,3.432,6.285,0.834,0.426,0.813,47.466,60,27,63,12.49,4.43,0.00,7.86,none,0,0,1,1.23,-0.00,0.01,-0.00,1.62,1751311232.15,150,0.082,0.020,0.023,0.127
30,6.425,3.632,6.606,0.227,0.200,0.320,43.013,64,23,63,12.76,4.54,0.00,6.88,none,0,0,1,1.47,-0.00,0.02,-0.00,1.69,1751311232.28,150,0.098,0.020,0.025,0.145
31,6.397,3.748,6.689,-0.028,0.116,0.083,58.757,66,11,68,12.95,4.61,0.00,8.29,none,0,0,1,1.68,-0.00,0.03,-0.00,1.74,1751311232.42,145,0.075,0.022,0.023,0.121
32,6.710,3.875,7.056,0.313,0.128,0.367,55.276,81,5,62,13.11,4.67,0.00,7.91,none,0,0,1,1.90,-0.00,0.03,-0.00,1.78,1751311232.54,148,0.082,0.020,0.022,0.126
33,6.891,4.136,7.220,0.181,0.260,0.164,46.985,76,2,72,13.27,4.72,0.00,6.88,none,0,0,1,2.16,-0.00,0.04,-0.00,1.82,1751311232.67,150,0.096,0.023,0.025,0.145
34,7.320,4.896,7.684,0.429,0.760,0.464,53.363,73,2,75,13.37,4.76,0.00,7.98,none,0,0,1,2.39,-0.00,0.04,-0.00,1.84,1751311232.81,150,0.077,0.023,0.024,0.125
35,7.774,5.919,8.130,0.454,1.023,0.446,47.040,75,2,73,12.84,4.57,0.00,6.75,resume_reinforce,0,0,1,2.65,-0.00,0.03,-0.00,1.71,1751311232.94,150,0.104,0.022,0.021,0.148
36,7.844,6.571,8.060,0.070,0.652,-0.070,56.897,72,1,72,12.30,4.36,0.00,8.36,none,0,0,1,2.85,-0.00,0.00,-0.00,1.57,1751311233.09,145,0.074,0.020,0.023,0.120
37,7.895,8.815,8.166,0.051,2.244,0.106,52.567,73,2,70,12.14,4.30,0.00,6.67,none,0,0,1,3.07,-0.00,-0.01,-0.00,1.54,1751311233.21,145,0.100,0.022,0.025,0.150
38,8.145,10.495,8.388,0.250,1.680,0.222,47.629,77,2,71,12.25,4.34,0.00,8.37,none,0,0,1,3.26,-0.00,-0.00,-0.00,1.56,1751311233.36,150,0.075,0.019,0.023,0.120
39,8.326,10.813,8.523,0.181,0.318,0.135,55.004,71,1,76,12.42,4.41,0.00,8.11,none,0,0,1,3.45,-0.00,0.00,-0.00,1.60,1751311233.48,148,0.082,0.018,0.022,0.123
40,8.450,11.201,8.530,0.124,0.388,0.007,63.281,74,1,75,12.60,4.48,0.00,8.75,none,0,0,1,3.63,-0.00,0.01,-0.00,1.65,1751311233.60,150,0.070,0.021,0.021,0.114
41,8.609,11.464,8.521,0.159,0.263,-0.009,51.026,75,3,72,12.84,4.56,0.00,6.42,none,0,0,1,3.90,-0.00,0.02,-0.00,1.71,1751311233.71,150,0.109,0.021,0.024,0.156
42,8.802,11.010,8.582,0.193,-0.454,0.061,60.927,77,3,70,13.00,4.63,0.00,8.19,none,0,0,1,4.11,-0.00,0.03,-0.00,1.75,1751311233.87,150,0.076,0.021,0.024,0.122
43,9.082,10.390,8.821,0.280,-0.619,0.239,68.936,73,4,73,13.14,4.68,0.00,9.00,none,0,0,1,4.30,-0.00,0.03,-0.00,1.78,1751311233.99,150,0.069,0.019,0.022,0.111
44,9.320,9.598,8.996,0.238,-0.792,0.175,61.268,76,4,70,13.26,4.72,0.00,7.94,none,0,0,1,4.53,-0.00,0.03,-0.00,1.82,1751311234.10,150,0.080,0.021,0.022,0.126
45,9.539,8.456,9.275,0.219,-1.142,0.279,65.511,73,4,73,13.38,4.77,0.00,7.72,none,0,0,1,4.77,-0.00,0.03,-0.00,1.84,1751311234.23,150,0.086,0.020,0.023,0.130
46,10.137,7.596,10.024,0.598,-0.860,0.749,86.213,72,6,72,13.47,4.80,0.00,7.27,none,0,0,1,5.02,-0.00,0.03,-0.00,1.87,1751311234.36,150,0.083,0.027,0.024,0.137
47,10.941,5.185,10.876,0.804,-2.412,0.852,120.137,75,6,65,13.56,4.83,0.00,7.09,none,0,0,1,5.28,-0.00,0.03,-0.00,1.89,1751311234.50,146,0.098,0.021,0.023,0.141
48,12.127,3.841,12.006,1.186,-1.344,1.130,199.836,58,36,53,13.61,4.86,0.00,8.44,none,0,0,1,5.51,-0.00,0.03,-0.00,1.90,1751311234.64,147,0.073,0.020,0.024,0.118
49,12.448,3.838,12.393,0.321,-0.003,0.388,92.826,50,33,67,13.66,4.87,0.00,8.15,none,0,0,1,5.74,-0.00,0.03,-0.00,1.92,1751311234.76,150,0.078,0.017,0.026,0.123
50,12.892,3.217,13.087,0.443,-0.621,0.694,117.244,71,8,68,13.70,4.89,0.00,9.07,none,0,0,1,5.95,-0.00,0.03,-0.00,1.93,1751311234.88,147,0.065,0.021,0.023,0.110
51,13.294,2.625,13.846,0.403,-0.592,0.759,109.990,56,9,83,13.74,4.90,0.00,7.94,none,0,0,0,6.20,-0.00,0.02,-0.00,1.93,1751311234.99,148,0.081,0.019,0.023,0.126
52,14.116,2.920,14.612,0.822,0.294,0.765,126.045,61,10,77,13.77,4.91,0.00,8.08,resume_reinforce,0,0,0,6.43,-0.00,0.02,-0.00,1.94,1751311235.11,148,0.076,0.019,0.027,0.124
53,15.092,3.402,15.019,0.975,0.482,0.407,125.895,49,12,86,13.79,4.92,0.00,7.99,none,0,0,0,6.68,-0.00,0.02,-0.00,1.95,1751311235.24,147,0.080,0.022,0.023,0.125
54,15.591,3.682,15.567,0.499,0.280,0.549,138.265,39,8,101,13.81,4.93,0.00,8.14,none,0,0,0,6.91,-0.00,0.02,-0.00,1.95,1751311235.36,148,0.078,0.019,0.024,0.123
55,15.702,4.030,15.822,0.111,0.348,0.254,109.865,50,8,87,13.83,4.93,0.00,8.61,none,0,0,0,7.14,-0.00,0.02,-0.00,1.96,1751311235.49,145,0.072,0.019,0.024,0.116
56,15.492,4.278,15.771,-0.210,0.248,-0.050,85.082,55,8,84,13.84,4.94,0.00,7.94,none,0,0,0,7.38,-0.00,0.02,-0.00,1.96,1751311235.60,147,0.079,0.021,0.024,0.126
57,15.250,4.589,15.289,-0.242,0.312,-0.483,104.667,78,11,58,13.85,4.94,0.00,8.26,none,0,0,0,7.62,-0.00,0.01,-0.00,1.96,1751311235.73,147,0.079,0.019,0.023,0.121
58,14.928,4.383,14.252,-0.322,-0.207,-1.037,103.567,81,9,59,13.86,4.95,0.00,7.05,none,0,0,0,7.90,-0.00,0.01,-0.00,1.97,1751311235.85,149,0.093,0.022,0.025,0.142
59,15.086,4.178,14.085,0.158,-0.205,-0.166,96.639,60,9,73,13.87,4.95,0.00,8.69,none,0,0,0,8.13,-0.00,0.01,-0.00,1.97,1751311235.99,142,0.069,0.021,0.022,0.115
60,15.172,4.610,13.726,0.086,0.432,-0.360,118.704,69,12,63,13.88,4.95,0.00,9.06,none,0,0,0,8.34,-0.00,0.01,-0.00,1.97,1751311236.11,144,0.067,0.019,0.023,0.110
61,15.307,4.956,13.469,0.135,0.346,-0.257,121.251,68,10,68,13.88,4.96,0.00,8.54,none,0,0,0,8.57,-0.00,0.01,-0.00,1.97,1751311236.22,146,0.069,0.022,0.025,0.117
62,15.207,5.001,12.965,-0.100,0.045,-0.504,131.547,63,10,71,13.89,4.96,0.00,8.75,none,0,0,0,8.79,-0.00,0.01,-0.00,1.97,1751311236.33,144,0.069,0.019,0.022,0.114
63,14.781,4.783,13.503,-0.426,-0.219,0.538,134.369,55,8,83,13.89,4.96,0.00,8.66,none,0,0,0,9.02,-0.00,0.01,-0.00,1.97,1751311236.45,146,0.073,0.018,0.023,0.116
64,14.922,4.530,13.284,0.141,-0.253,-0.219,110.922,63,6,81,13.89,4.96,0.00,8.19,none,0,0,0,9.26,-0.00,0.01,-0.00,1.97,1751311236.56,150,0.076,0.021,0.025,0.122
65,15.311,4.440,13.217,0.389,-0.090,-0.066,104.504,65,8,71,13.90,4.96,0.00,8.10,none,0,0,0,9.50,-0.00,0.01,-0.00,1.97,1751311236.69,144,0.075,0.023,0.023,0.123
66,15.480,4.524,13.085,0.168,0.084,-0.132,93.650,73,9,65,13.90,4.96,0.00,8.74,none,0,0,0,9.73,-0.00,0.01,-0.00,1.97,1751311236.81,147,0.073,0.018,0.023,0.114
67,15.621,4.348,13.384,0.141,-0.176,0.298,106.509,52,8,88,13.90,4.96,0.00,8.51,none,0,0,0,9.96,-0.00,0.01,-0.00,1.97,1751311236.92,148,0.070,0.022,0.022,0.118
68,15.193,4.165,14.139,-0.428,-0.183,0.756,138.068,45,8,93,13.90,4.96,0.00,8.86,none,0,0,0,10.18,-0.00,0.01,-0.00,1.98,1751311237.04,146,0.068,0.018,0.026,0.113
69,15.432,4.048,14.557,0.239,-0.117,0.418,111.243,55,9,83,13.90,4.96,0.00,7.89,none,0,0,0,10.43,-0.00,0.01,-0.00,1.98,1751311237.16,147,0.081,0.021,0.023,0.127
70,15.946,3.837,14.757,0.514,-0.212,0.200,129.826,46,8,90,13.90,4.96,0.00,7.50,resume_reinforce,0,0,0,10.69,-0.00,0.01,-0.00,1.98,1751311237.28,144,0.086,0.018,0.024,0.133
71,15.917,3.757,15.013,-0.029,-0.080,0.256,141.575,41,7,99,13.90,4.96,0.00,8.18,none,0,0,0,10.94,-0.00,0.01,-0.00,1.98,1751311237.41,147,0.079,0.020,0.023,0.122
72,15.295,3.668,15.198,-0.622,-0.088,0.185,101.742,50,7,91,13.91,4.96,0.00,8.94,none,0,0,0,11.16,-0.00,0.01,-0.00,1.98,1751311237.54,148,0.068,0.019,0.022,0.112
73,14.820,3.715,14.693,-0.475,0.047,-0.505,87.210,51,8,89,13.91,4.96,0.00,7.65,none,0,0,0,11.42,-0.00,0.01,-0.00,1.98,1751311237.65,148,0.087,0.020,0.023,0.131
74,14.550,4.329,14.624,-0.270,0.614,-0.069,106.822,82,13,54,13.91,4.96,0.00,8.37,none,0,0,0,11.65,-0.00,0.01,-0.00,1.98,1751311237.78,149,0.073,0.021,0.023,0.119
75,14.649,4.499,14.578,0.099,0.170,-0.046,130.290,73,11,63,13.91,4.97,0.00,8.71,none,0,0,0,11.87,-0.00,0.01,-0.00,1.98,1751311237.90,147,0.069,0.018,0.025,0.115
76,14.892,4.449,14.578,0.244,-0.050,-0.000,97.380,66,11,72,13.91,4.97,0.00,8.23,none,0,0,0,12.11,-0.00,0.01,-0.00,1.98,1751311238.01,149,0.079,0.019,0.024,0.122
77,14.912,4.588,14.291,0.020,0.139,-0.286,100.602,68,9,68,13.91,4.97,0.00,8.08,none,0,0,0,12.35,-0.00,0.01,-0.00,1.98,1751311238.13,145,0.078,0.019,0.024,0.124
78,15.166,4.727,13.902,0.253,0.138,-0.389,127.039,66,9,70,13.91,4.97,0.00,8.55,none,0,0,0,12.59,-0.00,0.01,-0.00,1.98,1751311238.26,145,0.073,0.019,0.023,0.117
79,15.037,4.770,13.787,-0.129,0.043,-0.115,120.200,74,13,59,13.91,4.97,0.00,8.42,none,0,0,0,12.82,-0.00,0.01,-0.00,1.98,1751311238.38,146,0.073,0.020,0.023,0.119
80,14.695,4.862,14.221,-0.342,0.092,0.434,134.468,83,10,52,13.91,4.97,0.00,8.75,none,0,0,0,13.04,-0.00,0.01,-0.00,1.98,1751311238.49,145,0.068,0.019,0.025,0.114
81,14.947,4.909,14.139,0.252,0.047,-0.082,138.675,87,10,53,13.91,4.97,0.00,8.93,none,0,0,0,13.27,-0.00,0.01,-0.00,1.98,1751311238.61,150,0.069,0.018,0.024,0.112
82,15.255,5.198,14.283,0.308,0.289,0.145,110.094,89,9,43,13.91,4.97,0.00,8.45,none,0,0,0,13.50,-0.00,0.01,-0.00,1.98,1751311238.72,141,0.069,0.021,0.026,0.118
83,15.358,5.378,14.460,0.102,0.180,0.177,94.990,99,8,42,13.91,4.97,0.00,8.12,none,0,0,0,13.74,-0.00,0.01,-0.00,1.98,1751311238.84,149,0.079,0.019,0.024,0.123
84,15.434,5.212,14.905,0.076,-0.166,0.445,107.995,96,10,40,13.91,4.97,0.00,8.30,none,0,0,0,13.98,-0.00,0.01,-0.00,1.98,1751311238.96,146,0.074,0.019,0.025,0.120
85,15.185,5.312,15.163,-0.249,0.099,0.258,110.267,102,14,31,13.91,4.97,0.00,8.41,none,0,0,0,14.22,-0.00,0.01,-0.00,1.98,1751311239.08,147,0.075,0.020,0.023,0.119
86,15.023,5.487,15.238,-0.162,0.175,0.074,100.631,95,12,41,13.91,4.97,0.00,8.64,none,0,0,0,14.44,-0.00,0.01,-0.00,1.98,1751311239.20,148,0.069,0.018,0.026,0.116
87,14.954,5.313,15.803,-0.069,-0.173,0.565,114.554,60,24,63,13.91,4.97,0.00,8.35,none,0,0,0,14.68,-0.00,0.01,-0.00,1.98,1751311239.32,147,0.073,0.021,0.026,0.120
88,14.906,5.199,16.073,-0.048,-0.115,0.270,100.369,45,57,40,13.91,4.97,0.00,7.54,resume_reinforce,0,0,0,14.94,-0.00,0.01,-0.00,1.98,1751311239.44,142,0.088,0.018,0.024,0.133
89,14.368,5.112,16.304,-0.538,-0.086,0.230,85.021,34,85,29,13.91,4.97,0.00,8.02,none,0,0,0,15.18,-0.00,0.01,-0.00,1.98,1751311239.57,148,0.077,0.022,0.025,0.125
90,14.069,4.809,16.042,-0.299,-0.303,-0.261,89.706,26,98,26,13.91,4.97,0.00,8.30,none,0,0,0,15.42,-0.00,0.01,-0.00,1.98,1751311239.69,150,0.072,0.020,0.025,0.120
91,13.996,4.495,15.340,-0.073,-0.314,-0.702,70.131,9,134,5,13.91,4.97,0.00,8.53,none,0,0,1,15.65,-0.00,0.01,-0.00,1.98,1751311239.81,148,0.074,0.018,0.025,0.117
92,14.422,4.094,14.930,0.426,-0.401,-0.410,40.806,7,141,2,13.91,4.97,0.00,8.63,none,0,0,1,15.88,-0.00,0.01,-0.00,1.98,1751311239.93,150,0.072,0.019,0.024,0.116
93,13.194,3.785,13.830,-1.228,-0.309,-1.100,12.570,0,149,1,13.91,4.97,0.00,8.35,none,0,0,1,16.11,-0.00,0.01,-0.00,1.98,1751311240.05,150,0.074,0.019,0.024,0.120
94,12.480,3.456,13.915,-0.714,-0.329,0.085,29.191,4,143,3,13.91,4.97,0.00,8.30,none,0,0,1,16.36,-0.00,0.01,-0.00,1.98,1751311240.17,150,0.078,0.018,0.024,0.121
95,11.614,3.154,12.902,-0.866,-0.302,-1.013,13.897,2,145,3,13.91,4.97,0.00,7.50,none,0,0,1,16.62,-0.00,0.01,-0.00,1.98,1751311240.29,150,0.088,0.019,0.024,0.133
96,10.803,2.930,12.174,-0.811,-0.224,-0.728,17.121,5,141,4,13.91,4.97,0.00,7.74,none,0,0,1,16.87,-0.00,0.01,-0.00,1.98,1751311240.42,150,0.081,0.023,0.024,0.129
97,10.290,3.033,11.340,-0.514,0.102,-0.835,57.484,60,35,54,13.91,4.97,0.00,7.19,none,0,0,1,17.15,-0.00,0.01,-0.00,1.98,1751311240.55,149,0.094,0.020,0.024,0.139
98,9.664,3.069,10.589,-0.626,0.036,-0.750,69.153,70,21,59,13.91,4.97,0.00,8.72,none,0,0,1,17.37,-0.00,0.01,-0.00,1.98,1751311240.69,150,0.070,0.019,0.023,0.115
99,9.439,3.091,9.769,-0.225,0.022,-0.821,46.614,58,31,59,13.91,4.97,0.00,6.66,none,0,0,1,17.67,-0.00,0.01,-0.00,1.98,1751311240.80,148,0.106,0.019,0.024,0.150
100,9.057,3.446,9.198,-0.382,0.355,-0.571,62.119,58,31,59,13.91,4.97,0.00,7.76,none,0,0,1,17.92,-0.00,0.01,-0.00,1.98,1751311240.95,148,0.083,0.021,0.024,0.129
101,8.353,3.782,9.135,-0.703,0.337,-0.063,60.528,67,31,51,13.91,4.97,0.00,8.05,none,0,0,1,18.17,-0.00,0.01,-0.00,1.98,1751311241.08,149,0.074,0.023,0.025,0.124
102,7.560,4.180,8.827,-0.793,0.398,-0.308,65.264,62,35,49,13.91,4.97,0.00,7.94,none,0,0,1,18.42,-0.00,0.01,-0.00,1.98,1751311241.21,146,0.080,0.019,0.026,0.126
103,8.570,4.657,9.172,1.009,0.477,0.345,58.660,54,38,58,13.91,4.97,0.00,7.50,none,0,0,1,18.68,-0.00,0.01,-0.00,1.98,1751311241.33,150,0.083,0.023,0.025,0.133
104,8.911,5.243,8.325,0.341,0.586,-0.847,68.399,61,42,43,13.91,4.97,0.00,7.91,none,0,0,1,18.93,-0.00,0.01,-0.00,1.98,1751311241.47,146,0.080,0.020,0.024,0.126
105,9.514,5.852,8.799,0.603,0.609,0.473,66.197,56,52,40,13.91,4.97,0.00,7.90,resume_reinforce,0,0,1,19.18,-0.00,0.01,-0.00,1.98,1751311241.59,148,0.078,0.022,0.025,0.127
106,10.178,6.605,9.385,0.664,0.752,0.586,76.018,49,51,46,13.91,4.97,0.00,8.15,none,0,0,1,19.41,-0.00,0.01,-0.00,1.98,1751311241.72,146,0.075,0.021,0.025,0.123
107,10.555,7.433,9.675,0.377,0.828,0.290,75.339,45,57,44,9.79,3.42,0.00,1.57,dodge_right,0,1,1,20.31,-0.00,-0.34,-0.00,0.95,1751311241.84,146,0.086,0.020,0.025,0.639
108,11.001,8.487,10.084,0.446,1.053,0.410,94.529,54,50,40,9.73,3.40,0.00,17.21,none,0,1,0,20.32,-0.00,-0.34,-0.00,0.92,1751311242.48,144,0.077,0.021,0.026,0.058
109,11.789,9.208,10.420,0.789,0.722,0.336,82.152,9,111,29,8.72,3.02,0.00,15.90,none,0,1,0,20.33,0.00,-0.38,-0.09,0.68,1751311242.54,149,0.072,0.020,0.026,0.063
110,11.679,9.608,10.554,-0.110,0.400,0.134,59.269,12,107,29,6.99,2.37,0.00,15.81,none,0,1,0,20.36,0.00,-0.42,-0.36,0.25,1751311242.60,148,0.095,0.021,0.024,0.063
111,12.414,10.330,11.384,0.735,0.722,0.830,105.750,14,114,16,6.58,2.22,0.00,9.40,none,0,1,0,20.37,0.01,-0.43,-0.68,0.15,1751311242.67,144,0.085,0.021,0.026,0.106
112,12.834,11.086,11.836,0.420,0.756,0.453,115.672,20,94,33,6.96,2.36,0.00,8.16,none,0,1,0,20.37,0.03,-0.43,-0.85,0.24,1751311242.77,147,0.074,0.022,0.024,0.122
113,13.435,11.879,12.187,0.600,0.793,0.350,88.291,33,85,29,7.38,2.52,0.00,8.45,none,0,1,0,20.37,0.07,-0.43,-0.93,0.34,1751311242.89,147,0.073,0.021,0.023,0.118
114,13.726,12.405,12.443,0.291,0.526,0.256,64.861,39,76,30,7.80,2.67,0.00,7.54,none,0,1,0,20.37,0.12,-0.43,-0.97,0.45,1751311243.01,145,0.088,0.022,0.021,0.133
115,13.780,12.681,12.592,0.054,0.276,0.149,102.806,34,81,34,8.14,2.80,0.00,8.01,none,0,1,0,20.37,0.18,-0.43,-0.98,0.53,1751311243.15,149,0.074,0.025,0.025,0.125
116,13.684,12.702,12.503,-0.095,0.021,-0.090,114.058,26,78,43,8.43,2.91,0.00,8.56,none,0,1,0,20.36,0.25,-0.43,-0.98,0.61,1751311243.27,147,0.070,0.021,0.024,0.117
117,13.696,12.650,12.184,0.012,-0.052,-0.319,87.297,27,61,61,8.68,3.01,0.00,7.92,none,0,1,0,20.36,0.33,-0.43,-0.98,0.67,1751311243.39,149,0.074,0.025,0.027,0.126
118,13.569,12.549,11.866,-0.126,-0.101,-0.318,77.911,31,45,71,8.91,3.09,0.00,7.43,none,0,1,0,20.36,0.42,-0.42,-0.98,0.73,1751311243.51,147,0.085,0.023,0.023,0.135
119,13.178,13.027,11.551,-0.392,0.478,-0.316,95.355,35,49,65,9.08,3.16,0.00,8.17,none,0,1,0,20.36,0.52,-0.42,-0.98,0.77,1751311243.65,149,0.077,0.021,0.024,0.122
120,13.483,13.805,11.391,0.305,0.778,-0.159,106.649,53,47,48,9.22,3.21,0.00,8.35,none,0,1,0,20.36,0.61,-0.42,-0.98,0.81,1751311243.77,148,0.074,0.020,0.024,0.120
121,12.897,14.295,10.605,-0.586,0.489,-0.786,94.119,44,47,56,9.35,3.26,0.00,7.67,none,0,1,0,20.36,0.71,-0.42,-0.98,0.84,1751311243.89,147,0.085,0.021,0.024,0.130
122,12.701,14.923,10.303,-0.196,0.628,-0.303,108.354,53,36,59,9.46,3.30,0.00,7.49,none,0,1,0,20.36,0.83,-0.41,-0.98,0.87,1751311244.02,148,0.084,0.021,0.026,0.133
123,12.515,15.141,9.883,-0.185,0.218,-0.420,104.161,43,46,59,9.55,3.33,0.00,7.68,none,0,1,0,20.36,0.94,-0.41,-0.98,0.89,1751311244.15,148,0.077,0.027,0.024,0.130
124,12.530,14.956,9.515,0.015,-0.185,-0.368,91.013,26,81,41,9.63,3.36,0.00,6.96,none,0,1,0,20.36,1.07,-0.41,-0.98,0.91,1751311244.28,148,0.096,0.021,0.024,0.144
125,12.827,14.948,9.213,0.297,-0.008,-0.301,113.213,26,95,26,9.69,3.38,0.00,7.82,none,0,1,0,20.36,1.19,-0.41,-0.98,0.92,1751311244.43,147,0.076,0.025,0.026,0.128
126,13.634,14.689,9.022,0.807,-0.259,-0.191,90.281,20,105,24,9.74,3.40,0.00,7.13,none,0,1,0,20.36,1.31,-0.41,-0.98,0.94,1751311244.56,149,0.086,0.025,0.025,0.140
127,14.282,14.319,8.933,0.648,-0.370,-0.089,87.723,18,92,39,9.78,3.42,0.00,8.25,none,0,1,0,20.36,1.43,-0.41,-0.98,0.95,1751311244.70,149,0.075,0.022,0.024,0.121
128,14.741,13.806,8.697,0.459,-0.513,-0.236,87.854,24,84,41,9.82,3.43,0.00,7.37,none,0,1,0,20.36,1.56,-0.40,-0.98,0.95,1751311244.82,149,0.088,0.021,0.025,0.136
129,15.261,13.001,8.674,0.520,-0.804,-0.023,86.769,28,69,50,9.84,3.44,0.00,8.16,none,0,1,0,20.36,1.67,-0.40,-0.98,0.96,1751311244.95,147,0.077,0.020,0.023,0.123
130,15.797,11.969,8.525,0.536,-1.032,-0.148,69.739,25,50,75,9.87,3.45,0.00,7.13,none,0,1,0,20.36,1.81,-0.40,-0.98,0.97,1751311245.08,150,0.090,0.024,0.024,0.140
131,16.032,10.986,8.571,0.236,-0.983,0.046,70.135,20,44,85,9.89,3.46,0.00,7.51,none,0,1,0,20.37,1.94,-0.40,-0.98,0.97,1751311245.22,149,0.082,0.023,0.026,0.133
132,16.045,9.765,8.480,0.012,-1.222,-0.091,51.822,18,37,93,9.91,3.46,0.00,5.82,resume,0,0,0,20.37,2.10,-0.40,-0.98,0.98,1751311245.35,148,0.124,0.021,0.025,0.172
133,16.016,8.804,8.612,-0.029,-0.961,0.132,65.986,21,33,94,10.32,3.62,0.00,7.74,none,0,0,0,20.37,2.23,-0.37,-0.67,1.08,1751311245.52,148,0.079,0.024,0.025,0.129
134,16.251,9.117,8.993,0.236,0.314,0.380,96.129,17,37,93,10.27,3.60,0.00,7.48,none,0,0,0,20.39,2.35,-0.29,-0.20,1.07,1751311245.65,147,0.086,0.023,0.024,0.134
135,15.885,9.022,9.210,-0.367,-0.096,0.218,75.756,14,40,96,10.09,3.53,0.00,7.97,none,0,0,0,20.43,2.45,-0.23,0.05,1.02,1751311245.78,150,0.075,0.024,0.024,0.125
136,15.489,9.305,9.522,-0.395,0.284,0.312,43.477,5,46,98,10.15,3.56,0.00,8.73,none,0,0,1,20.50,2.54,-0.17,0.13,1.04,1751311245.91,149,0.070,0.021,0.024,0.114
137,14.565,9.172,9.282,-0.924,-0.133,-0.241,31.632,2,48,100,10.39,3.64,0.00,8.24,none,0,0,1,20.59,2.61,-0.12,0.11,1.10,1751311246.02,150,0.073,0.021,0.024,0.121
138,14.256,8.969,8.863,-0.309,-0.203,-0.419,29.380,2,51,97,10.75,3.78,0.00,7.93,none,0,0,1,20.71,2.67,-0.08,0.03,1.19,1751311246.14,150,0.080,0.020,0.025,0.126
139,14.066,8.772,8.500,-0.191,-0.197,-0.363,31.403,3,46,97,11.13,3.92,0.00,7.95,none,0,0,1,20.85,2.73,-0.04,-0.04,1.28,1751311246.27,146,0.076,0.025,0.022,0.126
140,13.740,8.551,8.401,-0.326,-0.221,-0.099,42.055,2,48,99,11.49,4.06,0.00,8.64,none,0,0,1,21.00,2.77,-0.02,-0.08,1.37,1751311246.40,149,0.075,0.020,0.022,0.116
141,13.853,8.152,8.392,0.113,-0.399,-0.009,45.944,3,46,100,11.85,4.19,0.00,7.60,none,0,0,1,21.18,2.81,0.01,-0.09,1.47,1751311246.51,149,0.084,0.020,0.024,0.132
142,14.311,7.817,8.540,0.458,-0.335,0.148,58.644,3,54,93,12.16,4.31,0.00,8.43,none,0,0,1,21.35,2.84,0.02,-0.08,1.54,1751311246.64,150,0.072,0.021,0.025,0.119
143,14.666,7.462,8.608,0.355,-0.355,0.068,54.265,3,60,82,12.43,4.41,0.00,8.20,none,0,0,1,21.54,2.87,0.03,-0.05,1.61,1751311246.76,145,0.074,0.020,0.027,0.122
