frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
17,1751128751.32,150,0.029,0.027,0.046,0.414,0.00,0.00,-0.85,0.00,0.01,none,1,0,0,20.09,2.01,0.00,0.91,0.070,0.021,0.022,1.103
18,1751128751.44,150,0.050,0.043,0.070,0.679,0.00,0.00,-0.85,0.00,0.01,none,0,0,0,20.13,2.02,0.00,4.18,0.068,0.021,0.023,0.239
19,1751128751.68,150,0.063,0.052,0.084,0.654,0.00,0.00,-0.85,0.00,0.01,none,0,0,0,20.13,2.02,0.00,3.81,0.098,0.018,0.024,0.262
20,1751128751.94,150,0.067,0.059,0.091,0.813,0.00,0.00,-0.85,0.00,0.01,none,0,0,0,20.12,2.02,0.00,4.32,0.066,0.021,0.022,0.232
21,1751128752.17,150,0.067,0.061,0.093,0.737,0.00,0.00,-0.86,0.00,0.01,none,0,0,0,20.11,2.02,0.00,4.38,0.067,0.022,0.022,0.228
22,1751128752.40,150,0.070,0.058,0.093,0.675,0.00,0.00,-0.86,0.00,0.01,resume_reinforce,0,0,0,20.10,2.01,0.00,4.28,0.067,0.021,0.023,0.234
27,1751128753.65,150,3.793,2.970,3.709,101.696,1.11,-0.00,-0.98,-0.00,1.56,none,0,0,0,35.64,4.35,0.00,0.77,0.085,0.021,0.025,1.292
28,1751128753.92,134,4.438,3.584,4.505,62.007,1.57,-0.00,-0.98,-0.00,1.70,none,0,0,0,37.05,4.56,0.00,3.44,0.081,0.023,0.049,0.291
29,1751128754.22,138,5.090,4.231,5.244,62.897,2.05,-0.00,-0.98,-0.00,1.80,none,0,0,0,37.96,4.69,0.00,3.59,0.076,0.023,0.023,0.279
30,1751128754.49,150,5.788,4.925,6.021,61.783,2.50,-0.00,-0.98,-0.00,1.85,none,0,0,0,38.52,4.78,0.00,4.06,0.074,0.021,0.026,0.246
31,1751128754.74,147,6.463,5.685,6.764,58.566,3.00,-0.00,-0.97,-0.00,1.89,resume_reinforce,0,0,0,38.92,4.84,0.00,3.77,0.082,0.021,0.023,0.265
32,1751128755.01,148,7.184,6.216,7.520,59.852,3.47,-0.00,-0.97,-0.00,1.92,none,0,0,0,39.19,4.88,0.00,4.09,0.073,0.023,0.025,0.245
33,1751128755.25,150,7.016,5.631,7.575,60.790,3.94,-0.00,-0.97,-0.00,1.94,none,0,0,0,39.37,4.90,0.00,4.10,0.072,0.022,0.023,0.244
34,1751128755.49,149,7.161,5.240,7.649,125.424,4.42,-0.00,-0.97,-0.00,1.95,none,0,0,0,39.49,4.92,0.00,4.03,0.076,0.022,0.025,0.248
35,1751128755.74,148,7.268,4.737,7.556,117.917,4.92,-0.00,-0.97,-0.00,1.96,none,0,0,0,39.58,4.94,0.00,3.85,0.084,0.024,0.022,0.259
36,1751128756.00,147,7.215,4.164,7.466,161.417,5.44,-0.00,-0.97,-0.00,1.96,none,0,0,0,39.64,4.95,0.00,3.82,0.096,0.022,0.024,0.262
37,1751128756.26,139,7.133,3.570,7.355,100.233,5.91,-0.00,-0.96,0.00,1.97,none,0,0,0,39.68,4.95,0.00,4.16,0.069,0.023,0.023,0.240
38,1751128756.50,150,7.212,3.061,7.258,91.000,6.40,-0.00,-0.96,0.00,1.97,none,0,0,0,39.71,4.96,0.00,4.05,0.070,0.022,0.024,0.247
39,1751128756.75,147,7.304,2.587,7.312,109.307,6.90,-0.00,-0.96,0.00,1.97,none,0,0,0,39.73,4.96,0.00,3.96,0.075,0.022,0.024,0.252
40,1751128757.00,149,7.359,2.110,7.335,92.462,7.40,-0.00,-0.96,0.00,1.97,resume_reinforce,0,0,0,39.74,4.96,0.00,3.92,0.072,0.020,0.025,0.255
41,1751128757.26,147,7.430,1.665,7.338,90.016,7.90,-0.00,-0.96,0.00,1.98,none,0,0,0,39.75,4.96,0.00,3.97,0.071,0.021,0.026,0.252
42,1751128757.51,148,7.394,1.375,7.341,71.053,8.47,-0.00,-0.96,0.00,1.98,none,0,0,0,39.76,4.96,0.00,3.48,0.096,0.023,0.026,0.287
43,1751128757.80,149,7.421,1.505,7.364,73.104,8.96,-0.00,-0.96,-0.00,1.98,none,0,0,0,39.76,4.96,0.00,4.00,0.077,0.022,0.025,0.250
44,1751128758.05,147,7.456,1.698,7.488,85.924,9.44,-0.00,-0.96,-0.00,1.98,none,0,0,0,39.77,4.96,0.00,4.06,0.073,0.024,0.026,0.246
45,1751128758.29,148,7.446,1.780,7.592,74.261,9.98,-0.00,-0.96,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.69,0.090,0.023,0.023,0.271
46,1751128758.56,150,7.506,1.925,7.594,83.636,10.48,-0.00,-0.96,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.86,0.076,0.025,0.028,0.259
47,1751128758.82,148,7.464,1.966,7.561,65.923,11.08,-0.00,-0.96,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.24,0.088,0.023,0.029,0.308
48,1751128759.13,150,7.467,2.047,7.491,58.365,11.68,-0.00,-0.95,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.22,0.099,0.023,0.029,0.311
49,1751128759.44,148,7.425,2.046,7.325,64.003,12.24,-0.00,-0.95,-0.00,1.98,resume_reinforce,0,0,0,39.77,4.97,0.00,3.44,0.087,0.024,0.030,0.290
50,1751128759.73,148,7.450,2.010,7.131,51.519,12.84,-0.00,-0.95,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.26,0.101,0.024,0.032,0.307
51,1751128760.04,150,7.452,1.884,7.164,58.810,13.40,-0.00,-0.95,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.41,0.089,0.026,0.029,0.293
52,1751128760.33,148,7.479,1.886,7.235,59.326,13.97,-0.00,-0.95,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.42,0.094,0.024,0.032,0.292
53,1751128760.63,149,7.457,1.980,7.274,63.048,14.56,-0.00,-0.95,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.22,0.087,0.027,0.033,0.311
54,1751128760.94,149,7.412,2.049,7.150,57.550,15.14,-0.00,-0.95,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.34,0.097,0.025,0.031,0.300
55,1751128761.24,149,7.319,2.222,7.074,68.057,15.71,-0.00,-0.95,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.39,0.082,0.023,0.025,0.295
56,1751128761.53,150,7.320,2.342,7.051,61.137,16.21,-0.00,-0.95,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.96,0.070,0.023,0.028,0.253
57,1751128761.78,150,7.363,2.625,7.046,105.432,16.85,-0.00,-0.95,-0.00,1.98,resume_reinforce,0,0,0,39.77,4.97,0.00,3.02,0.118,0.024,0.027,0.331
58,1751128762.12,150,7.373,2.874,7.007,29.360,17.40,-0.00,-0.95,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.54,0.093,0.022,0.025,0.283
59,1751128762.40,150,7.424,3.241,7.017,38.729,17.94,-0.00,-0.94,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.66,0.087,0.022,0.027,0.273
60,1751128762.67,149,7.451,3.648,7.065,47.811,18.47,-0.00,-0.94,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.70,0.080,0.022,0.027,0.270
61,1751128762.94,147,7.582,4.133,7.030,58.708,19.04,-0.00,-0.94,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.44,0.080,0.023,0.027,0.290
62,1751128763.23,150,7.665,4.548,6.952,74.068,19.66,-0.00,-0.94,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.16,0.106,0.022,0.027,0.317
63,1751128763.55,145,7.613,5.019,6.993,112.357,20.25,-0.00,-0.94,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.36,0.084,0.024,0.029,0.297
64,1751128763.85,134,7.726,5.444,7.175,130.053,20.91,-0.00,-0.94,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.01,0.091,0.022,0.030,0.332
65,1751128764.18,138,8.000,6.018,7.352,231.523,21.20,-0.00,-0.94,-0.06,0.06,resume_reinforce,1,0,0,20.62,2.09,0.00,3.79,0.078,0.021,0.027,0.264
66,1751128764.44,123,8.090,6.491,7.614,595.445,21.20,-0.00,-0.94,-0.06,0.23,none,1,0,0,22.23,2.33,0.00,3.69,0.084,0.020,0.032,0.271
67,1751128764.71,119,8.282,6.755,7.778,124.215,21.20,-0.00,-0.95,-0.01,0.30,none,1,0,0,22.95,2.44,0.00,3.69,0.076,0.020,0.031,0.271
68,1751128764.98,140,8.332,6.878,7.946,81.844,21.21,-0.00,-0.95,0.00,0.33,none,1,0,0,23.35,2.50,0.00,3.87,0.077,0.019,0.028,0.259
69,1751128765.24,147,7.954,6.625,7.688,18.338,21.21,-0.00,-0.96,-0.00,0.36,none,1,0,0,23.59,2.54,0.00,3.95,0.075,0.019,0.028,0.253
70,1751128765.49,147,7.359,6.212,7.253,10.101,21.21,-0.00,-0.96,-0.01,0.37,none,1,0,0,23.74,2.56,0.00,3.88,0.074,0.020,0.027,0.258
71,1751128765.75,150,6.549,5.570,6.575,2.878,21.21,-0.00,-0.96,-0.00,0.38,none,1,0,0,23.84,2.58,0.00,3.81,0.082,0.021,0.029,0.263
72,1751128766.01,150,5.888,5.033,5.939,8.754,21.21,-0.00,-0.97,0.00,0.38,none,1,0,0,23.80,2.57,0.00,3.87,0.076,0.019,0.029,0.258
73,1751128766.27,150,5.229,4.285,5.151,1.398,21.21,-0.00,-0.97,0.00,0.39,none,1,0,0,23.98,2.60,0.00,3.85,0.083,0.020,0.028,0.260
74,1751128766.53,150,4.492,3.648,4.386,4.601,21.21,-0.00,-0.97,-0.00,0.40,resume_reinforce,1,0,0,24.02,2.60,0.00,3.96,0.075,0.020,0.026,0.253
75,1751128766.78,150,3.597,2.793,3.549,1.732,21.21,-0.00,-0.97,0.00,0.42,none,1,0,0,24.20,2.63,0.00,3.79,0.075,0.020,0.027,0.264
76,1751128767.05,150,2.730,2.029,2.638,0.551,21.21,-0.00,-0.97,-0.00,0.41,none,1,0,0,24.14,2.62,0.00,3.78,0.089,0.020,0.028,0.265
77,1751128767.31,150,1.793,1.354,1.763,1.550,21.21,-0.00,-0.97,0.00,0.42,none,1,0,0,24.22,2.63,0.00,3.93,0.082,0.020,0.027,0.255
78,1751128767.57,150,1.021,0.814,1.022,1.230,21.21,-0.00,-0.97,0.00,0.42,none,1,0,0,24.24,2.64,0.00,4.08,0.072,0.019,0.027,0.245
79,1751128767.81,150,0.651,0.538,0.650,0.909,21.21,-0.00,-0.97,-0.00,0.43,none,1,0,0,24.27,2.64,0.00,4.05,0.073,0.020,0.026,0.247
80,1751128768.06,150,0.442,0.360,0.427,0.424,21.21,-0.00,-0.97,-0.00,0.43,none,1,0,0,24.23,2.63,0.00,4.04,0.077,0.020,0.028,0.247
81,1751128768.31,150,0.374,0.329,0.356,0.477,21.21,-0.00,-0.97,0.00,0.43,none,1,0,0,24.30,2.64,0.00,4.03,0.074,0.020,0.028,0.248
82,1751128768.55,150,0.256,0.228,0.257,1.343,21.21,-0.00,-0.97,0.00,0.47,none,1,0,0,24.66,2.70,0.00,3.75,0.080,0.020,0.028,0.266
83,1751128768.82,150,0.311,0.283,0.302,4.870,21.21,-0.00,-0.97,-0.00,0.40,resume_reinforce,1,0,0,24.04,2.61,0.00,4.13,0.067,0.021,0.027,0.242
84,1751128769.06,150,0.256,0.235,0.246,1.563,21.21,-0.00,-0.97,-0.00,0.39,none,1,0,0,23.93,2.59,0.00,4.30,0.067,0.020,0.026,0.232
85,1751128769.30,150,0.259,0.238,0.243,0.846,21.21,-0.00,-0.97,-0.01,0.47,none,1,0,0,24.74,2.71,0.00,3.49,0.088,0.020,0.029,0.287
86,1751128769.58,150,0.268,0.254,0.263,0.958,21.21,-0.00,-0.97,-0.00,0.40,none,1,0,0,23.93,2.59,0.00,4.20,0.069,0.019,0.027,0.238
87,1751128769.82,150,0.246,0.234,0.249,0.646,21.21,-0.00,-0.97,-0.00,0.39,none,1,0,0,23.87,2.58,0.00,4.14,0.067,0.019,0.025,0.242
88,1751128770.06,150,0.245,0.229,0.244,1.182,21.21,-0.00,-0.97,-0.00,0.36,none,1,0,0,23.70,2.55,0.00,4.35,0.069,0.019,0.026,0.230
89,1751128770.29,150,0.235,0.215,0.230,0.456,21.21,-0.00,-0.98,-0.00,0.40,none,1,0,0,23.98,2.60,0.00,4.31,0.069,0.021,0.025,0.232
90,1751128770.52,150,0.251,0.231,0.245,1.356,21.21,-0.00,-0.98,-0.00,0.45,none,1,0,0,24.46,2.67,0.00,4.12,0.068,0.019,0.028,0.243
91,1751128770.77,150,0.253,0.231,0.246,0.503,21.21,-0.00,-0.98,-0.00,0.51,none,1,0,0,25.12,2.77,0.00,3.68,0.071,0.020,0.035,0.272
92,1751128771.04,150,0.264,0.241,0.262,2.386,21.21,-0.00,-0.98,0.00,0.45,none,1,0,0,24.52,2.68,0.00,4.20,0.067,0.019,0.027,0.238
93,1751128771.28,150,0.200,0.186,0.203,0.604,21.21,-0.00,-0.98,-0.00,0.41,resume_reinforce,1,0,0,24.06,2.61,0.00,3.97,0.085,0.019,0.026,0.252
