frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
17,1751204820.10,0,0.000,0.000,0.000,0.000,0.00,0.00,-0.85,0.00,0.01,blind_forward,1,0,0,0.00,0.00,0.00,1.00,0.074,0.018,0.022,1.001
18,1751204820.11,150,0.017,0.014,0.017,0.202,0.00,0.00,-0.84,0.00,0.04,none,0,0,0,0.00,0.00,0.00,10.79,0.077,0.025,0.023,0.093
19,1751204820.20,150,2.297,1.339,2.015,62.320,0.01,0.00,-0.85,-0.00,0.26,none,0,0,0,0.00,0.00,0.00,8.49,0.070,0.023,0.022,0.118
20,1751204820.32,149,3.847,2.537,3.472,77.526,0.05,0.00,-0.88,-0.00,0.48,none,0,0,0,0.00,0.00,0.00,8.25,0.077,0.019,0.024,0.121
21,1751204820.44,150,4.531,3.153,4.091,33.530,0.12,-0.00,-0.91,0.00,0.67,none,0,0,0,0.00,0.00,0.00,7.81,0.085,0.019,0.024,0.128
22,1751204820.57,150,4.624,3.272,4.272,16.515,0.22,-0.00,-0.93,0.00,0.87,none,0,0,0,0.00,0.00,0.00,7.38,0.088,0.022,0.024,0.135
23,1751204820.70,150,4.962,3.506,4.624,36.986,0.34,-0.00,-0.95,0.00,1.04,none,0,0,0,0.00,0.00,0.00,7.60,0.087,0.021,0.022,0.132
24,1751204820.83,150,5.192,3.653,4.803,43.340,0.48,-0.00,-0.96,0.00,1.18,none,0,0,0,0.00,0.00,0.00,8.28,0.074,0.020,0.023,0.121
25,1751204820.95,150,5.467,3.802,4.986,37.010,0.62,-0.00,-0.96,0.00,1.30,none,0,0,0,0.00,0.00,0.00,8.52,0.074,0.021,0.023,0.117
26,1751204821.07,150,5.667,4.066,5.195,32.858,0.79,-0.00,-0.97,0.00,1.42,none,0,0,0,0.00,0.00,0.00,7.92,0.084,0.019,0.021,0.126
27,1751204821.20,150,6.430,4.683,5.849,34.571,0.98,-0.00,-0.97,0.00,1.51,none,0,0,0,35.10,4.26,0.00,7.97,0.081,0.019,0.023,0.125
28,1751204821.32,149,7.189,5.351,6.583,39.428,1.15,-0.00,-0.97,0.00,1.58,none,0,0,0,35.80,4.37,0.00,8.95,0.065,0.020,0.024,0.112
29,1751204821.44,150,7.400,5.643,6.895,33.996,1.33,-0.00,-0.97,0.00,1.64,none,0,0,0,36.41,4.46,0.00,8.70,0.067,0.023,0.023,0.115
30,1751204821.55,150,7.506,5.757,6.946,30.803,1.58,-0.00,-0.97,0.00,1.71,none,0,0,0,37.07,4.56,0.00,6.85,0.103,0.018,0.023,0.146
31,1751204821.70,147,7.549,6.039,7.029,50.402,1.77,-0.00,-0.97,0.00,1.75,none,0,0,0,37.48,4.62,0.00,9.02,0.067,0.018,0.024,0.111
32,1751204821.81,147,7.939,6.361,7.396,55.524,1.97,-0.00,-0.97,0.00,1.78,none,0,0,0,37.83,4.67,0.00,8.88,0.067,0.020,0.024,0.113
33,1751204821.92,150,8.004,6.693,7.561,45.366,2.21,-0.00,-0.96,0.00,1.82,none,0,0,0,38.17,4.73,0.00,7.65,0.083,0.021,0.023,0.131
34,1751204822.05,150,8.146,7.312,7.699,54.250,2.42,-0.00,-0.96,0.00,1.84,none,0,0,0,38.43,4.76,0.00,8.56,0.069,0.020,0.025,0.117
35,1751204822.17,150,8.340,7.818,7.884,59.405,2.63,-0.00,-0.96,-0.00,1.83,resume_reinforce,0,0,0,38.29,4.74,0.00,8.67,0.073,0.020,0.021,0.115
36,1751204822.28,150,8.580,8.525,7.915,63.043,2.85,-0.00,-0.95,-0.00,1.76,none,0,0,0,37.60,4.64,0.00,8.09,0.075,0.022,0.023,0.124
37,1751204822.41,149,8.418,7.908,7.885,29.158,3.09,-0.00,-0.94,-0.00,1.74,none,0,0,0,37.44,4.62,0.00,7.22,0.091,0.024,0.022,0.138
38,1751204822.55,149,8.802,7.237,8.043,63.584,3.31,-0.00,-0.93,-0.00,1.76,none,0,0,0,37.57,4.64,0.00,8.16,0.078,0.022,0.022,0.123
39,1751204822.67,150,8.778,6.547,7.867,58.383,3.53,-0.00,-0.92,-0.00,1.78,none,0,0,0,37.82,4.67,0.00,7.72,0.083,0.022,0.022,0.130
40,1751204822.80,150,8.862,5.819,8.022,60.378,3.74,-0.00,-0.92,-0.00,1.81,none,0,0,0,38.07,4.71,0.00,8.28,0.072,0.020,0.026,0.121
41,1751204822.92,150,9.057,5.096,8.341,53.332,3.98,-0.00,-0.91,-0.00,1.83,none,0,0,0,38.33,4.75,0.00,7.61,0.084,0.021,0.025,0.131
42,1751204823.05,150,9.121,4.422,8.470,63.010,4.19,-0.00,-0.91,-0.00,1.85,none,0,0,0,38.54,4.78,0.00,8.79,0.069,0.023,0.021,0.114
43,1751204823.16,147,9.309,3.667,8.565,56.839,4.42,-0.00,-0.90,-0.00,1.87,none,0,0,0,38.73,4.81,0.00,8.51,0.073,0.020,0.023,0.117
44,1751204823.28,150,9.612,2.627,8.895,70.953,4.63,-0.00,-0.90,-0.00,1.89,none,0,0,0,38.88,4.83,0.00,8.69,0.067,0.022,0.022,0.115
45,1751204823.39,150,9.986,1.631,9.026,72.375,4.88,-0.00,-0.89,-0.00,1.90,none,0,0,1,39.04,4.86,0.00,7.50,0.088,0.020,0.022,0.133
46,1751204823.53,148,10.550,0.350,9.653,102.707,5.10,-0.00,-0.89,-0.00,1.92,none,0,0,1,39.15,4.87,0.00,8.84,0.068,0.020,0.024,0.113
47,1751204823.64,143,11.848,0.694,11.075,160.427,5.34,-0.00,-0.89,-0.00,1.93,none,0,0,1,39.26,4.89,0.00,8.06,0.082,0.018,0.021,0.124
48,1751204823.77,150,12.966,1.478,12.360,209.964,5.57,-0.00,-0.88,-0.00,1.93,none,0,0,1,39.34,4.90,0.00,8.10,0.080,0.020,0.022,0.123
49,1751204823.89,149,13.393,2.048,13.182,108.498,5.78,-0.00,-0.88,-0.00,1.94,none,0,0,0,39.41,4.91,0.00,8.96,0.067,0.018,0.022,0.112
50,1751204824.00,150,13.583,2.641,13.624,114.545,6.01,-0.00,-0.88,-0.00,1.95,none,0,0,0,39.46,4.92,0.00,8.90,0.072,0.019,0.022,0.112
51,1751204824.11,148,13.920,2.737,14.020,79.273,6.28,-0.00,-0.88,-0.00,1.95,none,0,0,0,39.52,4.93,0.00,7.14,0.091,0.024,0.024,0.140
52,1751204824.25,146,14.253,3.188,14.391,119.095,6.49,-0.00,-0.88,-0.00,1.96,none,0,0,0,39.56,4.93,0.00,9.31,0.064,0.018,0.022,0.107
53,1751204824.36,148,14.720,3.534,14.639,107.475,6.70,-0.00,-0.88,-0.00,1.96,resume_reinforce,0,0,0,39.59,4.94,0.00,9.18,0.065,0.018,0.023,0.109
54,1751204824.47,141,14.939,3.768,14.788,87.789,6.93,-0.00,-0.87,-0.00,1.96,none,0,0,0,39.62,4.94,0.00,8.48,0.075,0.018,0.022,0.118
55,1751204824.59,145,14.862,4.144,15.267,104.984,7.15,0.00,-0.87,-0.00,1.96,none,0,0,0,39.64,4.95,0.00,8.90,0.071,0.020,0.022,0.112
56,1751204824.70,148,14.431,4.470,15.232,81.663,7.39,0.00,-0.87,-0.00,1.97,none,0,0,0,39.67,4.95,0.00,8.09,0.080,0.020,0.022,0.124
57,1751204824.82,146,13.796,4.674,14.548,91.420,7.61,0.00,-0.87,-0.00,1.97,none,0,0,0,39.68,4.95,0.00,9.06,0.066,0.020,0.023,0.110
58,1751204824.93,149,12.951,4.246,13.562,106.703,7.83,0.00,-0.87,-0.00,1.97,none,0,0,0,39.70,4.95,0.00,8.95,0.066,0.019,0.024,0.112
59,1751204825.05,145,13.065,4.030,13.421,109.983,8.04,0.00,-0.87,-0.00,1.97,none,0,0,0,39.71,4.96,0.00,9.10,0.067,0.018,0.023,0.110
60,1751204825.16,144,13.217,3.695,13.387,112.470,8.26,0.00,-0.87,-0.00,1.97,none,0,0,0,39.72,4.96,0.00,9.17,0.066,0.021,0.021,0.109
61,1751204825.26,142,13.242,3.746,13.404,117.871,8.50,0.00,-0.87,-0.00,1.97,none,0,0,0,39.73,4.96,0.00,8.20,0.074,0.022,0.023,0.122
62,1751204825.39,147,13.414,3.508,13.506,96.871,8.73,0.00,-0.87,-0.00,1.97,none,0,0,0,39.73,4.96,0.00,8.61,0.070,0.019,0.026,0.116
63,1751204825.50,145,13.354,3.427,13.668,95.256,8.95,0.00,-0.87,-0.00,1.97,none,0,0,0,39.74,4.96,0.00,8.99,0.068,0.019,0.022,0.111
64,1751204825.61,146,13.692,3.434,13.525,103.283,9.17,0.00,-0.87,-0.00,1.97,none,0,0,0,39.74,4.96,0.00,9.03,0.068,0.018,0.023,0.111
65,1751204825.73,148,14.103,3.290,13.291,109.666,9.39,0.00,-0.87,-0.00,1.97,none,0,0,0,39.75,4.96,0.00,8.98,0.066,0.022,0.022,0.111
66,1751204825.84,147,14.350,3.202,13.406,138.027,9.60,0.00,-0.86,-0.00,1.98,none,0,0,0,39.75,4.96,0.00,9.04,0.068,0.018,0.022,0.111
67,1751204825.95,146,14.465,3.032,13.316,109.138,9.82,0.00,-0.86,-0.00,1.98,none,0,0,1,39.76,4.96,0.00,8.64,0.067,0.019,0.027,0.116
68,1751204826.06,147,14.313,3.213,13.678,129.365,10.04,0.00,-0.86,-0.00,1.98,none,0,0,0,39.76,4.96,0.00,9.01,0.069,0.018,0.023,0.111
69,1751204826.17,147,14.336,3.267,13.783,96.574,10.30,0.00,-0.86,-0.00,1.98,none,0,0,0,39.76,4.96,0.00,7.79,0.082,0.020,0.025,0.128
70,1751204826.30,144,14.316,3.550,13.749,97.884,10.52,0.00,-0.86,-0.00,1.98,none,0,0,0,39.76,4.96,0.00,8.79,0.067,0.022,0.023,0.114
71,1751204826.42,144,14.634,3.803,13.675,104.896,10.77,0.00,-0.86,-0.00,1.98,none,0,0,0,39.76,4.96,0.00,7.92,0.085,0.017,0.023,0.126
72,1751204826.54,141,14.621,3.963,13.484,88.167,11.02,0.00,-0.86,-0.00,1.98,resume_reinforce,0,0,0,39.77,4.96,0.00,8.23,0.078,0.020,0.023,0.122
73,1751204826.66,146,14.545,4.189,13.410,90.198,11.25,0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.47,0.073,0.019,0.025,0.118
74,1751204826.78,145,14.113,4.477,13.784,93.486,11.47,0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.70,0.071,0.019,0.021,0.115
75,1751204826.90,149,13.834,4.854,13.757,87.495,11.74,0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,7.30,0.088,0.021,0.028,0.137
76,1751204827.03,148,13.879,5.025,13.652,100.222,11.96,0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.89,0.071,0.019,0.023,0.112
77,1751204827.15,146,13.771,5.052,13.897,98.449,12.21,0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.14,0.078,0.019,0.023,0.123
78,1751204827.27,139,13.761,4.858,13.716,93.244,12.47,0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,7.20,0.091,0.021,0.025,0.139
79,1751204827.41,144,13.646,4.846,13.420,92.732,12.71,0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.56,0.071,0.019,0.025,0.117
80,1751204827.52,143,13.624,4.750,13.480,91.333,12.93,0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.59,0.072,0.020,0.022,0.116
81,1751204827.64,149,13.565,4.722,13.371,110.405,13.16,0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.71,0.067,0.021,0.023,0.115
82,1751204827.76,146,13.575,4.743,13.222,94.723,13.40,0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.13,0.081,0.020,0.023,0.123
83,1751204827.88,146,13.649,4.800,13.390,103.155,13.64,0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.05,0.080,0.019,0.022,0.124
84,1751204828.00,142,13.609,4.609,13.371,87.861,13.87,0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.55,0.069,0.023,0.023,0.117
85,1751204828.12,146,13.605,4.370,13.417,82.886,14.09,0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,9.08,0.066,0.020,0.024,0.110
86,1751204828.23,144,13.660,4.324,13.750,127.628,14.33,0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.34,0.071,0.023,0.025,0.120
87,1751204828.35,148,13.710,4.386,13.613,82.377,14.59,0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,7.37,0.092,0.018,0.023,0.136
88,1751204828.49,141,13.948,4.646,13.544,109.063,14.82,0.00,-0.86,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.68,0.071,0.021,0.023,0.115
89,1751204828.60,148,14.126,4.740,13.800,136.723,15.05,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.34,0.070,0.022,0.024,0.120
90,1751204828.72,145,14.102,4.852,13.701,91.753,15.29,0.00,-0.85,-0.00,1.98,resume_reinforce,0,0,0,39.77,4.97,0.00,8.44,0.070,0.021,0.026,0.118
91,1751204828.84,149,13.796,4.771,13.868,91.635,15.51,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,9.12,0.065,0.020,0.024,0.110
92,1751204828.95,139,13.712,4.717,14.096,99.334,15.74,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.39,0.075,0.018,0.022,0.119
93,1751204829.07,147,13.797,4.525,13.990,114.829,15.96,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,9.08,0.069,0.018,0.024,0.110
94,1751204829.18,148,14.207,4.570,14.343,118.345,16.18,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.93,0.068,0.019,0.023,0.112
95,1751204829.29,146,14.241,4.646,14.719,93.914,16.45,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,7.15,0.092,0.020,0.025,0.140
96,1751204829.43,150,14.696,4.835,15.000,114.777,16.67,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.87,0.068,0.020,0.024,0.113
97,1751204829.54,149,15.183,4.968,15.818,206.261,16.91,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.42,0.072,0.023,0.022,0.119
98,1751204829.66,150,14.559,5.053,15.453,65.207,17.14,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.92,0.068,0.020,0.024,0.112
99,1751204829.77,149,13.932,5.338,14.858,56.274,17.38,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.04,0.080,0.019,0.022,0.124
100,1751204829.90,150,13.481,5.761,14.547,69.832,17.61,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.75,0.069,0.020,0.023,0.114
101,1751204830.01,150,13.082,6.342,14.057,71.653,17.83,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.77,0.068,0.021,0.022,0.114
102,1751204830.13,149,12.533,7.048,13.559,59.166,18.06,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.43,0.073,0.022,0.023,0.119
103,1751204830.24,135,12.076,7.900,13.158,75.085,18.30,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.24,0.074,0.022,0.022,0.121
104,1751204830.37,143,11.411,8.471,12.298,68.358,18.54,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.46,0.070,0.024,0.022,0.118
105,1751204830.48,140,10.922,9.056,11.623,57.867,18.79,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,7.99,0.081,0.020,0.023,0.125
106,1751204830.61,149,10.071,9.465,10.614,70.179,19.02,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.41,0.074,0.020,0.022,0.119
107,1751204830.73,146,9.361,10.005,9.409,64.014,19.25,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.42,0.075,0.021,0.024,0.119
108,1751204830.85,149,9.610,10.415,9.604,70.586,19.49,0.00,-0.85,-0.00,1.98,resume_reinforce,0,0,0,39.77,4.97,0.00,8.35,0.071,0.022,0.024,0.120
109,1751204830.97,149,9.933,10.806,9.900,68.325,19.74,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.10,0.075,0.024,0.024,0.123
110,1751204831.09,148,10.431,10.965,10.314,86.190,19.96,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.76,0.068,0.021,0.022,0.114
111,1751204831.20,149,11.030,11.225,11.228,91.384,20.19,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.45,0.073,0.020,0.023,0.118
112,1751204831.32,144,12.593,11.319,12.936,98.911,20.44,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.13,0.076,0.021,0.024,0.123
113,1751204831.45,145,13.353,11.559,14.195,113.622,20.66,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.61,0.073,0.020,0.022,0.116
114,1751204831.56,134,13.749,12.237,15.920,132.879,20.95,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,6.91,0.096,0.022,0.023,0.145
115,1751204831.71,143,15.121,13.391,16.939,197.222,21.18,0.00,-0.85,-0.00,1.98,none,0,0,0,39.77,4.97,0.00,8.71,0.073,0.019,0.023,0.115
116,1751204831.82,145,16.852,14.744,19.551,251.704,21.20,-0.00,-0.85,0.21,0.06,none,1,0,0,20.60,2.09,0.00,8.22,0.077,0.016,0.025,0.122
117,1751204831.94,135,19.044,15.172,21.952,348.780,21.20,-0.00,-0.85,0.23,0.14,none,1,0,0,21.39,2.21,0.00,8.93,0.066,0.021,0.024,0.112
118,1751204832.05,128,20.920,17.082,23.733,447.874,21.20,-0.00,-0.85,0.22,0.17,none,1,0,0,21.72,2.26,0.00,9.04,0.063,0.019,0.026,0.111
119,1751204832.17,121,22.215,17.982,24.925,236.983,21.20,-0.00,-0.85,0.21,0.21,none,1,0,0,22.13,2.32,0.00,9.27,0.066,0.018,0.023,0.108
120,1751204832.27,132,23.234,18.395,25.184,190.802,21.20,-0.00,-0.85,0.19,0.23,none,1,0,0,22.25,2.34,0.00,8.48,0.066,0.021,0.030,0.118
121,1751204832.39,143,23.758,18.503,24.941,211.011,21.20,-0.00,-0.85,0.17,0.25,none,1,0,0,22.49,2.37,0.00,8.81,0.068,0.018,0.024,0.113
122,1751204832.50,150,22.162,17.995,23.225,46.648,21.20,-0.00,-0.86,0.14,0.28,none,1,0,0,22.78,2.42,0.00,8.93,0.070,0.018,0.023,0.112
123,1751204832.62,145,21.487,17.351,22.247,63.747,21.20,-0.00,-0.86,0.12,0.26,none,1,0,0,22.64,2.40,0.00,9.45,0.063,0.018,0.023,0.106
124,1751204832.72,149,20.263,15.813,19.890,11.725,21.20,-0.00,-0.86,0.11,0.28,none,1,0,0,22.75,2.41,0.00,9.06,0.065,0.019,0.024,0.110
125,1751204832.83,150,18.037,13.689,18.107,6.309,21.20,-0.00,-0.86,0.09,0.28,none,1,0,0,22.78,2.42,0.00,8.66,0.067,0.018,0.028,0.115
