frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
17,1751214487.01,0,0.000,0.000,0.000,0.000,0.00,0.00,-0.84,0.00,0.01,blind_forward,1,0,0,0.00,0.00,0.00,1.00,0.102,0.021,0.021,0.996
18,1751214487.01,150,0.028,0.021,0.027,0.672,0.00,-0.00,-0.84,0.00,0.07,none,0,0,0,0.00,0.00,0.00,8.90,0.072,0.022,0.022,0.112
19,1751214487.12,150,2.877,2.285,2.802,81.614,0.02,-0.00,-0.86,0.00,0.31,none,0,0,0,0.00,0.00,0.00,8.15,0.073,0.021,0.026,0.123
20,1751214487.25,150,3.001,2.575,3.151,53.217,0.07,-0.00,-0.88,0.00,0.53,none,0,0,0,0.00,0.00,0.00,8.00,0.078,0.024,0.022,0.125
21,1751214487.37,150,3.437,2.745,3.449,12.943,0.17,-0.00,-0.92,0.00,0.77,none,0,0,0,0.00,0.00,0.00,6.13,0.113,0.020,0.028,0.163
22,1751214487.54,150,4.109,3.281,4.166,33.179,0.27,-0.00,-0.94,0.00,0.94,none,0,0,0,0.00,0.00,0.00,8.12,0.076,0.020,0.024,0.123
23,1751214487.66,150,4.474,3.488,4.419,35.265,0.42,-0.00,-0.95,0.00,1.12,none,0,0,0,0.00,0.00,0.00,7.17,0.092,0.025,0.023,0.139
