frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
17,1751134164.94,150,0.014,0.007,0.012,0.078,0.00,0.00,-0.85,0.00,0.01,none,1,0,0,20.07,2.01,0.00,1.00,0.083,0.019,0.022,0.998
18,1751134164.95,150,0.039,0.022,0.042,0.500,0.00,0.00,-0.85,0.00,0.01,none,0,0,0,20.12,2.02,0.00,4.27,0.076,0.019,0.022,0.234
19,1751134165.19,150,0.048,0.038,0.065,0.759,0.00,0.00,-0.85,0.00,0.01,none,0,0,0,20.13,2.02,0.00,4.12,0.072,0.022,0.022,0.243
20,1751134165.43,150,0.060,0.046,0.077,0.707,0.00,0.00,-0.86,0.00,0.01,none,0,0,0,20.13,2.02,0.00,4.15,0.086,0.022,0.022,0.241
21,1751134165.67,150,0.061,0.048,0.083,0.804,0.00,0.00,-0.86,0.00,0.01,none,0,0,0,20.12,2.02,0.00,4.47,0.068,0.019,0.021,0.224
22,1751134165.89,150,0.062,0.050,0.085,0.703,0.00,0.00,-0.86,0.00,0.01,none,0,0,0,20.10,2.02,0.00,4.46,0.069,0.018,0.025,0.224
23,1751134166.12,150,0.060,0.058,0.086,0.825,0.00,0.00,-0.86,0.00,0.01,resume_reinforce,0,0,0,20.09,2.01,0.00,4.22,0.068,0.022,0.022,0.237
24,1751134166.35,150,0.816,0.865,0.871,208.531,0.02,-0.00,-0.88,0.00,0.34,none,0,0,0,0.00,0.00,0.00,4.04,0.075,0.019,0.023,0.248
25,1751134166.60,149,1.196,1.038,1.261,13.722,0.14,-0.00,-0.93,0.00,0.72,none,0,0,0,0.00,0.00,0.00,4.11,0.078,0.020,0.022,0.243
26,1751134166.85,146,1.724,1.452,1.935,51.482,0.36,-0.00,-0.97,0.00,1.06,none,0,0,0,0.00,0.00,0.00,4.00,0.073,0.020,0.024,0.250
27,1751134167.10,146,2.450,1.992,2.794,53.768,0.65,-0.00,-0.98,0.00,1.32,none,0,0,0,0.00,0.00,0.00,4.17,0.073,0.021,0.024,0.240
28,1751134167.34,148,3.163,2.653,3.665,66.949,0.97,-0.00,-0.99,0.00,1.50,none,0,0,0,0.00,0.00,0.00,4.43,0.068,0.020,0.022,0.226
29,1751134167.56,144,3.818,3.274,4.517,88.392,1.35,-0.00,-0.99,0.00,1.65,none,0,0,0,36.47,4.47,0.00,4.05,0.082,0.022,0.021,0.247
30,1751134167.81,143,4.406,3.935,5.281,52.158,1.79,-0.00,-0.99,0.00,1.75,none,0,0,0,37.52,4.63,0.00,3.89,0.081,0.022,0.025,0.257
31,1751134168.06,149,5.055,4.556,6.014,48.928,2.24,-0.00,-0.98,-0.00,1.82,none,0,0,0,38.22,4.73,0.00,3.93,0.092,0.021,0.022,0.255
32,1751134168.32,150,5.722,5.353,6.790,65.953,2.75,-0.00,-0.98,-0.00,1.87,none,0,0,0,38.74,4.81,0.00,3.61,0.079,0.023,0.025,0.277
33,1751134168.60,148,6.437,5.961,7.492,62.351,3.23,-0.00,-0.98,-0.00,1.91,resume_reinforce,0,0,0,39.07,4.86,0.00,3.95,0.077,0.020,0.025,0.253
34,1751134168.85,150,6.593,6.051,7.617,53.883,3.73,-0.00,-0.97,-0.00,1.93,none,0,0,0,39.30,4.89,0.00,3.82,0.090,0.022,0.021,0.262
35,1751134169.11,150,6.904,5.858,7.838,102.771,4.26,-0.00,-0.97,-0.00,1.95,none,0,0,0,39.46,4.92,0.00,3.64,0.080,0.022,0.022,0.274
36,1751134169.39,150,6.982,5.389,7.617,109.715,4.79,-0.00,-0.97,-0.00,1.96,none,0,0,0,39.56,4.93,0.00,3.72,0.076,0.021,0.022,0.269
37,1751134169.66,150,7.057,4.925,7.414,178.710,5.27,-0.00,-0.97,-0.00,1.96,none,0,0,0,39.62,4.94,0.00,4.09,0.082,0.019,0.024,0.244
38,1751134169.90,144,7.130,4.344,7.403,293.905,5.74,-0.00,-0.97,-0.00,1.97,none,0,0,0,39.67,4.95,0.00,4.05,0.087,0.020,0.023,0.247
39,1751134170.15,150,7.197,3.868,7.316,75.662,6.22,-0.00,-0.97,0.00,1.97,none,0,0,0,39.70,4.96,0.00,4.14,0.081,0.021,0.022,0.241
40,1751134170.39,144,7.301,3.399,6.541,75.318,6.78,-0.00,-0.97,0.00,1.97,none,0,0,0,39.73,4.96,0.00,3.52,0.085,0.021,0.024,0.284
41,1751134170.67,147,7.456,3.015,6.729,90.327,7.27,-0.00,-0.97,0.00,1.97,none,0,0,0,39.74,4.96,0.00,4.00,0.073,0.019,0.024,0.250
42,1751134170.92,149,7.545,2.517,6.706,70.818,7.75,-0.00,-0.96,0.00,1.98,resume_reinforce,0,0,1,39.75,4.96,0.00,4.05,0.074,0.024,0.024,0.247
43,1751134171.17,149,7.545,2.154,6.708,80.024,8.29,-0.00,-0.96,0.00,1.98,none,0,0,1,39.76,4.96,0.00,3.66,0.099,0.020,0.024,0.273
44,1751134171.44,150,7.588,1.619,6.623,73.558,8.78,-0.00,-0.96,0.00,1.98,none,0,0,1,39.76,4.96,0.00,4.03,0.073,0.020,0.023,0.248
45,1751134171.69,150,7.589,1.796,6.718,76.477,9.30,-0.00,-0.96,0.00,1.98,none,0,0,1,39.77,4.96,0.00,3.84,0.072,0.021,0.027,0.260
46,1751134171.95,148,7.587,1.960,6.940,103.796,9.76,-0.00,-0.96,0.00,1.98,none,0,0,1,39.77,4.97,0.00,4.19,0.069,0.022,0.024,0.239
47,1751134172.19,150,7.535,2.040,7.006,85.234,10.33,-0.00,-0.96,0.00,1.98,none,0,0,0,39.77,4.97,0.00,3.51,0.091,0.022,0.023,0.285
