frame,flow_left,flow_center,flow_right,delta_left,delta_center,delta_right,flow_std,left_count,center_count,right_count,brake_thres,dodge_thres,probe_req,fps,state,collided,obstacle,side_safe,pos_x,pos_y,pos_z,yaw,speed,time,features,simgetimage_s,decode_s,processing_s,loop_s
142,15.085,9.688,9.789,-0.327,0.877,0.296,100.422,1,31,115,6.06,2.53,0.00,17.79,none,0,1,1,20.61,2.89,-0.22,-0.87,0.35,1751309603.34,147,0.076,0.021,0.026,0.056
143,13.741,9.464,9.571,-1.344,-0.224,-0.218,14.005,3,27,120,5.69,2.35,0.00,12.10,none,0,1,1,20.62,2.92,-0.23,-0.65,0.23,1751309603.40,150,0.087,0.022,0.023,0.083
144,14.939,10.041,9.702,1.198,0.577,0.131,63.940,3,26,117,5.38,2.19,0.00,8.16,none,0,1,1,20.63,2.94,-0.24,-0.49,0.13,1751309603.48,146,0.076,0.020,0.024,0.122
145,14.627,10.189,9.509,-0.312,0.148,-0.193,37.617,2,34,114,5.36,2.18,0.00,8.21,none,0,1,1,20.63,2.94,-0.25,-0.41,0.12,1751309603.60,150,0.074,0.020,0.026,0.122
146,13.562,9.881,9.092,-1.065,-0.308,-0.417,21.844,2,28,119,5.78,2.39,0.00,6.09,none,0,1,1,20.63,2.91,-0.27,-0.36,0.26,1751309603.73,149,0.115,0.021,0.024,0.164
147,12.759,9.552,8.908,-0.803,-0.330,-0.184,17.619,4,32,114,6.12,2.56,0.00,7.38,none,0,1,1,20.63,2.87,-0.28,-0.34,0.38,1751309603.89,150,0.089,0.021,0.023,0.135
148,12.169,9.214,8.732,-0.591,-0.337,-0.176,20.483,4,25,120,6.43,2.72,0.00,7.65,none,0,1,1,20.63,2.81,-0.28,-0.33,0.48,1751309604.02,149,0.085,0.022,0.024,0.131
149,11.288,8.187,8.326,-0.881,-1.028,-0.406,33.371,5,25,118,6.68,2.84,0.00,8.23,none,0,1,1,20.62,2.75,-0.28,-0.33,0.56,1751309604.15,148,0.073,0.021,0.024,0.121
150,10.330,7.436,7.982,-0.958,-0.751,-0.345,39.455,4,23,123,6.89,2.94,0.00,8.28,none,0,1,1,20.62,2.68,-0.29,-0.33,0.63,1751309604.28,150,0.074,0.021,0.024,0.121
151,9.308,6.786,7.584,-1.022,-0.650,-0.398,46.248,4,16,126,7.07,3.03,0.00,8.08,resume,0,0,0,20.62,2.60,-0.29,-0.33,0.69,1751309604.40,146,0.077,0.021,0.022,0.124
152,8.542,5.756,7.399,-0.766,-1.030,-0.185,45.203,1,16,129,7.51,3.25,0.00,6.78,none,0,0,1,20.62,2.49,-0.25,-0.20,0.84,1751309604.52,146,0.101,0.022,0.024,0.147
153,10.707,6.520,7.968,2.165,0.765,0.568,106.187,4,13,131,7.46,3.23,0.00,8.58,none,0,0,0,20.64,2.42,-0.20,-0.16,0.82,1751309604.67,148,0.070,0.021,0.023,0.117
154,8.968,6.176,8.301,-1.739,-0.344,0.333,86.497,13,42,94,7.48,3.24,0.00,8.61,none,0,0,0,20.68,2.34,-0.15,-0.05,0.83,1751309604.78,149,0.073,0.019,0.023,0.116
155,8.099,6.306,8.693,-0.869,0.130,0.391,43.336,7,54,89,7.70,3.35,0.00,8.01,none,0,0,1,20.75,2.28,-0.10,0.08,0.90,1751309604.90,150,0.078,0.021,0.023,0.125
156,7.891,6.453,9.175,-0.208,0.147,0.483,58.888,9,62,76,8.02,3.51,0.00,8.10,none,0,0,1,20.84,2.22,-0.06,0.17,1.01,1751309605.03,147,0.077,0.020,0.024,0.123
157,8.040,6.856,9.512,0.149,0.403,0.337,46.671,7,61,81,8.42,3.71,0.00,7.13,none,0,0,1,20.97,2.17,-0.03,0.20,1.14,1751309605.15,149,0.093,0.021,0.024,0.140
158,8.255,7.529,9.927,0.215,0.673,0.415,46.574,7,61,82,6.65,2.82,0.00,1.53,dodge_left,0,1,1,21.61,2.02,-0.09,0.64,0.55,1751309605.29,150,0.093,0.022,0.023,0.652
159,8.670,8.093,10.284,0.415,0.564,0.357,53.890,6,68,71,6.61,2.81,0.00,17.32,none,0,1,1,21.61,2.02,-0.09,0.64,0.54,1751309605.94,145,0.067,0.020,0.024,0.058
160,7.995,8.223,10.382,-0.675,0.131,0.098,31.513,0,91,56,6.05,2.53,0.00,16.16,none,0,1,1,21.64,2.01,-0.11,0.64,0.35,1751309606.00,147,0.073,0.022,0.023,0.062
161,7.267,8.795,10.873,-0.728,0.571,0.491,74.219,0,105,44,5.77,2.39,0.00,10.56,none,0,1,1,21.67,1.99,-0.12,0.79,0.26,1751309606.06,149,0.087,0.021,0.025,0.095
162,8.307,9.327,11.069,1.040,0.532,0.197,77.654,2,97,50,5.90,2.45,0.00,8.12,none,0,1,1,21.69,1.96,-0.12,0.91,0.30,1751309606.16,149,0.077,0.021,0.025,0.123
163,7.659,9.177,10.885,-0.648,-0.150,-0.184,68.845,1,106,42,6.13,2.57,0.00,8.45,none,0,1,1,21.70,1.92,-0.12,0.97,0.38,1751309606.28,149,0.071,0.021,0.024,0.118
164,6.460,9.237,10.627,-1.199,0.060,-0.257,25.697,0,103,47,6.38,2.69,0.00,8.27,none,0,1,1,21.70,1.87,-0.12,1.01,0.46,1751309606.40,150,0.074,0.021,0.024,0.121
165,6.096,9.031,10.478,-0.364,-0.207,-0.149,10.228,0,105,44,6.62,2.81,0.00,8.05,none,0,1,1,21.71,1.81,-0.12,1.02,0.54,1751309606.52,149,0.078,0.020,0.024,0.124
166,6.534,9.215,10.407,0.438,0.184,-0.072,22.682,1,102,45,6.84,2.92,0.00,8.09,none,0,1,1,21.71,1.74,-0.12,1.03,0.61,1751309606.64,148,0.073,0.024,0.024,0.124
167,6.867,9.139,10.228,0.333,-0.076,-0.179,37.041,1,105,43,7.00,3.00,0.00,8.72,none,0,1,1,21.71,1.67,-0.12,1.03,0.67,1751309606.77,149,0.070,0.020,0.024,0.115
168,6.860,8.761,9.906,-0.007,-0.378,-0.322,40.019,3,102,45,7.17,3.08,0.00,8.10,none,0,1,1,21.72,1.58,-0.12,1.04,0.72,1751309606.88,150,0.076,0.022,0.024,0.123
169,6.449,8.545,9.647,-0.411,-0.215,-0.259,47.595,2,104,43,6.20,2.60,0.00,7.69,none,1,1,1,21.72,1.51,-0.12,1.02,0.40,1751309607.00,149,0.082,0.023,0.023,0.130
170,7.171,8.582,9.429,0.722,0.037,-0.218,42.671,2,102,45,5.94,2.47,0.00,8.32,none,0,1,1,21.72,1.56,-0.13,0.95,0.31,1751309607.13,149,0.076,0.021,0.023,0.120
171,8.984,8.373,9.330,1.813,-0.209,-0.099,59.489,5,94,51,5.58,2.29,0.00,7.26,none,0,1,1,21.72,1.59,-0.14,0.90,0.19,1751309607.25,150,0.093,0.020,0.023,0.138
172,8.080,7.693,8.961,-0.904,-0.681,-0.369,25.162,3,98,49,5.37,2.19,0.00,7.24,none,0,1,1,21.72,1.59,-0.16,0.87,0.12,1751309607.39,150,0.082,0.023,0.027,0.138
173,6.426,6.778,8.092,-1.654,-0.915,-0.868,4.456,1,105,44,5.57,2.29,0.00,8.26,none,0,1,1,21.72,1.58,-0.17,0.85,0.19,1751309607.53,150,0.075,0.021,0.026,0.121
174,6.929,5.899,7.240,0.503,-0.878,-0.852,8.664,2,103,45,5.92,2.46,0.00,7.42,none,0,1,1,21.72,1.55,-0.18,0.84,0.31,1751309607.65,150,0.085,0.021,0.025,0.135
175,7.668,5.328,6.675,0.740,-0.572,-0.565,18.034,1,106,43,6.25,2.62,0.00,7.85,none,0,1,1,21.72,1.51,-0.19,0.84,0.42,1751309607.79,150,0.082,0.021,0.023,0.127
176,7.872,4.929,6.302,0.204,-0.398,-0.373,24.498,1,100,49,5.27,2.14,0.00,7.78,resume,1,0,1,21.72,1.51,-0.20,0.80,0.09,1751309607.91,150,0.078,0.024,0.024,0.129
177,7.417,4.504,5.895,-0.455,-0.426,-0.408,15.452,4,101,45,5.46,2.23,0.00,1.59,dodge_right,1,1,1,21.80,1.50,-0.13,0.37,0.15,1751309608.04,150,0.081,0.021,0.024,0.628
