frame,flow_left,flow_center,flow_right,delta_left,delta_center,delta_right,flow_std,left_count,center_count,right_count,brake_thres,dodge_thres,probe_req,fps,state,collided,obstacle,side_safe,pos_x,pos_y,pos_z,yaw,speed,time,features,simgetimage_s,decode_s,processing_s,loop_s
33,7.013,4.135,7.355,0.426,0.574,0.466,52.151,69,2,78,13.27,4.73,0.00,8.07,none,0,0,1,2.17,-0.00,0.04,0.00,1.82,1751310347.00,149,0.082,0.021,0.021,0.124
34,7.385,4.720,7.790,0.371,0.585,0.435,61.171,74,2,74,13.37,4.77,0.00,8.31,none,0,0,1,2.39,-0.00,0.04,-0.00,1.84,1751310347.12,150,0.072,0.024,0.023,0.120
35,7.732,5.737,8.041,0.347,1.017,0.251,55.518,73,1,76,12.99,4.62,0.00,8.14,resume_reinforce,0,0,1,2.61,-0.00,0.03,-0.00,1.75,1751310347.24,150,0.080,0.018,0.021,0.123
36,8.116,6.212,8.354,0.384,0.474,0.313,44.547,70,1,74,12.47,4.43,0.00,8.06,none,0,0,1,2.82,-0.00,0.01,-0.00,1.62,1751310347.37,145,0.081,0.020,0.022,0.124
37,8.296,8.132,8.520,0.180,1.920,0.167,50.178,74,2,69,12.34,4.38,0.00,7.96,none,0,0,1,3.01,-0.00,-0.00,-0.00,1.59,1751310347.49,145,0.080,0.021,0.023,0.126
38,8.288,9.788,8.398,-0.008,1.656,-0.122,39.057,73,2,75,12.43,4.41,0.00,7.10,none,0,0,1,3.24,-0.00,-0.00,-0.00,1.61,1751310347.62,150,0.094,0.022,0.023,0.141
39,8.357,10.236,8.449,0.068,0.448,0.050,53.507,69,2,79,12.58,4.47,0.00,8.26,none,0,0,1,3.43,-0.00,0.01,-0.00,1.65,1751310347.76,150,0.076,0.020,0.023,0.121
40,8.527,10.689,8.514,0.170,0.454,0.065,63.016,69,1,80,12.76,4.53,0.00,8.29,none,0,0,1,3.64,-0.00,0.01,-0.00,1.69,1751310347.88,150,0.076,0.022,0.022,0.121
41,8.631,11.024,8.547,0.104,0.335,0.034,55.854,75,2,68,12.94,4.60,0.00,7.16,none,0,0,1,3.87,-0.00,0.02,-0.00,1.74,1751310348.00,145,0.096,0.020,0.021,0.140
42,8.917,10.569,8.579,0.286,-0.455,0.032,61.055,74,3,73,13.10,4.66,0.00,7.92,none,0,0,1,4.09,-0.00,0.03,-0.00,1.77,1751310348.14,150,0.081,0.020,0.023,0.126
43,9.203,9.926,8.794,0.286,-0.643,0.214,64.484,79,4,66,13.22,4.71,0.00,8.37,none,0,0,1,4.31,-0.00,0.03,-0.00,1.81,1751310348.26,149,0.074,0.023,0.022,0.119
44,9.318,9.211,8.936,0.115,-0.714,0.142,61.982,76,4,66,13.33,4.75,0.00,8.58,none,0,0,1,4.52,-0.00,0.03,-0.00,1.83,1751310348.38,146,0.073,0.019,0.023,0.117
45,9.429,7.997,9.294,0.111,-1.214,0.358,71.255,75,4,71,13.42,4.78,0.00,8.51,none,0,0,1,4.74,-0.00,0.03,-0.00,1.86,1751310348.50,150,0.071,0.022,0.024,0.117
46,9.796,7.303,9.752,0.367,-0.694,0.458,85.798,78,6,66,13.51,4.82,0.00,7.52,none,0,0,1,4.98,-0.00,0.03,-0.00,1.88,1751310348.62,150,0.086,0.022,0.023,0.133
47,10.419,5.237,10.724,0.623,-2.066,0.972,143.532,75,5,68,13.57,4.84,0.00,8.77,none,0,0,1,5.19,-0.00,0.03,-0.00,1.89,1751310348.75,148,0.071,0.019,0.022,0.114
48,11.708,3.778,12.117,1.289,-1.459,1.393,174.142,58,34,54,13.63,4.86,0.00,7.77,none,0,0,1,5.44,-0.00,0.03,-0.00,1.91,1751310348.87,146,0.087,0.019,0.022,0.129
49,12.551,3.795,12.898,0.843,0.017,0.781,221.099,40,59,50,13.68,4.88,0.00,8.37,none,0,0,1,5.67,-0.00,0.03,-0.00,1.92,1751310348.99,149,0.076,0.019,0.022,0.119
50,12.733,3.498,13.234,0.181,-0.297,0.336,88.175,53,13,82,13.72,4.89,0.00,7.93,none,0,0,1,5.91,-0.00,0.02,-0.00,1.93,1751310349.11,148,0.085,0.018,0.022,0.126
51,13.138,2.981,13.795,0.405,-0.517,0.562,122.381,55,9,83,13.74,4.90,0.00,9.20,none,0,0,0,6.12,-0.00,0.02,-0.00,1.94,1751310349.24,147,0.064,0.018,0.025,0.109
52,13.598,3.363,14.359,0.461,0.382,0.563,108.739,50,12,87,13.77,4.91,0.00,8.72,none,0,0,0,6.35,-0.00,0.02,-0.00,1.94,1751310349.35,149,0.066,0.023,0.024,0.115
53,14.179,3.939,14.813,0.580,0.576,0.454,98.940,38,16,95,13.80,4.92,0.00,7.18,resume_reinforce,0,0,0,6.61,-0.00,0.02,-0.00,1.95,1751310349.46,149,0.096,0.019,0.022,0.139
54,14.631,4.486,15.414,0.452,0.547,0.601,140.038,33,18,94,13.82,4.93,0.00,8.20,none,0,0,0,6.85,-0.00,0.02,-0.00,1.95,1751310349.60,145,0.078,0.017,0.025,0.122
55,14.995,5.017,15.653,0.364,0.531,0.239,137.443,46,13,91,13.83,4.94,0.00,8.90,none,0,0,0,7.07,-0.00,0.02,-0.00,1.96,1751310349.72,150,0.069,0.021,0.023,0.112
56,14.637,5.238,15.647,-0.358,0.221,-0.006,85.663,43,8,99,13.84,4.94,0.00,7.85,none,0,0,0,7.31,-0.00,0.01,-0.00,1.96,1751310349.84,150,0.082,0.018,0.023,0.127
57,14.398,5.635,15.328,-0.238,0.397,-0.319,112.416,75,12,60,13.85,4.95,0.00,8.96,none,0,0,0,7.54,-0.00,0.01,-0.00,1.96,1751310349.96,147,0.069,0.018,0.024,0.112
58,14.006,5.724,14.508,-0.392,0.089,-0.820,115.078,86,12,52,13.86,4.95,0.00,8.93,none,0,0,0,7.75,-0.00,0.01,-0.00,1.97,1751310350.08,150,0.067,0.019,0.022,0.112
59,13.998,5.352,14.000,-0.008,-0.372,-0.508,103.226,71,11,66,13.87,4.95,0.00,8.48,none,0,0,0,7.98,-0.00,0.01,-0.00,1.97,1751310350.19,148,0.073,0.019,0.023,0.118
60,14.097,5.491,13.961,0.100,0.138,-0.039,81.951,60,18,72,13.88,4.95,0.00,8.31,none,0,0,0,8.22,-0.00,0.01,-0.00,1.97,1751310350.31,150,0.077,0.018,0.024,0.120
61,14.302,5.822,13.765,0.204,0.332,-0.196,111.149,79,11,58,13.88,4.96,0.00,8.82,none,0,0,0,8.44,-0.00,0.01,-0.00,1.97,1751310350.43,148,0.068,0.019,0.023,0.113
62,14.590,5.985,13.680,0.288,0.163,-0.086,144.253,76,13,61,13.89,4.96,0.00,9.04,none,0,0,0,8.66,-0.00,0.01,-0.00,1.97,1751310350.54,150,0.068,0.019,0.022,0.111
63,14.630,5.911,13.630,0.041,-0.074,-0.050,121.782,56,11,79,13.89,4.96,0.00,8.83,none,0,0,0,8.88,-0.00,0.01,-0.00,1.97,1751310350.65,146,0.070,0.018,0.024,0.113
64,15.031,5.529,13.526,0.400,-0.382,-0.104,133.968,68,8,71,13.89,4.96,0.00,8.24,none,0,0,0,9.12,-0.00,0.01,-0.00,1.97,1751310350.76,147,0.075,0.021,0.023,0.121
65,15.285,5.098,13.348,0.254,-0.431,-0.178,123.505,69,6,72,13.90,4.96,0.00,8.65,none,0,0,0,9.35,-0.00,0.01,-0.00,1.97,1751310350.88,147,0.071,0.019,0.023,0.116
66,15.574,5.121,13.438,0.290,0.023,0.090,91.164,78,8,64,13.90,4.96,0.00,8.83,none,0,0,0,9.57,-0.00,0.01,-0.00,1.97,1751310351.00,150,0.074,0.018,0.022,0.113
67,15.507,4.991,13.329,-0.067,-0.130,-0.109,97.343,62,10,71,13.90,4.96,0.00,9.02,none,0,0,0,9.79,-0.00,0.01,-0.00,1.97,1751310351.11,143,0.069,0.018,0.022,0.111
68,15.424,4.667,13.783,-0.084,-0.325,0.454,132.744,47,9,91,13.90,4.96,0.00,8.83,none,0,0,0,10.01,-0.00,0.01,-0.00,1.98,1751310351.22,147,0.070,0.018,0.022,0.113
69,15.057,4.412,14.436,-0.367,-0.254,0.653,117.322,53,7,86,13.90,4.96,0.00,8.17,none,0,0,0,10.26,-0.00,0.01,-0.00,1.98,1751310351.34,146,0.079,0.020,0.022,0.122
70,15.581,4.089,14.802,0.524,-0.324,0.366,118.315,55,8,85,13.90,4.96,0.00,7.92,none,0,0,0,10.50,-0.00,0.01,-0.00,1.98,1751310351.46,148,0.080,0.021,0.024,0.126
71,15.419,4.106,14.982,-0.161,0.018,0.180,159.622,31,11,104,13.90,4.96,0.00,9.07,none,0,0,0,10.72,-0.00,0.01,-0.00,1.98,1751310351.59,146,0.066,0.019,0.022,0.110
72,14.982,4.076,14.964,-0.437,-0.031,-0.019,142.943,44,9,93,13.90,4.96,0.00,8.89,resume_reinforce,0,0,0,10.94,-0.00,0.01,-0.00,1.98,1751310351.70,146,0.066,0.022,0.023,0.112
73,14.421,3.870,14.937,-0.561,-0.206,-0.027,93.681,46,8,94,13.91,4.96,0.00,9.22,none,0,0,0,11.15,-0.00,0.01,-0.00,1.98,1751310351.81,148,0.068,0.017,0.022,0.108
74,13.771,3.960,14.673,-0.650,0.090,-0.263,74.981,58,7,83,13.91,4.96,0.00,7.01,none,0,0,0,11.44,-0.00,0.01,-0.00,1.98,1751310351.92,148,0.100,0.018,0.022,0.143
75,13.571,4.455,14.728,-0.200,0.495,0.055,106.548,76,13,59,13.91,4.96,0.00,9.23,none,0,0,0,11.65,-0.00,0.01,-0.00,1.98,1751310352.06,148,0.064,0.019,0.025,0.108
76,13.882,4.763,14.532,0.311,0.308,-0.196,123.117,73,12,62,13.91,4.97,0.00,8.73,none,0,0,0,11.87,-0.00,0.01,-0.00,1.98,1751310352.17,147,0.073,0.018,0.022,0.114
77,14.290,4.643,14.324,0.408,-0.120,-0.208,124.842,61,10,78,13.91,4.97,0.00,9.23,none,0,0,0,12.09,-0.00,0.01,-0.00,1.98,1751310352.28,149,0.065,0.019,0.023,0.108
78,14.090,4.721,13.883,-0.200,0.078,-0.441,97.711,67,9,68,13.91,4.97,0.00,8.84,none,0,0,0,12.31,-0.00,0.01,-0.00,1.98,1751310352.39,144,0.069,0.019,0.023,0.113
79,14.390,4.819,13.539,0.300,0.098,-0.344,128.420,70,9,69,13.91,4.97,0.00,8.95,none,0,0,0,12.53,-0.00,0.01,-0.00,1.98,1751310352.50,148,0.067,0.018,0.026,0.112
80,14.230,4.903,13.327,-0.161,0.084,-0.212,125.326,81,13,50,13.91,4.97,0.00,8.43,none,0,0,0,12.76,-0.00,0.01,-0.00,1.98,1751310352.62,144,0.072,0.021,0.023,0.119
81,14.424,4.772,13.702,0.194,-0.131,0.375,138.015,70,11,67,13.91,4.97,0.00,8.52,none,0,0,0,13.00,-0.00,0.01,-0.00,1.98,1751310352.73,148,0.071,0.018,0.027,0.117
82,14.716,4.790,13.872,0.293,0.019,0.170,113.191,89,9,51,13.91,4.97,0.00,8.08,none,0,0,0,13.24,-0.00,0.01,-0.00,1.98,1751310352.85,149,0.079,0.020,0.023,0.124
83,15.211,4.929,14.173,0.495,0.138,0.301,118.793,95,10,42,13.91,4.97,0.00,8.03,none,0,0,0,13.48,-0.00,0.01,-0.00,1.98,1751310352.98,147,0.079,0.021,0.023,0.125
84,15.176,5.316,14.227,-0.035,0.388,0.054,98.764,99,10,40,13.91,4.97,0.00,8.64,none,0,0,0,13.71,-0.00,0.01,-0.00,1.98,1751310353.10,149,0.071,0.021,0.023,0.116
85,15.176,5.195,14.722,-0.000,-0.121,0.494,111.175,99,9,41,13.91,4.97,0.00,8.85,none,0,0,0,13.93,-0.00,0.01,-0.00,1.98,1751310353.22,149,0.071,0.018,0.023,0.113
86,14.947,5.162,14.950,-0.230,-0.033,0.228,104.069,105,14,28,13.91,4.97,0.00,7.88,none,0,0,0,14.18,-0.00,0.01,-0.00,1.98,1751310353.33,147,0.078,0.021,0.026,0.127
87,14.752,5.356,15.310,-0.194,0.194,0.360,113.127,98,15,34,13.91,4.97,0.00,8.18,none,0,0,0,14.42,-0.00,0.01,-0.00,1.98,1751310353.46,147,0.078,0.020,0.022,0.122
88,15.022,5.227,15.726,0.270,-0.129,0.416,116.285,61,28,58,13.91,4.97,0.00,8.94,none,0,0,0,14.64,-0.00,0.01,-0.00,1.98,1751310353.58,147,0.068,0.019,0.024,0.112
89,14.801,5.132,16.062,-0.222,-0.095,0.336,130.056,47,50,49,13.91,4.97,0.00,8.98,none,0,0,0,14.86,-0.00,0.01,-0.00,1.98,1751310353.69,146,0.065,0.021,0.024,0.111
90,14.544,4.922,16.331,-0.256,-0.210,0.269,92.490,43,72,35,13.91,4.97,0.00,7.99,none,0,0,0,15.10,-0.00,0.01,-0.00,1.98,1751310353.80,150,0.080,0.018,0.025,0.125
91,14.213,4.678,16.226,-0.332,-0.244,-0.105,83.129,28,91,29,13.91,4.97,0.00,8.25,resume_reinforce,0,0,0,15.34,-0.00,0.01,-0.00,1.98,1751310353.93,148,0.074,0.021,0.024,0.121
92,13.676,4.312,15.937,-0.537,-0.365,-0.289,80.833,18,119,13,13.91,4.97,0.00,8.71,none,0,0,0,15.56,-0.00,0.01,-0.00,1.98,1751310354.05,150,0.070,0.018,0.024,0.115
93,14.439,4.034,16.119,0.763,-0.278,0.182,34.193,3,145,2,13.91,4.97,0.00,7.80,none,0,0,1,15.82,-0.00,0.01,-0.00,1.98,1751310354.16,150,0.083,0.021,0.023,0.128
94,14.265,3.557,16.031,-0.173,-0.477,-0.088,16.419,1,148,1,13.91,4.97,0.00,8.89,none,0,0,1,16.04,-0.00,0.01,-0.00,1.98,1751310354.29,150,0.069,0.019,0.023,0.113
95,13.517,3.248,18.203,-0.748,-0.309,2.172,39.387,3,145,2,13.91,4.97,0.00,8.62,none,0,0,1,16.27,-0.00,0.01,-0.00,1.98,1751310354.40,150,0.072,0.019,0.024,0.116
96,12.749,2.926,17.261,-0.769,-0.322,-0.942,13.781,3,145,2,13.91,4.97,0.00,8.33,none,0,0,1,16.51,-0.00,0.01,-0.00,1.98,1751310354.52,150,0.071,0.024,0.023,0.120
97,11.861,2.687,16.182,-0.888,-0.239,-1.079,13.924,4,142,4,13.91,4.97,0.00,7.17,none,0,0,1,16.78,-0.00,0.01,-0.00,1.98,1751310354.64,150,0.095,0.020,0.022,0.139
98,11.445,2.788,15.456,-0.416,0.101,-0.726,49.473,24,103,22,13.91,4.97,0.00,6.99,none,0,0,0,17.06,-0.00,0.01,-0.00,1.98,1751310354.78,149,0.098,0.020,0.023,0.143
99,10.929,2.912,14.699,-0.516,0.123,-0.757,68.188,71,27,52,13.91,4.97,0.00,8.23,none,0,0,0,17.30,-0.00,0.01,-0.00,1.98,1751310354.92,150,0.075,0.021,0.023,0.121
100,10.446,2.995,13.984,-0.483,0.083,-0.716,63.886,55,29,65,13.91,4.97,0.00,8.64,none,0,0,0,17.53,-0.00,0.01,-0.00,1.98,1751310355.04,149,0.072,0.020,0.024,0.116
101,9.995,3.174,13.107,-0.451,0.179,-0.876,61.093,54,32,64,13.91,4.97,0.00,8.65,none,0,0,1,17.75,-0.00,0.01,-0.00,1.98,1751310355.16,150,0.070,0.019,0.024,0.116
102,9.735,3.388,12.644,-0.260,0.214,-0.463,63.082,68,25,57,13.91,4.97,0.00,8.33,none,0,0,1,17.99,-0.00,0.01,-0.00,1.98,1751310355.27,150,0.071,0.022,0.024,0.120
103,8.277,3.689,11.549,-1.458,0.301,-1.095,54.076,62,35,48,13.91,4.97,0.00,7.86,none,0,0,1,18.24,-0.00,0.01,-0.00,1.98,1751310355.39,145,0.079,0.024,0.025,0.127
104,8.253,4.057,11.136,-0.025,0.368,-0.414,53.409,57,34,55,13.91,4.97,0.00,7.29,none,0,0,1,18.51,-0.00,0.01,-0.00,1.98,1751310355.52,146,0.089,0.020,0.026,0.137
105,8.634,4.609,8.137,0.381,0.552,-2.999,69.514,55,43,52,13.91,4.97,0.00,8.43,none,0,0,1,18.74,-0.00,0.01,-0.00,1.98,1751310355.66,150,0.072,0.021,0.023,0.119
106,9.056,5.135,8.539,0.422,0.526,0.402,64.057,55,49,44,13.91,4.97,0.00,8.37,none,0,0,1,18.98,-0.00,0.01,-0.00,1.98,1751310355.78,148,0.074,0.021,0.022,0.119
107,9.661,5.783,9.013,0.605,0.648,0.474,56.950,56,49,43,13.91,4.97,0.00,6.69,none,0,0,1,19.27,-0.00,0.01,-0.00,1.98,1751310355.90,148,0.098,0.022,0.027,0.150
108,9.865,6.664,9.363,0.204,0.881,0.349,80.264,52,45,51,13.91,4.97,0.00,7.75,resume_reinforce,0,0,1,19.53,-0.00,0.01,-0.00,1.98,1751310356.05,148,0.080,0.024,0.023,0.129
109,10.244,7.437,9.721,0.379,0.772,0.358,89.114,51,61,33,9.73,3.40,0.00,1.56,dodge_right,0,1,1,20.42,-0.00,-0.34,-0.00,0.93,1751310356.18,145,0.076,0.023,0.026,0.640
110,10.656,8.307,10.053,0.412,0.870,0.332,84.066,41,65,36,9.67,3.37,0.00,16.90,none,0,1,0,20.42,-0.00,-0.35,-0.00,0.92,1751310356.82,142,0.076,0.022,0.026,0.059
111,11.072,9.117,10.617,0.416,0.810,0.564,93.115,17,101,32,8.63,2.99,0.00,16.10,none,0,1,0,20.44,0.00,-0.39,-0.09,0.66,1751310356.87,150,0.076,0.020,0.026,0.062
112,11.430,9.689,11.403,0.358,0.572,0.786,78.511,13,117,13,7.18,2.44,0.00,15.93,none,0,1,0,20.45,0.00,-0.42,-0.30,0.30,1751310356.94,143,0.074,0.021,0.026,0.063
113,12.380,10.552,12.336,0.950,0.863,0.933,94.941,24,111,8,6.51,2.19,0.00,10.90,none,0,1,0,20.47,0.01,-0.43,-0.64,0.13,1751310357.00,143,0.085,0.022,0.026,0.092
114,13.025,11.389,12.712,0.645,0.838,0.376,105.136,38,79,31,6.88,2.33,0.00,8.12,none,0,1,0,20.47,0.03,-0.44,-0.83,0.22,1751310357.09,148,0.074,0.022,0.024,0.123
115,13.418,12.038,13.435,0.393,0.649,0.723,90.771,33,86,23,7.31,2.49,0.00,8.16,none,0,1,0,20.47,0.06,-0.44,-0.92,0.33,1751310357.21,142,0.077,0.021,0.025,0.123
116,13.889,12.672,14.019,0.470,0.634,0.585,66.369,43,77,22,7.73,2.65,0.00,7.69,none,0,1,0,20.46,0.11,-0.44,-0.96,0.43,1751310357.34,142,0.081,0.021,0.024,0.130
117,14.289,12.932,14.413,0.401,0.260,0.394,103.863,37,83,30,8.07,2.77,0.00,8.51,none,0,1,0,20.46,0.17,-0.44,-0.97,0.52,1751310357.47,150,0.072,0.020,0.023,0.117
118,14.148,12.737,14.717,-0.141,-0.196,0.304,108.486,37,83,28,8.38,2.89,0.00,7.73,none,0,1,0,20.45,0.24,-0.43,-0.98,0.60,1751310357.58,148,0.083,0.020,0.025,0.129
119,14.071,12.820,14.438,-0.077,0.083,-0.279,107.191,32,67,47,8.65,2.99,0.00,8.02,none,0,1,0,20.45,0.32,-0.43,-0.98,0.66,1751310357.71,146,0.077,0.022,0.023,0.125
120,13.913,13.065,14.467,-0.158,0.245,0.029,99.113,39,51,58,8.88,3.08,0.00,7.49,none,0,1,0,20.45,0.41,-0.43,-0.97,0.72,1751310357.84,148,0.090,0.021,0.021,0.134
121,13.882,13.575,13.967,-0.031,0.511,-0.501,92.026,32,36,80,9.06,3.15,0.00,7.98,none,0,1,0,20.44,0.50,-0.43,-0.97,0.76,1751310357.97,148,0.075,0.024,0.023,0.125
122,13.725,14.385,13.229,-0.157,0.809,-0.738,93.536,38,37,73,9.21,3.21,0.00,7.92,none,0,1,0,20.44,0.60,-0.42,-0.97,0.80,1751310358.10,148,0.074,0.022,0.030,0.126
123,12.999,14.825,12.600,-0.726,0.440,-0.629,98.769,52,43,49,9.34,3.25,0.00,7.71,none,0,1,0,20.44,0.71,-0.42,-0.97,0.84,1751310358.22,144,0.081,0.023,0.023,0.130
124,12.804,15.442,12.485,-0.195,0.617,-0.114,105.043,45,31,71,9.46,3.30,0.00,7.15,none,0,1,0,20.44,0.83,-0.42,-0.97,0.87,1751310358.35,147,0.087,0.024,0.027,0.140
125,12.691,15.721,11.733,-0.112,0.279,-0.752,100.169,31,42,76,9.55,3.33,0.00,7.78,none,0,1,0,20.44,0.94,-0.42,-0.97,0.89,1751310358.49,149,0.078,0.024,0.024,0.129
126,12.834,15.482,11.008,0.142,-0.239,-0.725,106.056,28,67,52,9.62,3.36,0.00,8.23,none,0,1,0,20.44,1.05,-0.42,-0.97,0.91,1751310358.62,147,0.076,0.022,0.023,0.122
127,13.177,15.296,10.425,0.344,-0.185,-0.583,107.192,25,93,32,9.68,3.38,0.00,8.29,none,0,1,0,20.44,1.16,-0.41,-0.97,0.92,1751310358.74,150,0.074,0.022,0.024,0.121
128,13.976,15.015,9.653,0.799,-0.281,-0.772,86.727,16,110,24,9.73,3.40,0.00,7.29,none,0,1,0,20.44,1.28,-0.41,-0.97,0.93,1751310358.87,150,0.088,0.021,0.024,0.137
129,14.761,14.565,9.415,0.784,-0.450,-0.238,88.615,12,105,33,9.77,3.41,0.00,8.26,none,0,1,0,20.44,1.40,-0.41,-0.97,0.94,1751310359.00,150,0.076,0.021,0.023,0.121
130,15.476,13.793,8.901,0.715,-0.772,-0.514,67.076,16,85,48,9.81,3.43,0.00,7.41,none,0,1,0,20.44,1.52,-0.41,-0.97,0.95,1751310359.12,149,0.089,0.019,0.024,0.135
131,16.010,12.854,8.806,0.535,-0.939,-0.095,81.102,26,65,59,9.84,3.44,0.00,8.12,none,0,1,0,20.45,1.64,-0.41,-0.97,0.96,1751310359.26,150,0.077,0.022,0.022,0.123
132,16.530,11.781,8.679,0.520,-1.072,-0.127,78.446,31,58,61,9.86,3.45,0.00,7.64,none,0,1,0,20.45,1.76,-0.41,-0.97,0.97,1751310359.38,150,0.075,0.020,0.026,0.131
133,16.844,10.656,8.424,0.314,-1.125,-0.255,70.298,16,51,80,9.88,3.45,0.00,9.16,none,0,1,0,20.45,1.87,-0.41,-0.97,0.97,1751310359.51,147,0.071,0.021,0.027,0.109
134,16.832,9.308,8.158,-0.011,-1.348,-0.265,69.911,22,39,89,9.89,3.46,0.00,8.14,resume,0,0,0,20.45,1.99,-0.41,-0.97,0.97,1751310359.62,150,0.074,0.021,0.025,0.123
135,16.499,8.326,8.077,-0.333,-0.982,-0.082,62.317,22,40,84,10.28,3.61,0.00,8.01,none,0,0,0,20.45,2.11,-0.38,-0.69,1.07,1751310359.74,146,0.073,0.023,0.025,0.125
136,17.180,8.629,8.440,0.681,0.303,0.363,107.125,12,36,96,10.33,3.62,0.00,8.15,none,0,0,0,20.47,2.22,-0.31,-0.25,1.08,1751310359.87,144,0.076,0.021,0.025,0.123
137,16.620,8.609,8.933,-0.561,-0.021,0.493,82.679,17,40,93,10.11,3.54,0.00,8.33,none,0,0,0,20.51,2.32,-0.24,0.02,1.03,1751310359.99,150,0.076,0.020,0.023,0.120
138,15.910,8.925,9.304,-0.710,0.317,0.371,45.904,3,54,93,10.13,3.55,0.00,8.51,none,0,0,1,20.57,2.41,-0.18,0.12,1.03,1751310360.11,150,0.073,0.020,0.024,0.117
139,14.965,8.875,9.156,-0.945,-0.050,-0.147,32.866,3,58,89,10.34,3.63,0.00,8.39,none,0,0,1,20.66,2.48,-0.13,0.11,1.09,1751310360.23,150,0.073,0.020,0.025,0.119
140,14.433,8.763,8.747,-0.531,-0.113,-0.410,31.943,3,62,83,10.67,3.75,0.00,8.13,none,0,0,1,20.77,2.55,-0.09,0.05,1.17,1751310360.35,148,0.075,0.022,0.024,0.123
141,14.188,8.552,8.363,-0.245,-0.210,-0.383,30.829,2,63,85,11.04,3.89,0.00,8.31,none,0,0,1,20.90,2.60,-0.05,-0.02,1.26,1751310360.47,150,0.070,0.023,0.027,0.120
142,14.153,8.308,8.260,-0.035,-0.244,-0.103,35.090,3,64,82,11.42,4.03,0.00,7.96,none,0,0,1,21.05,2.65,-0.02,-0.07,1.36,1751310360.59,149,0.081,0.019,0.024,0.126
