frame,flow_left,flow_center,flow_right,delta_left,delta_center,delta_right,flow_std,left_count,center_count,right_count,brake_thres,dodge_thres,probe_req,fps,state,collided,obstacle,side_safe,pos_x,pos_y,pos_z,yaw,speed,time,features,simgetimage_s,decode_s,processing_s,loop_s
56,15.616,4.844,16.515,-0.160,0.375,0.280,98.058,43,8,98,13.85,4.95,0.00,8.46,none,0,0,0,7.25,-0.00,0.01,0.00,1.96,1751309685.77,149,0.067,0.023,0.025,0.118
57,15.288,5.130,16.243,-0.328,0.286,-0.272,98.521,73,9,62,13.86,4.95,0.00,8.82,none,0,0,0,7.48,-0.00,0.01,0.00,1.97,1751309685.88,144,0.072,0.019,0.022,0.113
58,14.767,5.069,15.470,-0.520,-0.062,-0.774,102.339,87,11,51,13.87,4.95,0.00,8.29,none,0,0,0,7.72,-0.00,0.01,0.00,1.97,1751309686.00,149,0.076,0.020,0.025,0.121
59,14.332,4.821,14.969,-0.435,-0.247,-0.501,126.332,72,8,65,13.88,4.95,0.00,8.55,none,0,0,0,7.94,-0.00,0.01,0.00,1.97,1751309686.12,145,0.070,0.022,0.023,0.117
60,14.647,4.590,14.708,0.315,-0.232,-0.261,120.197,57,11,79,13.88,4.96,0.00,8.97,none,0,0,0,8.16,-0.00,0.01,-0.00,1.97,1751309686.24,147,0.067,0.019,0.023,0.111
61,14.816,4.819,14.374,0.168,0.229,-0.334,106.577,69,10,64,13.89,4.96,0.00,8.57,none,0,0,0,8.39,-0.00,0.01,-0.00,1.97,1751309686.35,143,0.070,0.021,0.023,0.117
62,15.049,4.897,13.953,0.233,0.078,-0.422,124.145,69,8,66,13.89,4.96,0.00,7.76,none,0,0,0,8.64,-0.00,0.01,-0.00,1.97,1751309686.46,143,0.083,0.019,0.025,0.129
63,15.061,4.720,13.965,0.012,-0.176,0.012,136.632,57,9,80,13.89,4.96,0.00,8.65,none,0,0,0,8.87,-0.00,0.01,-0.00,1.97,1751309686.59,146,0.071,0.019,0.024,0.116
64,15.251,4.467,14.215,0.190,-0.253,0.250,152.172,71,9,69,13.90,4.96,0.00,9.12,none,0,0,0,9.08,-0.00,0.01,-0.00,1.97,1751309686.71,149,0.066,0.019,0.024,0.110
65,15.530,3.975,13.865,0.279,-0.492,-0.351,122.896,68,6,74,13.90,4.96,0.00,9.02,none,0,0,1,9.30,-0.00,0.01,-0.00,1.97,1751309686.82,148,0.069,0.018,0.023,0.111
66,15.746,3.978,13.617,0.216,0.003,-0.248,90.897,73,8,65,13.90,4.96,0.00,8.09,none,0,0,1,9.55,-0.00,0.01,-0.00,1.97,1751309686.93,146,0.076,0.021,0.023,0.124
67,15.818,4.092,13.459,0.072,0.114,-0.158,76.436,69,10,66,13.90,4.96,0.00,8.13,none,0,0,1,9.79,-0.00,0.01,-0.00,1.98,1751309687.05,145,0.076,0.022,0.023,0.123
68,15.779,3.940,13.798,-0.039,-0.152,0.339,125.351,47,8,92,13.90,4.96,0.00,9.02,none,0,0,1,10.01,-0.00,0.01,-0.00,1.98,1751309687.18,147,0.066,0.022,0.022,0.111
69,15.594,3.815,14.281,-0.184,-0.125,0.483,113.398,52,8,88,13.90,4.96,0.00,8.27,none,0,0,0,10.25,-0.00,0.01,-0.00,1.98,1751309687.29,148,0.079,0.018,0.023,0.121
70,15.876,3.642,14.690,0.281,-0.172,0.410,128.769,60,8,80,13.90,4.96,0.00,8.28,none,0,0,0,10.48,-0.00,0.01,-0.00,1.98,1751309687.41,148,0.076,0.020,0.023,0.121
71,15.863,3.638,15.086,-0.012,-0.004,0.396,159.296,40,9,98,13.91,4.96,0.00,9.05,resume_reinforce,0,0,0,10.70,-0.00,0.01,-0.00,1.98,1751309687.53,147,0.065,0.020,0.022,0.111
72,15.656,3.672,15.209,-0.207,0.034,0.123,144.085,43,7,98,13.91,4.96,0.00,8.00,none,0,0,0,10.95,-0.00,0.01,-0.00,1.98,1751309687.64,148,0.079,0.021,0.023,0.125
73,14.955,3.562,15.166,-0.701,-0.110,-0.043,107.387,43,6,99,13.91,4.96,0.00,8.92,none,0,0,0,11.17,-0.00,0.01,-0.00,1.98,1751309687.76,148,0.069,0.018,0.024,0.112
74,14.261,3.666,14.769,-0.694,0.104,-0.397,92.247,52,8,85,13.91,4.97,0.00,8.59,none,0,0,0,11.40,-0.00,0.01,-0.00,1.98,1751309687.88,145,0.072,0.019,0.024,0.116
75,13.817,4.189,14.753,-0.445,0.523,-0.015,112.090,77,13,60,13.91,4.97,0.00,9.13,none,0,0,1,11.62,-0.00,0.01,-0.00,1.98,1751309687.99,150,0.067,0.019,0.022,0.110
76,14.183,4.412,14.609,0.367,0.222,-0.144,118.357,79,12,57,13.91,4.97,0.00,8.45,none,0,0,0,11.85,-0.00,0.01,-0.00,1.98,1751309688.10,148,0.071,0.023,0.023,0.118
77,14.457,4.374,14.642,0.273,-0.038,0.033,116.893,63,11,71,13.91,4.97,0.00,8.52,none,0,0,0,12.08,-0.00,0.01,-0.00,1.98,1751309688.22,145,0.072,0.020,0.025,0.117
78,14.387,4.459,14.263,-0.070,0.085,-0.379,92.695,74,9,63,13.91,4.97,0.00,8.17,none,0,0,0,12.32,-0.00,0.01,-0.00,1.98,1751309688.34,146,0.076,0.018,0.026,0.122
79,14.637,4.509,13.749,0.250,0.051,-0.513,123.766,69,9,69,13.91,4.97,0.00,9.14,none,0,0,1,12.53,-0.00,0.01,-0.00,1.98,1751309688.46,147,0.065,0.018,0.025,0.109
80,14.384,4.595,13.559,-0.253,0.086,-0.190,134.712,81,11,52,13.91,4.97,0.00,8.88,none,0,0,1,12.76,-0.00,0.01,-0.00,1.98,1751309688.57,144,0.067,0.019,0.024,0.113
81,14.346,4.545,13.660,-0.038,-0.051,0.101,101.702,74,11,64,13.91,4.97,0.00,6.86,none,0,0,1,13.04,-0.00,0.01,-0.00,1.98,1751309688.68,149,0.103,0.019,0.022,0.146
82,14.477,4.894,13.668,0.131,0.350,0.007,110.607,87,12,51,13.91,4.97,0.00,7.70,none,0,0,1,13.30,-0.00,0.01,-0.00,1.98,1751309688.83,150,0.087,0.018,0.023,0.130
83,14.883,5.419,13.675,0.406,0.525,0.007,112.285,87,10,47,13.91,4.97,0.00,8.20,none,0,0,1,13.54,-0.00,0.01,-0.00,1.98,1751309688.96,144,0.072,0.021,0.027,0.122
84,14.687,5.543,13.786,-0.196,0.124,0.111,85.994,97,8,43,13.91,4.97,0.00,9.08,none,0,0,1,13.76,-0.00,0.01,-0.00,1.98,1751309689.08,148,0.069,0.018,0.023,0.110
85,14.602,5.405,14.271,-0.085,-0.138,0.486,113.483,103,9,34,13.91,4.97,0.00,8.99,none,0,0,0,13.98,-0.00,0.01,-0.00,1.98,1751309689.19,146,0.066,0.021,0.023,0.111
86,14.465,5.349,14.694,-0.138,-0.055,0.423,110.232,97,14,34,13.91,4.97,0.00,7.62,none,0,0,0,14.24,-0.00,0.01,0.00,1.98,1751309689.30,145,0.086,0.018,0.024,0.131
87,14.225,5.550,14.795,-0.240,0.200,0.101,80.491,99,13,37,13.91,4.97,0.00,7.57,none,0,0,0,14.50,-0.00,0.01,0.00,1.98,1751309689.43,149,0.081,0.023,0.027,0.132
88,14.354,5.418,15.451,0.129,-0.131,0.656,115.572,51,33,62,13.91,4.97,0.00,8.13,none,0,0,0,14.74,-0.00,0.01,0.00,1.98,1751309689.57,146,0.076,0.021,0.025,0.123
89,13.911,5.424,16.068,-0.443,0.006,0.617,110.665,42,64,37,13.91,4.97,0.00,8.72,resume_reinforce,0,0,0,14.97,-0.00,0.01,0.00,1.98,1751309689.69,143,0.068,0.020,0.024,0.115
90,13.746,5.175,16.108,-0.165,-0.249,0.040,82.698,34,83,30,13.91,4.97,0.00,8.50,none,0,0,1,15.20,-0.00,0.01,0.00,1.98,1751309689.80,147,0.071,0.020,0.027,0.118
91,13.521,4.936,15.676,-0.226,-0.239,-0.432,88.620,28,99,22,13.91,4.97,0.00,8.51,none,0,0,1,15.44,-0.00,0.01,0.00,1.98,1751309689.92,149,0.069,0.022,0.024,0.117
92,13.572,4.409,15.153,0.052,-0.527,-0.523,68.875,8,137,5,13.91,4.97,0.00,8.22,none,0,0,1,15.67,-0.00,0.01,0.00,1.98,1751309690.04,150,0.074,0.020,0.025,0.122
93,14.084,3.917,15.504,0.511,-0.492,0.351,31.271,5,144,1,13.91,4.97,0.00,7.19,none,0,0,1,15.95,-0.00,0.01,0.00,1.98,1751309690.16,150,0.091,0.022,0.024,0.139
94,13.082,3.684,14.011,-1.002,-0.233,-1.494,13.203,0,150,0,13.91,4.97,0.00,8.21,none,0,0,1,16.19,-0.00,0.01,0.00,1.98,1751309690.30,150,0.078,0.019,0.023,0.122
95,12.425,3.464,13.085,-0.656,-0.220,-0.925,16.958,3,144,3,13.91,4.97,0.00,8.64,none,0,0,1,16.41,-0.00,0.01,0.00,1.98,1751309690.42,150,0.071,0.020,0.022,0.116
96,11.474,3.203,11.995,-0.951,-0.261,-1.090,15.668,2,146,2,13.91,4.97,0.00,9.14,none,0,0,1,16.63,-0.00,0.01,0.00,1.98,1751309690.54,150,0.068,0.019,0.022,0.109
97,10.648,2.862,11.123,-0.826,-0.341,-0.873,16.264,4,141,5,13.91,4.97,0.00,8.53,none,0,0,1,16.86,-0.00,0.01,0.00,1.98,1751309690.65,150,0.070,0.022,0.025,0.117
98,10.088,2.888,10.176,-0.560,0.026,-0.947,68.315,65,31,52,13.91,4.97,0.00,8.85,none,0,0,1,17.08,-0.00,0.01,0.00,1.98,1751309690.76,148,0.069,0.018,0.023,0.113
99,9.651,2.830,9.196,-0.437,-0.058,-0.980,57.369,59,30,60,13.91,4.97,0.00,8.01,none,0,0,1,17.33,-0.00,0.01,0.00,1.98,1751309690.88,149,0.076,0.019,0.026,0.125
100,9.219,3.000,8.694,-0.432,0.170,-0.502,61.557,59,26,65,13.91,4.97,0.00,8.42,none,0,0,1,17.56,-0.00,0.01,0.00,1.98,1751309691.00,150,0.074,0.019,0.024,0.119
101,8.734,3.202,8.189,-0.485,0.202,-0.505,52.057,57,30,62,13.91,4.97,0.00,7.49,none,0,0,1,17.83,-0.00,0.01,-0.00,1.98,1751309691.12,149,0.087,0.019,0.026,0.133
102,8.026,3.518,8.051,-0.708,0.316,-0.138,52.209,67,32,50,13.91,4.97,0.00,7.20,none,0,0,1,18.10,-0.00,0.01,-0.00,1.98,1751309691.25,149,0.095,0.019,0.022,0.139
103,7.006,3.921,6.990,-1.020,0.402,-1.061,52.421,64,40,45,13.91,4.97,0.00,7.06,none,0,0,1,18.38,-0.00,0.01,-0.00,1.98,1751309691.39,149,0.095,0.021,0.022,0.142
104,8.046,4.436,7.901,1.040,0.515,0.911,68.102,57,36,56,13.91,4.97,0.00,8.47,none,0,0,1,18.61,-0.00,0.01,-0.00,1.98,1751309691.53,149,0.073,0.019,0.023,0.118
105,8.427,4.899,7.953,0.381,0.463,0.052,48.946,56,49,45,13.91,4.97,0.00,6.49,none,0,0,1,18.91,-0.00,0.01,-0.00,1.98,1751309691.65,150,0.105,0.022,0.026,0.154
106,9.212,5.575,8.552,0.785,0.676,0.599,71.373,56,47,46,13.91,4.97,0.00,7.68,resume_reinforce,0,0,1,19.17,-0.00,0.01,-0.00,1.98,1751309691.81,149,0.079,0.023,0.026,0.130
107,9.984,6.372,9.134,0.772,0.797,0.581,68.073,50,50,45,13.91,4.97,0.00,7.41,none,0,0,1,19.43,-0.00,0.01,-0.00,1.98,1751309691.94,145,0.085,0.026,0.024,0.135
108,10.395,7.241,9.349,0.411,0.868,0.215,72.729,46,59,41,9.73,3.40,0.00,1.54,dodge_right,0,1,1,20.34,-0.00,-0.34,-0.00,0.93,1751309692.07,146,0.090,0.023,0.025,0.650
109,10.931,8.124,9.933,0.536,0.883,0.584,84.456,50,60,38,9.60,3.35,0.00,17.18,none,0,1,0,20.35,-0.00,-0.35,-0.00,0.90,1751309692.72,148,0.090,0.022,0.023,0.058
110,10.945,8.852,10.587,0.014,0.728,0.654,79.295,12,98,37,8.66,3.00,0.00,16.32,none,0,1,0,20.36,0.00,-0.39,-0.09,0.66,1751309692.78,147,0.091,0.025,0.028,0.061
111,11.519,9.546,10.847,0.574,0.695,0.260,73.675,10,113,23,6.96,2.36,0.00,16.23,none,0,1,0,20.38,0.00,-0.43,-0.35,0.24,1751309692.84,146,0.073,0.021,0.023,0.062
112,12.517,10.214,11.593,0.998,0.668,0.746,92.155,16,109,19,6.63,2.24,0.00,7.31,none,0,1,0,20.40,0.02,-0.43,-0.73,0.16,1751309692.90,144,0.109,0.024,0.026,0.137
113,13.058,10.814,12.141,0.541,0.600,0.548,100.164,30,96,21,7.07,2.40,0.00,7.98,none,0,1,0,20.40,0.04,-0.44,-0.88,0.27,1751309693.04,147,0.075,0.024,0.026,0.125
114,13.587,11.385,12.440,0.528,0.571,0.299,75.907,45,73,22,7.53,2.57,0.00,7.39,none,0,1,0,20.39,0.09,-0.44,-0.94,0.39,1751309693.17,140,0.089,0.020,0.023,0.135
115,13.927,11.951,12.987,0.340,0.566,0.547,83.323,38,84,23,7.91,2.72,0.00,8.29,none,0,1,0,20.39,0.14,-0.44,-0.97,0.48,1751309693.30,145,0.072,0.023,0.026,0.121
116,13.810,12.051,13.040,-0.116,0.100,0.053,91.263,35,76,38,8.26,2.85,0.00,7.35,none,0,1,0,20.38,0.21,-0.43,-0.98,0.57,1751309693.42,149,0.088,0.020,0.024,0.136
117,13.798,12.277,13.164,-0.012,0.226,0.123,102.643,27,67,55,8.57,2.97,0.00,6.94,none,0,1,0,20.38,0.29,-0.43,-0.98,0.64,1751309693.56,149,0.094,0.025,0.025,0.144
118,13.738,12.493,13.195,-0.061,0.216,0.031,85.184,27,54,66,8.82,3.06,0.00,7.43,none,0,1,0,20.38,0.38,-0.43,-0.98,0.71,1751309693.70,147,0.087,0.023,0.025,0.135
119,13.719,12.842,12.726,-0.018,0.349,-0.469,77.909,39,39,71,9.03,3.14,0.00,7.26,none,0,1,0,20.37,0.49,-0.43,-0.98,0.76,1751309693.84,149,0.093,0.020,0.024,0.138
120,13.975,13.417,12.123,0.256,0.575,-0.603,73.776,45,47,57,9.23,3.21,0.00,6.21,none,0,1,0,20.37,0.61,-0.42,-0.97,0.81,1751309693.97,149,0.113,0.021,0.026,0.161
121,13.825,14.176,12.176,-0.150,0.759,0.053,104.082,48,46,55,9.36,3.26,0.00,7.47,none,0,1,0,20.37,0.72,-0.42,-0.97,0.84,1751309694.14,149,0.085,0.023,0.023,0.134
122,13.204,14.932,11.517,-0.621,0.756,-0.660,111.733,53,33,63,9.47,3.30,0.00,7.60,none,0,1,0,20.37,0.83,-0.42,-0.97,0.87,1751309694.27,149,0.084,0.023,0.024,0.132
123,12.933,15.365,10.950,-0.271,0.433,-0.567,89.951,42,48,56,9.56,3.34,0.00,7.07,none,0,1,0,20.37,0.96,-0.42,-0.97,0.89,1751309694.40,146,0.091,0.024,0.024,0.141
124,12.966,15.135,10.635,0.033,-0.230,-0.315,94.232,28,77,43,9.63,3.36,0.00,8.06,none,0,1,0,20.37,1.07,-0.41,-0.97,0.91,1751309694.54,148,0.072,0.025,0.025,0.124
125,13.477,14.786,10.080,0.510,-0.349,-0.555,100.122,25,96,29,9.69,3.38,0.00,7.55,none,0,1,0,20.37,1.19,-0.41,-0.97,0.92,1751309694.67,150,0.082,0.023,0.024,0.133
126,14.377,14.550,9.748,0.900,-0.236,-0.332,94.088,16,110,23,9.74,3.40,0.00,7.53,none,0,1,0,20.37,1.32,-0.41,-0.97,0.94,1751309694.80,149,0.082,0.022,0.027,0.133
127,14.845,14.057,9.482,0.468,-0.493,-0.266,87.078,19,94,36,9.78,3.42,0.00,8.27,none,0,1,1,20.37,1.43,-0.41,-0.97,0.95,1751309694.93,149,0.074,0.022,0.023,0.121
128,15.189,13.406,9.139,0.345,-0.651,-0.343,86.602,24,75,50,9.81,3.43,0.00,7.94,none,0,1,1,20.38,1.55,-0.41,-0.97,0.95,1751309695.05,149,0.083,0.020,0.023,0.126
129,15.594,12.553,8.977,0.405,-0.853,-0.162,86.082,27,62,60,9.84,3.44,0.00,7.90,none,0,1,1,20.38,1.67,-0.41,-0.97,0.96,1751309695.18,149,0.081,0.020,0.023,0.127
130,15.924,11.563,8.813,0.331,-0.990,-0.163,77.396,21,54,72,9.86,3.45,0.00,8.75,none,0,1,1,20.38,1.78,-0.41,-0.97,0.97,1751309695.31,147,0.070,0.019,0.023,0.114
131,15.931,10.397,8.404,0.007,-1.166,-0.410,50.113,21,42,85,9.89,3.46,0.00,6.22,none,0,1,1,20.38,1.93,-0.40,-0.97,0.97,1751309695.42,148,0.115,0.020,0.024,0.161
132,16.040,9.239,8.375,0.109,-1.158,-0.028,75.736,18,42,88,9.90,3.46,0.00,8.21,resume,0,0,1,20.38,2.05,-0.40,-0.97,0.98,1751309695.58,148,0.073,0.019,0.026,0.122
133,16.014,8.310,8.421,-0.026,-0.930,0.046,67.401,21,32,96,10.32,3.62,0.00,7.97,none,0,0,1,20.39,2.17,-0.38,-0.67,1.08,1751309695.70,149,0.077,0.023,0.025,0.126
134,16.297,8.558,8.842,0.283,0.248,0.421,87.191,12,42,95,10.25,3.60,0.00,6.71,none,0,0,1,20.41,2.31,-0.29,-0.17,1.06,1751309695.83,149,0.105,0.020,0.023,0.149
135,15.726,8.726,9.243,-0.571,0.168,0.401,86.192,12,38,96,10.09,3.53,0.00,8.14,none,0,0,1,20.45,2.41,-0.22,0.06,1.02,1751309695.98,146,0.074,0.020,0.026,0.123
136,15.211,9.016,9.553,-0.516,0.290,0.310,30.997,5,54,91,10.19,3.57,0.00,7.81,none,0,0,1,20.53,2.49,-0.17,0.13,1.05,1751309696.10,150,0.078,0.023,0.024,0.128
137,14.705,8.897,9.244,-0.505,-0.118,-0.310,36.799,2,60,88,10.45,3.67,0.00,8.25,none,0,0,1,20.63,2.57,-0.12,0.09,1.11,1751309696.23,150,0.076,0.020,0.023,0.121
138,14.551,8.762,8.824,-0.155,-0.135,-0.419,23.357,3,49,97,10.91,3.84,0.00,6.33,none,0,0,1,20.78,2.64,-0.06,-0.00,1.23,1751309696.35,149,0.114,0.019,0.024,0.158
139,14.785,8.761,8.700,0.235,-0.001,-0.124,42.444,3,52,92,11.28,3.98,0.00,8.52,none,0,0,1,20.92,2.69,-0.03,-0.06,1.32,1751309696.51,147,0.071,0.020,0.024,0.117
140,14.529,8.440,8.716,-0.256,-0.321,0.016,39.434,2,61,87,11.66,4.12,0.00,7.73,none,0,0,1,21.09,2.73,-0.01,-0.09,1.42,1751309696.62,150,0.082,0.021,0.024,0.129
141,14.813,8.135,8.912,0.284,-0.305,0.196,47.346,4,48,98,12.03,4.26,0.00,7.19,none,0,0,1,21.29,2.77,0.01,-0.09,1.51,1751309696.75,150,0.091,0.023,0.024,0.139
142,15.324,7.771,8.919,0.511,-0.364,0.007,48.810,3,64,79,12.32,4.37,0.00,8.14,none,0,0,1,21.47,2.80,0.03,-0.06,1.58,1751309696.89,146,0.073,0.022,0.024,0.123
